날짜,조식,중식,석식,breakfast_embedding,lunch_embedding,dinner_embedding
2024-08-04(일),진미채간장볶음(완)(17),계란말이(01),고구마떡닭갈비(05)(06)(15)(18),"[22.53, 17.62, 12.23, [1, 0, 0, 0, 0]]","[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-04(일),쇠고기폭찹(05)(06)(16)(18),오복채무침,매운콩나물무침(05),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]"
2024-07-10(수),진미채무침(완)(06)(17),새우꼬치(06)(09),돼지고기채소볶음(10)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[17.0, 2.0, 18.0, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]"
2024-07-10(수),석박지(09),김자반,배추김치(09),"[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]",
2024-07-10(수),"우유(백색우유(200ML,연간))(02)",깍두기(09),,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-10(수),,이온음료,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[38.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-11(목),에그햄샌드위치(01)(02)(05)(06)(10),흑미밥,밥,"[4.0, 5.0, 14.0, [1, 0, 0, 0, 0]]",,
2024-07-11(목),구운달걀,돈등뼈감자탕(05)(06)(10),오징어무국(05)(06)(17),"[0.38, 4.95, 6.26, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]"
2024-07-11(목),구운야채,코다리해물찜(05)(08)(09)(17)(18),컬리플라워굴소스볶음(09)(18),"[15.39, 0.68, 4.18, [1, 0, 0, 0, 0]]","[5.74, 2.99, 22.32, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-11(목),소시지구이(01)(05)(12),계란말이(01)(12),오리간장불고기(완),"[23.0, 20.0, 11.0, [1, 0, 0, 0, 0]]","[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]","[5.14, 7.57, 11.76, [1, 0, 0, 0, 0]]"
2024-07-11(목),브로콜리크림스프(02)(05)(06),깍두기(09),열무김치,"[6.0, 10.0, 4.0, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2024-07-11(목),시리얼(1),멜론(여름),,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[8.16, 0.19, 0.84, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-11(목),"우유(백색우유(200ML,연간))(02)",,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-12(금),밥,현미밥,밥,,,
2024-07-12(금),배추쇠고기국(05)(06)(16),낙지연포탕(05)(06)(17),시원한묵사발(09),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-12(금),꽈리고추멸치볶음,돼지고기김치찜(09)(18),삼겹살구이(10),"[4.7, 2.46, 4.98, [1, 0, 0, 0, 0]]","[13.16, 21.34, 34.87, [1, 0, 0, 0, 0]]","[0.62, 29.82, 18.21, [1, 0, 0, 0, 0]]"
2024-07-12(금),베이컨스크램블에그(01)(05)(06)(10),오징어김치전(05)(06)(17)(18),김자반,"[0, 0, 0, [0, 0, 0, 0, 1]]","[37.0, 8.0, 12.0, [1, 0, 0, 0, 0]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]"
2024-07-12(금),총각김치,깻잎전(완)(01)(05)(06)(10),명이나물절임(05)(06),,"[21.62, 9.15, 10.43, [1, 0, 0, 0, 0]]","[6.15, 0.14, 2.85, [1, 0, 0, 0, 0]]"
2024-07-12(금),떠먹는 토핑형 발효유(02),돼지고기육전(18),배추김치(09),"[27.85, 0.04, 0.08, [1, 0, 0, 0, 0]]","[19.8, 20.05, 21.91, [1, 0, 0, 0, 0]]",
2024-07-12(금),,참나물무침(18),,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.8, 0.79, 2.18, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-12(금),,열무김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-13(토),치킨데리야끼볶음밥(완)(15),모듬채소볶음(02)(16)(18),흑미밥,,"[9.72, 2.78, 3.53, [1, 0, 0, 0, 0]]",
2024-07-13(토),유부장국(01)(05)(06),바베큐폭립,김치어묵국(05)(06)(09),"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[17.0, 9.0, 25.0, [1, 0, 0, 0, 0]]","[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]"
2024-07-13(토),매콤닭불구이(02)(05)(06)(10)(12)(15)(16),단호박샐러드(완)(01)(02)(05),계란찜(01),"[0, 0, 0, [0, 0, 0, 0, 1]]","[20.0, 13.0, 1.0, [1, 0, 0, 0, 0]]","[2.07, 10.11, 10.05, [1, 0, 0, 0, 0]]"
2024-07-13(토),깍두기(09),모듬피클,닭간장조림(05)(06)(15),"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-13(토),"우유(백색우유(200ML,연간))(02)",모닝빵딸기쨈(01)(02)(05)(06),석박지(09),"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]"
2024-07-13(토),동아오츠카 나랑드사이다 180ml 캔,시리얼(2)(05),,"[3.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-14(일),밥,밀쌀밥,밥,,,
2024-07-14(일),소고기된장찌개(05)(06)(16),물만둣국(01)(02)(05)(06)(10)(16),쇠고기육개장(01)(05)(16)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]"
2024-07-14(일),베이컨감자채볶음(05)(06)(10),콩나물불고기(05)(10)(18),닭매운찜(15)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[5.0, 9.69, 10.21, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-14(일),고추장달걀조림(01)(18),양념깻잎(09),숙주나물무침(05)(06),"[0, 0, 0, [0, 0, 0, 0, 1]]","[13.0, 3.0, 2.0, [1, 0, 0, 0, 0]]","[2.58, 0.88, 1.45, [1, 0, 0, 0, 0]]"
2024-07-14(일),배추김치(09),배추김치(09),깍두기(09),,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-07-14(일),"우유(백색우유(200ML,연간))(02)",혼합견과류(02)(14),,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[21.58, 56.3, 16.51, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-15(월),밥,찹쌀밥,큐브스테이크덮밥(05)(06)(10)(12)(15)(16)(18),,,
2024-07-15(월),쇠고기무국(05)(06)(16),들깨미역국(05)(06),유부장국(01)(05)(06),"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]","[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]"
2024-07-15(월),명엽채볶음(18),양념소갈비찜(완)(05)(06)(16),닭윙구이(01)(05)(06)(15),"[75.22, 6.21, 0.67, [1, 0, 0, 0, 0]]","[7.79, 26.25, 14.1, [1, 0, 0, 0, 0]]","[12.0, 11.0, 14.0, [1, 0, 0, 0, 0]]"
2024-07-15(월),오리햄구이쌈무(01)(05)(06)(13),매운콩나물무침(05),고구마샐러드(완)(01)(02)(05),"[0, 0, 0, [0, 0, 0, 0, 1]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]","[29.0, 16.0, 1.0, [1, 0, 0, 0, 0]]"
2024-07-15(월),열무김치,겉절이김치(09),배추김치(09),,"[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-07-15(월),"우유(백색우유(200ML,연간))(02)",수박,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[7.55, 0.15, 0.61, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-16(화),밥,밥(소량),참치야채비빔밥,,,
2024-07-16(화),버섯쇠고기찌개(05)(06)(16),사골떡만둣국(01)(05)(06)(16),두부김치국(05)(06)(09),"[0, 0, 0, [0, 0, 0, 0, 1]]","[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]","[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]"
2024-07-16(화),스팸짜글이(06)(10)(18),한식잡채(10)(18),비엔나소시지야채볶음(05)(06)(10)(12)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[62.0, 4.4, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-16(화),계란후라이(완)(01),더덕무침(18),볼어묵볶음(18),"[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[15.56, 4.43, 3.53, [1, 0, 0, 0, 0]]","[14.2, 4.9, 7.19, [1, 0, 0, 0, 0]]"
2024-07-16(화),가공우유(바나나맛)(02),겉절이김치(09),약과(06),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[19.87, 3.99, 2.1, [1, 0, 0, 0, 0]]"
2024-07-16(화),깍두기(09),,깍두기(09),"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-07-16(화),"생수(500ML,후식)",,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-17(수),밥,치킨마요덮밥(01)(05),보리밥,,,
2024-07-17(수),종합어묵국(05)(06),얼큰콩나물국(05)(06),부대찌개(02)(05)(06)(09)(10)(15)(16)(18),"[26.0, 0.0, 12.0, [1, 0, 0, 0, 0]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]","[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]"
2024-07-17(수),오징어볶음(17)(18),어묵핫바(01)(05)(12),돼지고기김치볶음(09)(10),"[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[22.0, 1.7, 11.0, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]"
2024-07-17(수),깻잎장아찌(완)(05),무말랭이무침(완),계란말이(01)(12),"[4.25, 0.52, 1.99, [1, 0, 0, 0, 0]]","[30.6, 7.42, 4.62, [1, 0, 0, 0, 0]]","[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]"
2024-07-17(수),총각김치,겉절이김치(09),열무김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-07-17(수),"우유(백색우유(200ML,연간))(02)","㈜케이헬스바이오, 프로루틴단백질음료 코코아, 250mL",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[26.58, 5.82, 8.8, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-18(목),밥,낙지수제비(05)(06)(09)(17),밥,,"[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-07-18(목),돼지고기애호박찌개(05)(06)(09)(10),흑미밥,햄듬뿍찌개(01)(02)(05)(06)(09)(10)(15)(16)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-18(목),떡갈비바볶음(05)(06)(10)(18),돼지고기채소볶음(10)(18),소불고기당면볶음(16)(18),"[68.0, 8.0, 8.0, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-18(목),모듬장조림(01)(10)(18),고구마조림(고구마맛탕),애호박나물(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.71, 5.0, 8.0, [1, 0, 0, 0, 0]]","[8.0, 1.08, 1.16, [1, 0, 0, 0, 0]]"
2024-07-18(목),가공우유(커피맛),겉절이김치(09),배추김치(09),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-07-18(목),배추김치(09),,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-18(목),"생수(500ML,후식)",,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-19(금),밥,밀쌀밥,옛날도시락비빔밥(01)(09),,,
2024-07-19(금),물만둣국(01)(02)(05)(06)(10)(16),고기듬뿍돼지국밥(완)(04)(10)(16),맑은콩나물국(05)(06),"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",,"[3.0, 1.0, 5.0, [1, 0, 0, 0, 0]]"
2024-07-19(금),캐슈넛멸치볶음(04)(14)(18),삼치구이&깐풍소스(05)(06)(07)(18),마늘쫑무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.21, 11.01, 18.64, [1, 0, 0, 0, 0]]","[11.05, 2.72, 2.29, [1, 0, 0, 0, 0]]"
2024-07-19(금),쇠고기폭찹(12)(16)(18),맛김,감자치즈핫도그케첩(01)(02)(05)(06)(10)(12),"[0, 0, 0, [0, 0, 0, 0, 1]]","[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-19(금),배추김치(09),취나물무침(18),열무김치,,"[5.64, 1.18, 3.14, [1, 0, 0, 0, 0]]",
2024-07-19(금),"우유(백색우유(200ML,연간))(02)",석박지(09),,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-19(금),,과일젤리,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[18.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-20(토),불고기버거(불고기베이컨버거)(01)(02)(05)(06)(10),셀프주먹밥,보리밥,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",,
2024-07-20(토),미니소시지구이(05)(06)(10),훈제닭다리(15),쇠고기샤브국(16),"[0, 0, 0, [0, 0, 0, 0, 1]]","[5.0, 14.0, 27.0, [1, 0, 0, 0, 0]]","[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]"
2024-07-20(토),콘샐러드(완)(01)(05),초코링도넛,돼지간장불고기(10)(18),"[19.83, 7.59, 2.32, [1, 0, 0, 0, 0]]","[32.0, 8.0, 3.0, [1, 0, 0, 0, 0]]","[5.1, 12.36, 12.13, [1, 0, 0, 0, 0]]"
2024-07-20(토),"우유(백색우유(200ML,연간))(02)",브로콜리샐러드(01)(05)(10),콩나물무침(05)(18),"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[17.0, 8.0, 11.0, [1, 0, 0, 0, 0]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]"
2024-07-20(토),"(주문자상표부착)웅진식품, woongin815콜라, 250mL/캔",무피클,쌈무(13),"[28.97, 0.27, 0.15, [1, 0, 0, 0, 0]]","[2.68, 0.12, 0.4, [1, 0, 0, 0, 0]]","[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]"
2024-07-20(토),,,배추김치(09),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-07-21(일),밥,날치알김치덮밥(09)(18),현미밥,,,
2024-07-21(일),소고기된장찌개(05)(06)(16),부추달걀국(01)(05)(06),돈육콩나물국(05)(06)(10),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]"
2024-07-21(일),고추참치볶음(18),명엽채볶음(18),눈꽃치즈닭갈비(02)(15)(18),"[55.0, 9.0, 14.0, [1, 0, 0, 0, 0]]","[75.22, 6.21, 0.67, [1, 0, 0, 0, 0]]","[83.0, 39.0, 51.0, [1, 0, 0, 0, 0]]"
2024-07-21(일),맛김,소떡소떡(05)(06)(10)(15),마카로니샐러드(완)(01)(02)(05)(06),"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[43.32, 13.61, 10.46, [1, 0, 0, 0, 0]]","[29.0, 15.0, 8.0, [1, 0, 0, 0, 0]]"
2024-07-21(일),빨간메추리알(01),깍두기(09),겉절이김치(09),"[0.04, 1.0, 1.17, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-21(일),배추김치(09),대추방울토마토(생산기)(12),,,"[3.54, 0.18, 0.79, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-21(일),"우유(백색우유(200ML,연간))(02)",,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-22(월),참치마요오믈렛(완)(01)(02)(05)(06)(10)(12)(15)(16)(18),찹쌀밥,물냉면vs비빔냉면(01)(02)(05)(06)(10)(13)(16),"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-22(월),소시지구이(01)(05)(12),쇠고기미역국(05)(06)(16),훈제삼겹살구이(05)(06)(10)(15),"[23.0, 20.0, 11.0, [1, 0, 0, 0, 0]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[0.62, 29.82, 18.21, [1, 0, 0, 0, 0]]"
2024-07-22(월),머쉬룸크림스프(02)(05)(06),대패삼겹살볶음(10)(18),감자전(완)(06),"[11.0, 9.0, 3.0, [1, 0, 0, 0, 0]]","[34.0, 6.0, 6.0, [1, 0, 0, 0, 0]]","[15.03, 8.18, 1.92, [1, 0, 0, 0, 0]]"
2024-07-22(월),시리얼(2)(05),계란후라이(완)(01),쌈무(13),"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]"
2024-07-22(월),베이글크림치즈(01)(02)(06),감자샐러드(완)(01)(02),열무김치,"[33.0, 12.0, 10.0, [1, 0, 0, 0, 0]]","[18.0, 8.0, 2.0, [1, 0, 0, 0, 0]]",
2024-07-22(월),"우유(백색우유(200ML,연간))(02)",배추김치(09),무알콜 맥주,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[32.0, 0.0, 3.0, [1, 0, 0, 0, 0]]"
2024-07-23(화),셀프참치마요주먹밥,밀쌀밥,닭순살간장덮밥(15)(18),,,
2024-06-27(목),"생수(500ML,후식)",,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-28(금),밥,흑미밥,비빔쫄면(01)(05)(06)(13),,,"[82.0, 13.0, 9.0, [1, 0, 0, 0, 0]]"
2024-06-28(금),소고기된장찌개(05)(06)(16),김치물만둣국(05)(06)(10)(16),삼겹살구이(10),"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.5, 55.0, 39.0, [1, 0, 0, 0, 0]]","[0.62, 29.82, 18.21, [1, 0, 0, 0, 0]]"
2024-06-28(금),베이컨버섯볶음(02)(05)(06)(10)(18),로제찜닭(05)(06)(10)(15),명이나물절임(05)(06),"[0, 0, 0, [0, 0, 0, 0, 1]]","[34.0, 30.4, 34.0, [1, 0, 0, 0, 0]]","[6.15, 0.14, 2.85, [1, 0, 0, 0, 0]]"
2024-06-28(금),고추장달걀조림(01),치즈핫도그케첩(02)(05)(06)(10)(12),겉절이김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[25.78, 22.6, 14.75, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-28(금),배추김치,갓김치,,,"[13.83, 1.75, 5.89, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-28(금),"우유(백색우유(200ML,연간))(02)","남양유업,과수원오렌지,190ml",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[22.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-29(토),셀프주먹밥,불고기버거(불고기베이컨버거)(01)(02)(05)(06)(10),보리밥,,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",
2024-06-29(토),치즈함박스테이크(02)(05)(06)(10)(15)(16)(18),훈제닭다리,부추달걀국(01)(05)(06),"[77.0, 31.0, 35.0, [1, 0, 0, 0, 0]]","[5.0, 14.0, 27.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-29(토),감자샐러드(완)(01)(02),계란후라이(완)(01),돼지고기채소볶음(10)(18),"[18.0, 8.0, 2.0, [1, 0, 0, 0, 0]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]"
2024-06-29(토),시리얼(2),,진미채무침(완)(06)(17),"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-29(토),"우유(백색우유(200ML,연간))(02)",,겉절이김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-29(토),탄산음료,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-30(일),밥,현미밥,밥,,,
2024-06-30(일),얼큰쇠고기무국(05)(06)(16),돼지고기짜글이(05)(06)(10),얼큰새우탕(05)(06)(09),"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]","[5.0, 8.0, 9.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-30(일),훈제오리야채볶음(01)(05)(15),쇠고기불고기(16),매콤찜닭(15),"[100.0, 23.0, 39.0, [1, 0, 0, 0, 0]]","[9.74, 13.22, 36.47, [1, 0, 0, 0, 0]]","[32.0, 1.5, 2.0, [1, 0, 0, 0, 0]]"
2024-06-30(일),계란말이(01)(12),콩나물무침(05),양념깻잎,"[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]","[13.0, 3.0, 2.0, [1, 0, 0, 0, 0]]"
2024-06-30(일),쌈무(13),배추김치,총각김치,"[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]",,
2024-06-30(일),배추김치,,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-30(일),"우유(백색우유(200ML,연간))(02)",,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-30(일),,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-30(일),,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-01(월),밥,찹쌀밥,밥,,,
2024-07-01(월),황태채국(01)(05)(06),쇠고기미역국(05)(06)(16),새우완자탕(05)(06)(08)(09),"[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[10.0, 3.0, 8.0, [1, 0, 0, 0, 0]]"
2024-07-01(월),모듬장조림(01)(10)(18),낙지볶음&소면(06)(17),탕수육(06)(10),"[0, 0, 0, [0, 0, 0, 0, 1]]","[10.03, 7.63, 19.08, [1, 0, 0, 0, 0]]","[21.58, 7.98, 9.0, [1, 0, 0, 0, 0]]"
2024-07-01(월),연두부양념장(05)(18),계란찜(01),짜장소스(05)(06)(10),"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.07, 10.11, 10.05, [1, 0, 0, 0, 0]]","[24.3, 4.3, 13.2, [1, 0, 0, 0, 0]]"
2024-07-01(월),깍두기(09),김가루,배추김치(09),"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0.0, 0.5, 0.0, [1, 0, 0, 0, 0]]",
2024-07-01(월),"우유(백색우유(200ML,연간))(02)",배추김치(09),,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-01(월),,대추방울토마토(생산기)(12),,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.54, 0.18, 0.79, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-02(화),셀프명란마요주먹밥(01),밀쌀밥,밥,,,
2024-07-02(화),얼큰콩나물국(05)(06),쇠고기무국(05)(06)(16),부대찌개(완)(02)(05)(09)(10)(15)(18),"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]","[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]"
2024-07-02(화),애호박나물(18),돼지고기채소볶음(10)(18),맛김,"[8.0, 1.08, 1.16, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]"
2024-07-02(화),비엔나소시지구이&케첩(05)(06)(10)(12),계란후라이(완)(01),고구마떡닭갈비(15)(18),"[10.0, 23.0, 12.0, [1, 0, 0, 0, 0]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-02(화),구운달걀,양배추쌈&쌈장,숙주나물무침(05)(06),"[0.38, 4.95, 6.26, [1, 0, 0, 0, 0]]","[5.58, 0.12, 1.44, [1, 0, 0, 0, 0]]","[2.58, 0.88, 1.45, [1, 0, 0, 0, 0]]"
