날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2023-04-08,가공우유(초코맛)(02),126kcal,웨지감자&소스(05)(06),320.51kcal,배추김치(다수공급자),17.48kcal,,,3867.44kcal
2023-04-08,레몬에이드,26kcal,,,"매일유업,피크닉청포도,200ml",75kcal,,,3867.44kcal
2023-04-08,,,,,"생수(500ML,후식)",0kcal,,,3867.44kcal
2023-04-09,밥,363kcal,새우볶음밥(완)(01)(05)(08)(09)(12),688.24kcal,현미밥,377.52kcal,,,3321.10kcal
2023-04-09,순두부국(01)(05)(17),114.08kcal,짬뽕국(일품용)(09)(17),61.43kcal,닭곰탕,27.56kcal,,,3321.10kcal
2023-04-09,소시지야채볶음,24.85kcal,명엽채볶음,17.56kcal,부추표고버섯볶음(16),225.27kcal,,,3321.10kcal
2023-04-09,계란말이(12),84.74kcal,바베큐폭립,810.5kcal,오이무침,31.99kcal,,,3321.10kcal
2023-04-09,배추김치(다수공급자),17.48kcal,감자샐러드(완),72kcal,깍두기(09),17.1kcal,,,3321.10kcal
2023-04-09,"우유(백색우유(200ML,연간))(02)",122kcal,배추김치(다수공급자),17.48kcal,"해태에이치티비,코코팜망고코넛,340ml",122.3kcal,,,3321.10kcal
2023-05-12,비엔나소시지케찹볶음(10)(12)(16),413.34kcal,주꾸미삼겹살볶음(10),444.33kcal,멸치볶음,46.78kcal,,,4563.18kcal
2023-05-12,생선묵볶음,319.81kcal,콘치즈구이(01)(02),313.77kcal,멘츠카츠(10)(12),718.11kcal,,,4563.18kcal
2023-05-12,배추김치(다수공급자),0kcal,쌈무,4kcal,맛김,0kcal,,,4563.18kcal
2023-05-12,"우유(백색우유(200ML,연간))(02)",122kcal,깻잎쌈,6.15kcal,배추김치(다수공급자),0kcal,,,4563.18kcal
2023-05-12,,,배추김치(다수공급자),0kcal,대추방울토마토(생산기)(12),15.3kcal,,,4563.18kcal
2023-05-12,,,,,"웅진식품,웅진자연은샤인머스켓,340ml",153kcal,,,4563.18kcal
2023-05-13,밥,363kcal,생우동,68.74kcal,흑미밥,374.25kcal,,,3269.94kcal
2023-05-13,베이컨구이(02)(05)(10),168kcal,밥,363kcal,쇠고기감자국,125.91kcal,,,3269.94kcal
2023-05-13,옥수수스프(05)(06),204.55kcal,훈제닭다리(완)(01)(15),251.24kcal,청양풍닭볶음(15),671.4kcal,,,3269.94kcal
2023-05-13,두유,0kcal,단무지무침,42.79kcal,배추겉절이(09),35.3kcal,,,3269.94kcal
2023-05-13,모닝빵(01)(02)(05)(06),407.16kcal,에그샐러드(완),0kcal,깍두기(수의)(09),17.1kcal,,,3269.94kcal
2023-05-13,"생수(500ML,후식)",0kcal,탄산음료,117.5kcal,"농심,카프리썬사과,200ml",60kcal,,,3269.94kcal
2023-05-14,쇠고기야채죽,412.73kcal,오므라이스(01)(05)(08)(09)(12),614.38kcal,밥,363kcal,,,3328.71kcal
2023-05-14,동그랑땡데리야끼조림,60.64kcal,우동장국(05)(06),38.4kcal,순두부찌개(01)(05)(10)(16),166.87kcal,,,3328.71kcal
2023-05-14,낙지젓,42.13kcal,치즈함박스테이크,600.25kcal,순대야채볶음(10),374.91kcal,,,3328.71kcal
2023-05-14,배추김치(다수공급자),0kcal,감자샐러드(완),72kcal,맛살계란찜(01)(08)(09),198.4kcal,,,3328.71kcal
2023-05-14,"생수(500ML,후식)",0kcal,배추김치(다수공급자),0kcal,배추김치(다수공급자),0kcal,,,3328.71kcal
2023-05-14,"우유(백색우유(200ML,연간))(02)",122kcal,에너지바,188kcal,"매일유업,피크닉청포도,200ml",75kcal,,,3328.71kcal
2023-05-15,밥,363kcal,잡곡밥,376.89kcal,밥,363kcal,,,3157.77kcal
2023-05-15,꼬리곰탕(01),642.53kcal,감자짜글이(05)(16),400.14kcal,버섯쇠고기찌개(16),98.77kcal,,,3157.77kcal
2023-05-15,메추리알장조림(01),453.99kcal,왕새우튀김,21.01kcal,간장돼지불고기(완제품),11.39kcal,,,3157.77kcal
2023-05-15,무생채,39.5kcal,맛김,0kcal,양배추쌈(05),48.05kcal,,,3157.77kcal
2023-05-15,배추김치(다수공급자),0kcal,삼치순살조림,132.24kcal,배추김치(다수공급자),0kcal,,,3157.77kcal
2023-05-15,"우유(백색우유(200ML,연간))(02)",122kcal,배추김치(다수공급자),0kcal,사과(후지),85.26kcal,,,3157.77kcal
2023-05-16,햄치즈버거(01)(02)(06)(10)(12),805.69kcal,치킨데리야끼볶음밥(완)(01)(05)(06)(15)(18),1087.58kcal,현미밥,377.52kcal,,,4232.44kcal
2023-05-16,밥,363kcal,생선묵국(05)(06),26.58kcal,호박고추장찌개(05)(09)(10),82.2kcal,,,4232.44kcal
2023-05-16,"우유(백색우유(200ML,연간))(02)",122kcal,피자로니떡볶이(01)(02)(06)(10)(12)(15),636.9kcal,잡채(10),252.32kcal,,,4232.44kcal
2023-05-16,,,고구마튀김,301.81kcal,간장찜닭,138.44kcal,,,4232.44kcal
2023-05-16,,,백김치,0kcal,배추김치(다수공급자),0kcal,,,4232.44kcal
2023-05-16,,,짜먹는요구르트(02),38.4kcal,,,,,4232.44kcal
2023-05-17,밥,363kcal,잡곡밥,376.89kcal,차슈덮밥,500.84kcal,,,3789.01kcal
2023-05-17,사골떡왕만둣국(01),676.75kcal,쇠고기미역국(16),81.23kcal,호박된장찌개(05),115.05kcal,,,3789.01kcal
2023-05-17,햄김치볶음(10),267.07kcal,춘천닭갈비(05)(06)(15),602.72kcal,고구마치즈스틱(02)(05)(06),236.01kcal,,,3789.01kcal
2023-05-17,떡갈비구이(10)(12),408.6kcal,깻잎쌈,6.15kcal,오이피클(05)(06),2.7kcal,,,3789.01kcal
2023-05-17,깍두기,0kcal,쌈무,4kcal,배추김치(다수공급자),0kcal,,,3789.01kcal
2023-05-17,"우유(백색우유(200ML,연간))(02)",122kcal,배추김치(다수공급자),0kcal,레몬에이드,26kcal,,,3789.01kcal
2023-05-18,밥,363kcal,셀프주먹밥(05)(06),368.58kcal,흑미밥,374.25kcal,,,3342.61kcal
2023-05-18,감자수제비국(01)(06)(16),230.26kcal,비빔국수(01),126.79kcal,닭볶음탕(15),363.87kcal,,,3342.61kcal
2023-05-18,비엔나소시지야채볶음(10)(12)(16)(18),407.53kcal,장충동왕족발(09)(10),628.23kcal,오징어볶음(17),176.36kcal,,,3342.61kcal
2023-05-18,계란말이(12),84.74kcal,무말랭이무침(완),65kcal,김자반,0kcal,,,3342.61kcal
2023-05-18,가공우유(딸기)(02),116kcal,백김치,0kcal,배추김치(다수공급자),0kcal,,,3342.61kcal
2023-05-18,배추김치(다수공급자),0kcal,참외(4월~5월),38kcal,,,,,3342.61kcal
2023-05-19,밥,363kcal,밥,363kcal,카레밥,363kcal,,,3506.65kcal
2023-05-19,황태채국(01)(05)(16),84.82kcal,사골순댓국(09)(10)(16),406.52kcal,순두부국(01)(05)(16)(17),109.26kcal,,,3506.65kcal
2023-05-19,피망멸치볶음,40.06kcal,김치전(완)(05)(06),204.73kcal,스마일감자튀김/케첩(12),293.88kcal,,,3506.65kcal
2023-05-19,돈육굴소스양배추볶음(10)(18),701.75kcal,오이양파장아찌,22.72kcal,땅콩조림(완)(04),28.96kcal,,,3506.65kcal
2023-05-19,맛김,0kcal,배추김치(다수공급자),0kcal,파김치,26.55kcal,,,3506.65kcal
2023-05-19,배추김치(다수공급자),0kcal,워터젤리,376.4kcal,,,,,3506.65kcal
2023-05-19,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3506.65kcal
2023-05-20,불고기버거(01)(02)(05)(06)(12),703.31kcal,낙지볶음밥(완),532.58kcal,밥,363kcal,,,3089.17kcal
2023-05-20,밥,363kcal,우동장국(05)(06),38.4kcal,해물된장찌개(05),90.69kcal,,,3089.17kcal
2023-05-20,"생수(500ML,후식)",0kcal,후랑크소시지구이(05)(06)(10)(12)(15)(16)(18),293.45kcal,닭간장소스찜(15),297.25kcal,,,3089.17kcal
2023-05-20,"우유(백색우유(200ML,연간))(02)",122kcal,단호박샐러드(01)(02)(05),106.8kcal,치커리사과무침,35.38kcal,,,3089.17kcal
2023-05-20,,,깍두기,0kcal,배추김치(다수공급자),0kcal,,,3089.17kcal
2023-05-20,,,이온음료,58.8kcal,"남양유업,과수원청포도,190ml",84.51kcal,,,3089.17kcal
2023-05-21,밥,363kcal,밥,363kcal,밥,363kcal,,,2798.01kcal
2023-05-21,물만두국(01),236.84kcal,버섯된장찌개(05),112.15kcal,스팸짜글이(05)(16),393.51kcal,,,2798.01kcal
2023-05-21,바싹불고기/파채(16),244.69kcal,코다리순살콩나물찜(05)(09),346.15kcal,명엽채볶음,17.56kcal,,,2798.01kcal
2023-05-21,무말랭이무침(완),65kcal,베이컨계란찜(01)(02)(05)(09)(10),147.4kcal,맛김,0kcal,,,2798.01kcal
2023-05-21,깍두기,0kcal,배추김치(다수공급자),0kcal,맛밤송송함박스테이크,8.41kcal,,,2798.01kcal
2023-05-21,"우유(백색우유(200ML,연간))(02)",122kcal,대추방울토마토(생산기)(12),15.3kcal,배추김치(다수공급자),0kcal,,,2798.01kcal
2023-05-21,"생수(500ML,후식)",0kcal,,,,,,,2798.01kcal
2023-05-22,밥,363kcal,자장덮밥(춘장)(10),546.19kcal,흑미밥,374.25kcal,,,3107.27kcal
2023-05-22,쇠고기감자국,125.91kcal,짬뽕국(일품용)(09)(17),79.28kcal,콩비지찌개(16),109.71kcal,,,3107.27kcal
2023-05-22,참치김치볶음,170.27kcal,고추잡채(10),203.59kcal,제육고추장불고기(05)(06)(10),375.5kcal,,,3107.27kcal
2023-05-22,비엔나소시지구이(10)(12),370.6kcal,찐만두(06)(10),168.72kcal,상추쌈,2.25kcal,,,3107.27kcal
2023-05-22,깍두기,0kcal,배추김치(다수공급자),0kcal,배추김치(다수공급자),0kcal,,,3107.27kcal
2023-05-22,"우유(백색우유(200ML,연간))(02)",122kcal,농후 발효유(02),96kcal,,,,,3107.27kcal
2023-05-23,닭죽(15)(18),620.98kcal,잡곡밥,376.89kcal,밥,363kcal,,,3408.44kcal
2023-05-23,갈비산적(12),384.6kcal,김치수제비국(06)(16),212.85kcal,콩나물김치국(05)(09)(16),26.42kcal,,,3408.44kcal
2023-05-23,오징어젓무침(17),60.05kcal,낙지곱창새우볶음(09)(10),952.67kcal,소불고기당면볶음(05)(16),327.8kcal,,,3408.44kcal
2023-05-23,두유,0kcal,오이도라지무침,32.65kcal,맛김,0kcal,,,3408.44kcal
2023-05-23,배추김치(다수공급자),0kcal,쌈무,4kcal,모듬야채&쌈장,8.53kcal,,,3408.44kcal
2023-05-23,,,배추김치(다수공급자),0kcal,배추김치(다수공급자),0kcal,,,3408.44kcal
2023-05-23,,,,,참외(4월~5월),38kcal,,,3408.44kcal
2023-05-24,밥,363kcal,현미밥,377.52kcal,새우볶음밥(완)(01)(05)(08)(09)(12),690kcal,,,4229.25kcal
2023-05-24,꼬리곰탕(01),642.53kcal,감자된장국(05),89.32kcal,중화식계란탕(01),46.56kcal,,,4229.25kcal
2023-05-24,너비아니구이(05)(06)(10)(12)(16),289.8kcal,돼지고기수육(05)(09)(10),1197.31kcal,김말이튀김(05)(06)(13)(16),258.26kcal,,,4229.25kcal
2023-05-24,진미채무침(완)(06)(17),100kcal,명이나물(05)(06),21kcal,단무지,14.4kcal,,,4229.25kcal
2023-05-24,순무김치,0kcal,상추쌈,2.25kcal,배추김치(다수공급자),0kcal,,,4229.25kcal
2023-05-24,"우유(백색우유(200ML,연간))(02)",122kcal,배추김치(다수공급자),0kcal,,,,,4229.25kcal
2023-05-24,,,대추방울토마토(생산기)(12),15.3kcal,,,,,4229.25kcal
2023-05-25,버터장조림덮밥(01)(02)(05)(06),455.23kcal,참치마요덮밥(01)(05)(06),609.28kcal,잡곡밥,376.89kcal,,,2808.53kcal
2023-05-25,명엽채볶음,17.56kcal,생선묵김치찌개,14.84kcal,순두부해물찌개(05)(09)(16)(17),140.55kcal,,,2808.53kcal
2023-05-25,감자조림,105.3kcal,치킨너겟(01),7.51kcal,낙지불고기(05)(16),823.11kcal,,,2808.53kcal
2023-05-25,가공우유(초코맛)(02),126kcal,오이양파장아찌,22.72kcal,부추겉절이,37.54kcal,,,2808.53kcal
2023-05-25,배추김치(다수공급자),0kcal,배추김치(다수공급자),0kcal,배추김치(다수공급자),0kcal,,,2808.53kcal
2023-05-25,,,"메론(봄, 가을)",72kcal,,,,,2808.53kcal
2023-05-26,밥,363kcal,스파게티(02)(06)(10)(12),630.47kcal,찹쌀밥,401kcal,,,2687.25kcal
2023-05-26,황태채콩나물국(05)(16),68.26kcal,아란치니,2.01kcal,아욱된장국(05),72.26kcal,,,2687.25kcal
2023-05-26,돼지고기김치볶음(10),426.77kcal,콘슬로우샐러드,52.13kcal,양파크림치킨(01)(05)(06)(15),173.07kcal,,,2687.25kcal
2023-05-26,맛김,0kcal,모듬피클,27.6kcal,오징어숙회/초고추장(17),158.6kcal,,,2687.25kcal
2023-06-27,"우유(백색우유(200ML,연간))(02)",122kcal,배추김치(다수공급자)(09),9.5kcal,쌈무,4kcal,,,3384.98kcal
2023-06-27,,,멜론(여름),72kcal,깻잎쌈,4.1kcal,,,3384.98kcal
2023-06-27,,,,,배추김치(다수공급자)(09),9.5kcal,,,3384.98kcal
2023-06-28,밥,363kcal,현미밥,381.15kcal,밥,363kcal,,,3357.99kcal
2023-06-28,닭고기육개장(15)(16),174.57kcal,호박고추장찌개(05)(09)(10),81.36kcal,돈코츠라멘(01)(06)(10)(16),704.52kcal,,,3357.99kcal
2023-06-28,너비아니구이(05)(06)(10)(12)(16),289.8kcal,간장돼지불고기(완제품),11.39kcal,치킨가라아게(01)(05)(06)(15),167.01kcal,,,3357.99kcal
2023-06-28,볼어묵조림(06),101.68kcal,양배추쌈(05),47.19kcal,야채샐러드(12),214.32kcal,,,3357.99kcal
2023-06-28,가공우유(딸기)(02),116kcal,배추김치(다수공급자)(09),9.5kcal,배추김치(다수공급자)(09),9.5kcal,,,3357.99kcal
2023-06-28,깍두기,0kcal,,,케이크,324kcal,,,3357.99kcal
2023-06-29,햄치즈버거(01)(02)(06)(10)(12),593.41kcal,떡갈비마요덮밥(01)(10),731.78kcal,곤드레밥,0kcal,,,3574.95kcal
2023-06-29,밥,363kcal,우동장국(05)(06)(08),55.49kcal,물만두국(01)(05)(06)(10)(16)(18),240.84kcal,,,3574.95kcal
2023-06-29,"농심,카프리썬사과,200ml",60kcal,스마일감자튀김/케첩(12),293.88kcal,춘천닭갈비,582.2kcal,,,3574.95kcal
2023-06-29,"우유(백색우유(200ML,연간))(02)",122kcal,오이부추무침,35.39kcal,감자전(완),470.46kcal,,,3574.95kcal
2023-06-29,,,배추김치(다수공급자)(09),9.5kcal,깍두기,0kcal,,,3574.95kcal
2023-06-29,,,,,대추방울토마토(생산기)(12),17kcal,,,3574.95kcal
2023-06-30,밥,363kcal,제육덮밥(05)(06)(10),797.03kcal,흑미밥,374.25kcal,,,2822.90kcal
2023-06-30,감자짜글이(05)(16),72.7kcal,사골곰탕,226.31kcal,김치찌개(05)(09)(10)(16),136.77kcal,,,2822.90kcal
2023-06-30,스팸구이(12),12.6kcal,맛김,30kcal,소불고기당면볶음(05)(16),378.67kcal,,,2822.90kcal
2023-06-30,스크램블에그(01),144.97kcal,콩나물무침,32.97kcal,시금치무침(16),23.47kcal,,,2822.90kcal
2023-06-30,가공우유(바나나)(02),167kcal,순무김치,0kcal,배추김치(다수공급자)(09),9.5kcal,,,2822.90kcal
2023-06-30,배추김치(다수공급자)(09),9.5kcal,수박,44.16kcal,,,,,2822.90kcal
2023-06-30,"주스,카프리썬오렌지망고",,,,,,,,2822.90kcal
2023-05-01,간장계란밥(01)(02),519.83kcal,잡곡밥,376.89kcal,밥,363kcal,,,2889.54kcal
2023-05-01,미소된장국(05),50.18kcal,굴해물짬뽕(09)(16)(17),126.09kcal,배추두부국(05),56.36kcal,,,2889.54kcal
2023-05-01,피망멸치볶음,40.06kcal,소불고기당면볶음(05)(16),327.8kcal,돼지고기콩나물볶음(05)(10),440.52kcal,,,2889.54kcal
2023-05-01,비엔나소시지구이(10)(12),370.6kcal,양념깻잎지무침,9kcal,해물파전(완),31.71kcal,,,2889.54kcal
2023-05-01,깍두기(수의)(09),17.1kcal,배추김치(다수공급자),0kcal,배추김치(다수공급자),0kcal,,,2889.54kcal
2023-05-01,"우유(백색우유(200ML,연간))(02)",122kcal,,,짜먹는요구르트(02),38.4kcal,,,2889.54kcal
2023-05-02,밥,363kcal,돈육김치덮밥(10),727.4kcal,현미밥,377.52kcal,,,3700.26kcal
2023-05-02,크림스프(05)(06),204.55kcal,콩비지찌개(16),109.71kcal,감자양파찌개(05)(16),100.85kcal,,,3700.26kcal
2023-05-02,햄슬라이스구이(10),249.5kcal,맛김,0kcal,눈꽃치즈닭갈비(02),653.04kcal,,,3700.26kcal
2023-05-02,모닝빵(01)(02)(05)(06),407.16kcal,콩나물무침(05),32.97kcal,맛살계란찜(01)(08)(09),198.4kcal,,,3700.26kcal
2023-05-02,양상추샐러드,57.8kcal,깍두기(수의)(09),17.1kcal,배추김치(다수공급자),0kcal,,,3700.26kcal
2023-05-02,가공우유(딸기)(02),116kcal,사과(후지),85.26kcal,,,,,3700.26kcal
2023-05-03,떡만둣국(01)(16),606.48kcal,카레덮밥(카레가루)(02)(05)(06)(10)(12)(16),525.93kcal,흑미밥,374.25kcal,,,4048.98kcal
2023-05-03,밥,363kcal,팽이미소된장국(05),61.47kcal,부대찌개(06)(10)(15)(16),194.91kcal,,,4048.98kcal
2023-05-03,돈육메추리알장조림(01)(10),473.82kcal,치즈돈가스(02)(05)(06)(10)(12),835.21kcal,구운불고기(완제품)(05)(06)(10),338.32kcal,,,4048.98kcal
2023-05-03,오징어젓무침(17),60.05kcal,배추김치(다수공급자),0kcal,부추겉절이,37.54kcal,,,4048.98kcal
2023-05-03,배추김치(다수공급자),0kcal,유산균 발효 음료(02),56kcal,배추김치(다수공급자),0kcal,,,4048.98kcal
2023-05-03,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,4048.98kcal
2023-05-04,밥,363kcal,후리카케밥(05)(06),368.58kcal,밥,363kcal,,,2977.10kcal
2023-05-04,들깨미역국(16),122.45kcal,깐풍새우치킨(01)(02)(05)(06)(09)(15),324.34kcal,중화식계란탕(01),46.56kcal,,,2977.10kcal
2023-05-04,돈육새송이야채볶음(10)(18),589.36kcal,치즈볼(02)(06)(12),224.11kcal,마파두부(05),199.07kcal,,,2977.10kcal
2023-05-04,오이무침,31.99kcal,모듬피클,27.6kcal,목화솜탕수육(05)(06)(10),102.95kcal,,,2977.10kcal
2023-05-04,배추김치(다수공급자),0kcal,꽃맛살샐러드(01)(08),91.54kcal,파김치,26.55kcal,,,2977.10kcal
2023-05-04,농후 발효유(02),96kcal,,,,,,,2977.10kcal
2023-05-05,오므라이스(01)(05)(08)(09)(12),614.38kcal,밥,363kcal,잡곡밥,376.89kcal,,,3026.56kcal
2023-05-05,찐만두(06)(10),168.72kcal,쇠고기무국(05),100.08kcal,짬뽕수제비국(06)(09)(10)(17),282.92kcal,,,3026.56kcal
2023-05-05,후랑크소시지구이(05)(06)(10)(12)(15)(16)(18),293.45kcal,제육고추장불고기(05)(06)(10),375.5kcal,부추표고버섯볶음(16)(18),228.87kcal,,,3026.56kcal
2023-05-05,오이피클(05)(06),2.7kcal,치커리사과무침,35.38kcal,콩나물무침(05),32.97kcal,,,3026.56kcal
2023-05-05,깍두기(수의)(09),17.1kcal,배추김치(다수공급자),0kcal,깍두기(수의)(09),17.1kcal,,,3026.56kcal
2023-05-05,,,탄산음료,117.5kcal,,,,,3026.56kcal
2023-05-06,베이컨치즈머핀(01)(02)(05)(06)(10),1659.59kcal,소불고기볶음밥,534.1kcal,밥,363kcal,,,4692.94kcal
2023-05-06,밥,363kcal,크림스프(05)(06),204.55kcal,닭곰탕(15)(16),193.35kcal,,,4692.94kcal
2023-05-06,야채샐러드(12),218.89kcal,바베큐폭립(완제품)(10)(12),822.5kcal,오징어볶음(17),176.36kcal,,,4692.94kcal
2023-05-06,"토마토,신선형(토마토(58월))(12)",17.82kcal,배추김치(다수공급자),0kcal,부추전,17.78kcal,,,4692.94kcal
2023-05-06,"생수(500ML,후식)",0kcal,,,배추김치(다수공급자),0kcal,,,4692.94kcal
2023-05-06,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,4692.94kcal
2023-05-07,단호박죽(완),221.49kcal,자장밥,371.28kcal,밥,363kcal,,,2618.77kcal
2023-05-07,베이글크림치즈(02),45.36kcal,소떡소떡(01)(06)(10)(12)(13),251.6kcal,사골순댓국(09)(10)(16),406.52kcal,,,2618.77kcal
2023-05-07,가공우유(초코맛)(02),126kcal,단무지무침,42.79kcal,오미산적(완)(01)(05)(06)(10)(15),354.75kcal,,,2618.77kcal
2023-05-07,백김치(수의),18.9kcal,과일샐러드(12),50.58kcal,오이풋고추된장무침(05),28.3kcal,,,2618.77kcal
2023-05-07,"생수(500ML,후식)",0kcal,이온음료,58.8kcal,깍두기(수의)(09),17.1kcal,,,2618.77kcal
2023-05-07,,,,,"웅진식품,가야농장 제주감귤,340ml",44kcal,,,2618.77kcal
2023-05-07,,,,,"해태에이치티비,코코팜망고코넛,340ml",122.3kcal,,,2618.77kcal
2023-05-07,,,,,"매일유업,썬업오렌지,200ml",96kcal,,,2618.77kcal
2023-05-08,버터장조림덮밥(01)(02)(05)(06),455.23kcal,현미밥,377.52kcal,흑미밥,374.25kcal,,,3309.71kcal
2023-05-08,유부장국(05)(06),21.49kcal,쇠고기육개장(01)(05),142.59kcal,두부맑은국(01)(05)(16),77.69kcal,,,3309.71kcal
2023-05-08,스팸구이(12),12.6kcal,생선가스,1198.94kcal,치즈떡닭갈비(02)(06),510.21kcal,,,3309.71kcal
2023-05-08,배추김치(다수공급자),0kcal,고구마샐러드(완)(01)(02)(05),130.19kcal,김자반,0kcal,,,3309.71kcal
2023-05-08,떠먹는 토핑형 발효유,,배추김치(다수공급자),0kcal,양념깻잎지무침,9kcal,,,3309.71kcal
2023-05-08,,,,,배추김치(다수공급자),0kcal,,,3309.71kcal
2023-05-09,밥,363kcal,햄야채볶음밥(10),541.02kcal,밥,363kcal,,,3158.53kcal
2023-05-09,콩나물국(05)(16),25.21kcal,지파이(01)(05)(06)(15),243.01kcal,콘치즈핫도그(01)(02)(05)(06),468.11kcal,,,3158.53kcal
2023-05-09,돼지고기김치볶음(10),426.77kcal,야채샐러드(12),218.89kcal,"우유(백색우유(200ML,연간))(02)",122kcal,,,3158.53kcal
2023-05-09,스크램블에그(01),145.07kcal,양송이스프(02)(05)(06),187.35kcal,,,,,3158.53kcal
2023-05-09,깍두기(수의)(09),17.1kcal,배추김치(다수공급자),0kcal,,,,,3158.53kcal
2023-05-09,,,참외(4월~5월),38kcal,,,,,3158.53kcal
2023-05-10,쇠고기국밥(05),543.66kcal,잡곡밥,376.89kcal,후리카케밥(05)(06),368.58kcal,,,3475.57kcal
2023-05-10,맛김,0kcal,대구매운탕(05)(16)(18),155.11kcal,돈코츠라멘(01)(16),508.45kcal,,,3475.57kcal
2023-05-10,돈육장조림(완)(10),375kcal,제육고추장불고기(05)(06)(10),375.5kcal,메밀전병(03)(05)(06)(10),487.54kcal,,,3475.57kcal
2023-05-10,오징어젓무침(17),60.05kcal,모듬야채&쌈장,8.53kcal,단무지&락교&생강,9kcal,,,3475.57kcal
2023-05-10,배추김치(다수공급자),0kcal,배추김치(다수공급자),0kcal,배추김치(다수공급자),0kcal,,,3475.57kcal
2023-05-10,"우유(백색우유(200ML,연간))(02)",122kcal,,,사과(후지),85.26kcal,,,3475.57kcal
2023-05-11,밥,363kcal,밥,363kcal,찹쌀밥,401kcal,,,3339.47kcal
2023-05-11,미니크로와상,116.8kcal,감자옹심이국(16),141.79kcal,순두부국(01)(05)(16)(17),109.26kcal,,,3339.47kcal
2023-05-11,쇠고기스프,129.47kcal,맛김,0kcal,돼지갈비찜,863.41kcal,,,3339.47kcal
2023-05-11,가공우유(바나나)(02),167kcal,닭바베큐소스조림(12)(15),540.65kcal,오이풋고추된장무침(05),28.3kcal,,,3339.47kcal
2023-05-11,양상추샐러드,57.8kcal,오이무침,31.99kcal,배추김치(다수공급자),0kcal,,,3339.47kcal
2023-05-11,,,배추김치(다수공급자),0kcal,,,,,3339.47kcal
2023-05-11,,,레몬에이드,26kcal,,,,,3339.47kcal
2023-05-12,밥,363kcal,현미밥,377.52kcal,밥,363kcal,,,4563.18kcal
2023-05-12,들깨수제비국(06)(09),285.85kcal,달걀국(01)(05),111.49kcal,감자탕(김치)(05)(10),505.73kcal,,,4563.18kcal
2023-06-13,진미채무침(완)(06)(17),100kcal,머릿고기(09),9.63kcal,야채샐러드(12),214.32kcal,,,3039.31kcal
2023-06-13,두유,0kcal,부추겉절이,37.54kcal,배추김치(다수공급자)(09),9.5kcal,,,3039.31kcal
2023-06-13,배추김치(다수공급자)(09),9.5kcal,백김치,0kcal,,,,,3039.31kcal
2023-06-13,,,"참외,신선형(참외(78월))",38kcal,,,,,3039.31kcal
2023-06-14,밥,363kcal,밥,363kcal,참치마요덮밥(01),480.79kcal,,,3242.87kcal
2023-06-14,쇠고기감자국,38.07kcal,버섯쇠고기찌개(16),36.33kcal,두부맑은국(01)(05)(16),73.37kcal,,,3242.87kcal
2023-06-14,너비아니구이(05)(06)(10)(12)(16),289.8kcal,돼지고기수육(05)(09)(10),984.85kcal,치킨텐더(01),289.01kcal,,,3242.87kcal
2023-06-14,오이도라지무침,32.65kcal,상추쌈,2.7kcal,배추김치(다수공급자)(09),9.5kcal,,,3242.87kcal
2023-06-14,깍두기,0kcal,명이나물(05)(06),24.5kcal,,,,,3242.87kcal
2023-06-14,"우유(백색우유(200ML,연간))(02)",122kcal,무말랭이무침(완),65kcal,,,,,3242.87kcal
2023-06-14,,,배추김치(다수공급자)(09),9.5kcal,,,,,3242.87kcal
2023-06-14,,,이온음료,58.8kcal,,,,,3242.87kcal
2023-06-15,소불고기볶음밥,527.22kcal,현미밥,381.15kcal,해물칼국수(05),56.92kcal,,,3445.23kcal
2023-06-15,유부장국(05)(06),24.13kcal,부대찌개(06)(09)(10)(15)(16),268.47kcal,찐만두(05)(06)(10)(16)(18),204.85kcal,,,3445.23kcal
2023-06-15,메추리알장조림(01),566.49kcal,생선가스(06),768.41kcal,배추겉절이(09),34.71kcal,,,3445.23kcal
2023-06-15,배추김치(다수공급자)(09),9.5kcal,우엉채조림(완),400kcal,과일샐러드(12),27.72kcal,,,3445.23kcal
2023-06-15,"우유(백색우유(200ML,연간))(02)",122kcal,배추김치(다수공급자)(09),9.5kcal,수박,44.16kcal,,,3445.23kcal
2023-06-16,밥,363kcal,잡곡밥,380.05kcal,밥,363kcal,,,4929.23kcal
2023-06-16,조랭이떡미역국(16),150.37kcal,쇠고기육개장(01),131.61kcal,콩나물국(16),25.73kcal,,,4929.23kcal
2023-06-16,두부김치(05)(09)(10),332.51kcal,잡채(10),177.96kcal,눈꽃치즈닭갈비(02),690.98kcal,,,4929.23kcal
2023-06-16,맛김,30kcal,돼지갈비찜(05)(10),1181.33kcal,양배추쌈(05),47.19kcal,,,4929.23kcal
2023-06-16,콩자반(완),600kcal,김자반,0kcal,배추김치(다수공급자)(09),9.5kcal,,,4929.23kcal
2023-06-16,깍두기,0kcal,깍두기,0kcal,케이크,324kcal,,,4929.23kcal
2023-06-16,"생수(500ML,후식)",0kcal,,,,,,,4929.23kcal
2023-06-16,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,4929.23kcal
2023-06-17,쇠고기야채죽,410.96kcal,미니크로와상,175.2kcal,흑미밥,374.25kcal,,,3181.69kcal
