날짜,조식,중식,석식,breakfast_embedding,lunch_embedding,dinner_embedding
2022-08-15,깍두기,김자반,소불고기덮밥소스,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]",
2024-05-13,밥,옛날도시락비빔밥,스쿨치밥,,,
2024-05-13,사골우거지국,콩나물국,팽이버섯두부국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-13,비엔나소시지케찹볶음,쭈꾸미야채볶음,베이컨야채볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.87, 7.52, 21.21, [1, 0, 0, 0, 0]]","[53.0, 8.0, 13.0, [1, 0, 0, 0, 0]]"
2024-05-13,연두부양념장,오지치즈후라이,로제떡볶이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[19.0, 7.0, 2.0, [1, 0, 0, 0, 0]]","[60.5, 3.5, 7.6, [1, 0, 0, 0, 0]]"
2022-07-21,간장계란밥,밥,새우버거,,,"[46.0, 26.0, 15.0, [1, 0, 0, 0, 0]]"
2022-07-21,쇠고기당면국,감자탕,고구마치즈스틱,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]","[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]","[8.0, 8.0, 16.0, [1, 0, 0, 0, 0]]"
2022-07-21,베이컨야채볶음,오징어볶음,우유),"[53.0, 8.0, 13.0, [1, 0, 0, 0, 0]]","[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]"
2022-07-21,맛김,깻잎육전,음료수 탄산 과일,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[10.0, 9.0, 12.0, [1, 0, 0, 0, 0]]","[19.0, 0.2, 4.4, [1, 0, 0, 0, 0]]"
2022-07-21,배추김치,백김치,,,"[4.75, 0.19, 1.21, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-21,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-22,밥,영양밥&부추양념장,잡곡밥,,,
2022-07-22,왕만두국,건새우아욱국,순두부찌개,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]"
2022-07-22,햄슬라이스야채볶음,새우튀김,쇠고기불고기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[1.14, 0.31, 2.0, [1, 0, 0, 0, 0]]","[9.74, 13.22, 36.47, [1, 0, 0, 0, 0]]"
2022-07-22,돼지고기장조림,오믈렛,모듬야채&쌈장,"[3.09, 9.74, 15.9, [1, 0, 0, 0, 0]]","[0.42, 7.33, 6.48, [1, 0, 0, 0, 0]]","[3.8, 0.17, 0.87, [1, 0, 0, 0, 0]]"
2022-07-22,총각김치,배추김치,배추김치,,,
2022-07-22,,,감귤 주스,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[25.79, 0.5, 1.74, [1, 0, 0, 0, 0]]"
2022-07-23,더블치즈스테이크버거,볶음밥,밥,"[42.0, 30.0, 15.0, [1, 0, 0, 0, 0]]",,
2022-07-23,치즈볼,짬뽕찌개,김치찌개,"[2.0, 6.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]"
2022-07-23,치즈함박스테이크소스,계란후라이,제육볶음,"[52.0, 23.0, 19.0, [1, 0, 0, 0, 0]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[10.37, 11.03, 13.21, [1, 0, 0, 0, 0]]"
2022-07-23,우유),배추김치,쌈무,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]"
2022-07-23,감귤 주스,멜론,미나리콩나물무침,"[25.79, 0.5, 1.74, [1, 0, 0, 0, 0]]","[8.16, 0.19, 0.84, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-23,,,깍두기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-07-23,,,아이스크림 떠먹는형,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[6.49, 0.08, 0.0, [1, 0, 0, 0, 0]]"
2022-07-24,밥,햄야채볶음밥,달걀케첩볶음밥,,,
2022-07-24,사골우거지국,떡볶이,감자짜글이,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]","[60.42, 2.91, 6.97, [1, 0, 0, 0, 0]]","[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]"
2022-07-24,맛김,찹쌀꿔바로우,팝콘형치킨너겟,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[33.18, 17.39, 22.49, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-24,베이컨스크램블에그,오믈렛,야채샐러드,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.42, 7.33, 6.48, [1, 0, 0, 0, 0]]","[3.22, 0.07, 1.25, [1, 0, 0, 0, 0]]"
2022-07-24,무말랭이무침,배추김치,참깨드레싱,"[30.6, 7.42, 4.62, [1, 0, 0, 0, 0]]",,"[1.0, 7.0, 0.0, [1, 0, 0, 0, 0]]"
2022-07-24,배추김치,,배추김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",
2022-07-24,우유),,사이다,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[22.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2022-07-25,밥,볶음밥,밥,,,
2022-07-25,콩나물김치국,짬뽕찌개,쇠고기미역국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]"
2022-07-25,새송이버섯야채볶음,만두유린기,훈제오리냉채,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.0, 24.8, 19.79, [1, 0, 0, 0, 0]]"
2022-07-25,순두부양념장,계란후라이,오이도라지무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[16.61, 2.84, 2.78, [1, 0, 0, 0, 0]]"
2022-07-25,깍두기,배추김치,쌈무,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,"[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]"
2022-07-25,우유),우유),배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",
2022-07-26,밥,잡곡밥,핫도그빵,,,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]"
2022-07-26,감자계란국,삼계탕,토마토달걀볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[20.41, 15.89, 55.5, [1, 0, 0, 0, 0]]","[7.0, 47.3, 22.7, [1, 0, 0, 0, 0]]"
2022-07-26,돼지고기콩나물볶음,깻잎양념무침,고구마치즈스틱,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.48, 1.52, 3.37, [1, 0, 0, 0, 0]]","[8.0, 8.0, 16.0, [1, 0, 0, 0, 0]]"
2022-07-26,맛김,모듬야채&쌈장,감귤 주스,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[3.8, 0.17, 0.87, [1, 0, 0, 0, 0]]","[25.79, 0.5, 1.74, [1, 0, 0, 0, 0]]"
2022-07-26,오징어채무침,배추김치,우유),"[3.38, 2.99, 4.8, [1, 0, 0, 0, 0]]",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]"
2022-07-26,배추김치,수박,,,"[7.55, 0.15, 0.61, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-26,복숭아,,,"[9.35, 0.24, 0.89, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-27,밥,흑미밥,밥,,,
2022-07-27,조갯살미역국,건새우아욱국,순두부찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]"
2022-07-27,제육볶음,베이컨야채볶음,오징어볶음,"[10.37, 11.03, 13.21, [1, 0, 0, 0, 0]]","[53.0, 8.0, 13.0, [1, 0, 0, 0, 0]]","[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]"
2022-07-27,콩나물매운무침,닭고기김치찜,데리야끼갈릭치킨,"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]","[13.16, 21.34, 34.87, [1, 0, 0, 0, 0]]","[20.0, 7.0, 19.0, [1, 0, 0, 0, 0]]"
2022-07-27,가공우유,단호박샐러드,깻잎육전,"[0, 0, 0, [0, 0, 0, 0, 1]]","[20.0, 13.0, 1.0, [1, 0, 0, 0, 0]]","[10.0, 9.0, 12.0, [1, 0, 0, 0, 0]]"
2022-07-27,총각김치,총각김치,배추김치,,,
2022-07-27,,우유),,"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-28,밥,주먹밥,밥,,,
2022-07-28,김치만두국,비빔냉면,호박된장찌개,"[38.0, 12.0, 16.0, [1, 0, 0, 0, 0]]","[75.92, 9.34, 17.37, [1, 0, 0, 0, 0]]","[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]"
2022-07-28,볼어묵볶음,언양식바싹불고기파채,돼지훈제,"[14.2, 4.9, 7.19, [1, 0, 0, 0, 0]]","[9.0, 23.0, 14.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-28,비엔나소시지야채볶음,삶은계란,계란찜,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.56, 5.3, 6.29, [1, 0, 0, 0, 0]]","[2.07, 10.11, 10.05, [1, 0, 0, 0, 0]]"
2022-07-28,맛김,배추김치,쌈무,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]",,"[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]"
2022-07-28,깍두기,바나나,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[26.95, 0.39, 1.29, [1, 0, 0, 0, 0]]",
2022-07-28,,,자두,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.97, 0.15, 0.37, [1, 0, 0, 0, 0]]"
2022-07-29,밥,잡곡밥,잡곡밥,,,
2022-07-29,꼬리곰탕,가지볶음,쇠고기육개장,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]","[4.07, 4.65, 1.0, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]"
2022-07-29,마파두부,치즈함박스테이크소스,치킨너겟,"[2.39, 7.87, 8.47, [1, 0, 0, 0, 0]]","[52.0, 23.0, 19.0, [1, 0, 0, 0, 0]]","[2.61, 3.01, 2.49, [1, 0, 0, 0, 0]]"
2022-07-29,오이파프리카무침,양송이스프,궁중닭찜,"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.0, 14.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-29,배추김치,꽃맛살샐러드,배추김치,,"[10.0, 12.0, 6.0, [1, 0, 0, 0, 0]]",
2022-07-29,,배추김치,우유),"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]"
2022-07-30,밥,잡곡밥,황태해장국,,,"[12.07, 4.14, 18.33, [1, 0, 0, 0, 0]]"
2022-07-30,쇠고기무국,감자수제비,버팔로윙,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]","[15.0, 11.0, 4.0, [1, 0, 0, 0, 0]]"
2022-07-30,토마토달걀볶음,데리야끼장어덮밥,김자반,"[7.0, 47.3, 22.7, [1, 0, 0, 0, 0]]",,"[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]"
2022-07-30,밥싸먹는햄,순대야채볶음,돼지고기장조림,,"[25.35, 7.87, 17.16, [1, 0, 0, 0, 0]]","[3.09, 9.74, 15.9, [1, 0, 0, 0, 0]]"
2022-07-30,배추김치,무말랭이무침,무&비트피클,,"[30.6, 7.42, 4.62, [1, 0, 0, 0, 0]]","[3.4, 0.1, 0.68, [1, 0, 0, 0, 0]]"
2022-07-30,우유),백김치,배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[4.75, 0.19, 1.21, [1, 0, 0, 0, 0]]",
2022-07-31,닭고기덮밥,통새우볶음밥,제육덮밥,,,
2022-07-31,밥,치즈돈가스,배추된장국,,"[25.41, 41.57, 57.87, [1, 0, 0, 0, 0]]","[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]"
2022-07-31,감자계란국,오징어채무침,새우가스,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.38, 2.99, 4.8, [1, 0, 0, 0, 0]]","[15.0, 0.0, 4.0, [1, 0, 0, 0, 0]]"
2022-07-31,베이컨조랭이떡볶음,야채샐러드,계란말이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.22, 0.07, 1.25, [1, 0, 0, 0, 0]]","[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]"
2022-07-31,배추김치,참깨드레싱,배추김치,,"[1.0, 7.0, 0.0, [1, 0, 0, 0, 0]]",
2022-07-31,우유),배추김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-08-01,밥,달걀케첩볶음밥,잡곡밥,,,
2022-08-01,쇠고기미역국,콩나물국,순두부찌개,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]","[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]"
2022-08-01,생선묵야채볶음,치즈볼,고추잡채김말이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.0, 6.0, 1.0, [1, 0, 0, 0, 0]]","[30.0, 4.0, 4.0, [1, 0, 0, 0, 0]]"
2022-08-01,햄슬라이스야채볶음,오이파프리카무침,치즈함박스테이크소스,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[52.0, 23.0, 19.0, [1, 0, 0, 0, 0]]"
2022-08-01,깍두기,닭순살샐러드,간장깻잎지,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[10.0, 12.0, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-08-01,우유),배추김치,배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,
2022-08-01,,아이스크림 콘 완제품,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.16, 0.28, 0.32, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-08-02,밥,잡곡밥,흑미밥,,,
2022-08-02,김치만두국,배추된장국,쇠고기무국,"[38.0, 12.0, 16.0, [1, 0, 0, 0, 0]]","[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]","[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]"
2022-08-02,베이컨야채볶음,청양마요치킨,낙지볶음,"[53.0, 8.0, 13.0, [1, 0, 0, 0, 0]]","[58.0, 22.0, 13.0, [1, 0, 0, 0, 0]]","[10.03, 7.63, 19.08, [1, 0, 0, 0, 0]]"
2022-08-02,맛김,메추리알장조림,돈가스,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[2.63, 7.73, 16.25, [1, 0, 0, 0, 0]]","[24.56, 30.6, 45.16, [1, 0, 0, 0, 0]]"
2022-08-02,오징어젓무침,깻잎양념무침,계란찜,"[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]","[9.48, 1.52, 3.37, [1, 0, 0, 0, 0]]","[2.07, 10.11, 10.05, [1, 0, 0, 0, 0]]"
2022-08-02,깍두기,깍두기,김자반,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]"
2022-08-02,유산균 발효 음료,신선형),배추김치,"[33.39, 0.0, 0.5, [1, 0, 0, 0, 0]]","[54.73, 2.3, 11.31, [1, 0, 0, 0, 0]]",
2022-08-03,밥,비빔밥,햄야채볶음밥,,,
2022-08-03,닭고기육개장,도토리냉국,짬뽕찌개,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-08-03,비엔나소시지케찹볶음,새우튀김,찹쌀꿔바로우,"[0, 0, 0, [0, 0, 0, 0, 1]]","[1.14, 0.31, 2.0, [1, 0, 0, 0, 0]]","[33.18, 17.39, 22.49, [1, 0, 0, 0, 0]]"
2022-08-03,감자조림,계란후라이,참깨드레싱,"[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[1.0, 7.0, 0.0, [1, 0, 0, 0, 0]]"
2022-07-07,,배추김치,청양마요치킨,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[58.0, 22.0, 13.0, [1, 0, 0, 0, 0]]"
2022-07-07,,복숭아,무초절이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.35, 0.24, 0.89, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-07,,,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2022-07-07,,,바나나,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[26.95, 0.39, 1.29, [1, 0, 0, 0, 0]]"
2022-07-08,밥,밥,잡곡밥,,,
2022-07-08,닭곰탕,갑오징어물회,김치찌개,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]","[0.65, 0.69, 14.37, [1, 0, 0, 0, 0]]","[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]"
2022-07-08,쇠고기팽이버섯떡볶음,가지볶음,새우튀김,"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.07, 4.65, 1.0, [1, 0, 0, 0, 0]]","[1.14, 0.31, 2.0, [1, 0, 0, 0, 0]]"
2022-07-08,마파두부,순대야채볶음,궁중닭찜,"[2.39, 7.87, 8.47, [1, 0, 0, 0, 0]]","[25.35, 7.87, 17.16, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-08,배추김치,배추김치,깻잎육전,,,"[10.0, 9.0, 12.0, [1, 0, 0, 0, 0]]"
2022-07-08,우유),우유),총각김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",
2022-07-08,,팥빙수,아이스크림 콘 완제품,"[0, 0, 0, [0, 0, 0, 0, 1]]","[79.24, 2.96, 10.26, [1, 0, 0, 0, 0]]","[3.16, 0.28, 0.32, [1, 0, 0, 0, 0]]"
2022-07-09,핫도그빵,밥,흑미밥,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]",,
2022-07-09,토마토달걀볶음,팽이버섯두부국,호박된장찌개,"[7.0, 47.3, 22.7, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]"
2022-07-09,베이컨구이,오징어볶음,제육볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[10.37, 11.03, 13.21, [1, 0, 0, 0, 0]]"
2022-07-09,양송이스프,소떡소떡,모듬야채&쌈장,"[7.0, 14.0, 3.0, [1, 0, 0, 0, 0]]","[43.32, 13.61, 10.46, [1, 0, 0, 0, 0]]","[3.8, 0.17, 0.87, [1, 0, 0, 0, 0]]"
2022-07-09,우유),총각김치,배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,
2022-07-09,감귤 주스,수박,대추방울토마토,"[25.79, 0.5, 1.74, [1, 0, 0, 0, 0]]","[7.55, 0.15, 0.61, [1, 0, 0, 0, 0]]","[3.54, 0.18, 0.79, [1, 0, 0, 0, 0]]"
2022-07-10,돼지국밥,밥,밥,,,
2022-07-10,맛김,닭고기육개장,순두부찌개,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]","[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]"
2022-07-10,메추리알장조림,꽈리고추멸치볶음,닭갈비,"[2.63, 7.73, 16.25, [1, 0, 0, 0, 0]]","[4.7, 2.46, 4.98, [1, 0, 0, 0, 0]]","[14.39, 8.99, 13.4, [1, 0, 0, 0, 0]]"
2022-07-10,오징어젓무침,돼지고기김치볶음,야채샐러드,"[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[3.22, 0.07, 1.25, [1, 0, 0, 0, 0]]"
2022-07-10,총각김치,김자반,참깨드레싱,,"[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]","[1.0, 7.0, 0.0, [1, 0, 0, 0, 0]]"
2022-07-10,우유),총각김치,배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,
2022-07-11,밥,잡곡밥,카레밥,,,
2022-07-11,쇠고기무국,호박된장찌개,김치찌개,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]","[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]"
2022-07-11,베이컨조랭이떡볶음,삼겹살구이,치즈함박스테이크소스,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.62, 29.82, 18.21, [1, 0, 0, 0, 0]]","[52.0, 23.0, 19.0, [1, 0, 0, 0, 0]]"
2022-07-11,돼지고기장조림,미나리콩나물무침,계란후라이,"[3.09, 9.74, 15.9, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]"
2022-07-11,가공우유,쌈무,닭순살샐러드,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]","[10.0, 12.0, 6.0, [1, 0, 0, 0, 0]]"
2022-07-11,배추김치,배추김치,깍두기,,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-07-11,,음료수 탄산 콜라,음료수 탄산 과일,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.92, 0.02, 0.07, [1, 0, 0, 0, 0]]","[19.0, 0.2, 4.4, [1, 0, 0, 0, 0]]"
2022-07-12,밥,흑미밥,제육덮밥,,,
2022-07-12,김치만두국,콩나물국,건새우아욱국,"[38.0, 12.0, 16.0, [1, 0, 0, 0, 0]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-12,밥싸먹는햄,낙지볶음,치킨가라아게,,"[10.03, 7.63, 19.08, [1, 0, 0, 0, 0]]","[2.05, 5.26, 6.48, [1, 0, 0, 0, 0]]"
2022-07-12,맛김,고추잡채김말이,무&비트피클,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[30.0, 4.0, 4.0, [1, 0, 0, 0, 0]]","[3.4, 0.1, 0.68, [1, 0, 0, 0, 0]]"
2022-07-12,떡갈비스테이크,계란찜,배추김치,"[8.0, 23.0, 14.0, [1, 0, 0, 0, 0]]","[2.07, 10.11, 10.05, [1, 0, 0, 0, 0]]",
2022-07-12,깍두기,김자반,사이다,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]","[22.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2022-07-12,대추방울토마토,백김치,,"[3.54, 0.18, 0.79, [1, 0, 0, 0, 0]]","[4.75, 0.19, 1.21, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-12,,수박,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.55, 0.15, 0.61, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-13,밥,밥,검은콩밥,,,
2022-07-13,조갯살미역국,감자수제비,햄소시지찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]","[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-13,두부김치,가지볶음,깐풍기,,"[4.07, 4.65, 1.0, [1, 0, 0, 0, 0]]","[33.46, 25.35, 20.99, [1, 0, 0, 0, 0]]"
2022-07-13,볼어묵볶음,아귀순살해물찜,단호박샐러드,"[14.2, 4.9, 7.19, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[20.0, 13.0, 1.0, [1, 0, 0, 0, 0]]"
2022-07-13,총각김치,배추김치,깍두기,,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-07-13,우유),팥빙수,비타민음료,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[79.24, 2.96, 10.26, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-13,,우유),,"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-07-14,밥,잡곡밥,삼겹살마요덮밥,,,
2022-07-14,사골우거지국,순대국,배추된장국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]","[33.78, 10.35, 23.25, [1, 0, 0, 0, 0]]","[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]"
2022-07-14,돼지고기김치볶음,장어강정,소떡소떡,"[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[43.32, 13.61, 10.46, [1, 0, 0, 0, 0]]"
2022-07-14,감자조림,오이파프리카무침,계란후라이,"[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]"
2022-07-14,깍두기,배추김치,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,
2022-07-14,자두,바나나,신선형),"[5.97, 0.15, 0.37, [1, 0, 0, 0, 0]]","[26.95, 0.39, 1.29, [1, 0, 0, 0, 0]]","[54.73, 2.3, 11.31, [1, 0, 0, 0, 0]]"
