날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2023-10-20(금),마늘쫑무침(완),47.2kcal,해물파전(완)(05)(06)(09)(17),41.96kcal,맛김치,10.66kcal,,,3012.35kcal
2023-10-20(금),깍두기(완제품),32kcal,"풋고추, 양파&쌈장",9.43kcal,,,,,3012.35kcal
2023-10-20(금),"우유(백색우유(200ML,연간))(02)",130kcal,총각김치,0kcal,,,,,3012.35kcal
2023-10-20(금),,,"대구경북능금농협음료가공공장,우리사과클리어,175ml",,,,,,3012.35kcal
2023-10-21(토),씨리얼우유(05)(06),79kcal,언양식불고기덮밥(05)(06)(10)(18),603.21kcal,돼지국밥(완)(10),1310.84kcal,,,4137.19kcal
2023-10-21(토),왕소시지구이(01)(05),400.59kcal,미소장국,28.05kcal,잡채어묵볶음(05)(06),187.4kcal,,,4137.19kcal
2023-10-21(토),버팔로윙데리야끼조림(05)(06)(15),251.91kcal,연두부양념장(05)(06),66.56kcal,부추양파겉절이,10.34kcal,,,4137.19kcal
2023-10-21(토),풀드포크또띠아(01)(05)(06)(10)(12)(13),818.2kcal,무생채,16.55kcal,깍두기(완제품),32kcal,,,4137.19kcal
2023-10-21(토),만다린샐러드(05)(06)(18),74.88kcal,쥬시쿨(자두맛)(02),117kcal,,,,,4137.19kcal
2023-10-21(토),"우유(백색우유(200ML,연간))(02)",130kcal,맛김치,10.66kcal,,,,,4137.19kcal
2023-10-22(일),밥,250kcal,오므라이스(05)(06)(18),370.01kcal,밥,250kcal,,,2250.12kcal
2023-10-22(일),물만두국(01)(05)(06),30.85kcal,우동국,123.84kcal,흑임자옹심이국(05)(06)(09)(16),154.3kcal,,,2250.12kcal
2023-10-22(일),소시지베이컨볶음(05)(06)(10)(13),156.48kcal,탄두리닭조림(15),370.46kcal,돼지불고기,137.25kcal,,,2250.12kcal
2023-10-22(일),스크램블에그(01),107.31kcal,오이고추장무침,9.44kcal,상추/깻잎쌈,12.86kcal,,,2250.12kcal
2023-10-27(금),"매일유업,썬업사과,200ml",46kcal,,,"대구경북능금농협음료가공공장,우리사과클리어,175ml",,,,2254.81kcal
2023-10-28(토),씨리얼우유(05)(06),79kcal,밥(소량),100kcal,밥,250kcal,,,6047.40kcal
2023-10-28(토),뉴욕핫도그(01)(02)(05)(06)(10),516.39kcal,야끼우동볶음(05)(06)(09)(10)(17),2975.43kcal,닭볶음탕(05)(06)(15),300.99kcal,,,6047.40kcal
2023-10-28(토),롤케익,244kcal,슈바인학센순살(02)(05)(06)(10)(16)(18),789kcal,버섯쇠고기찌개(05)(06)(16),48.92kcal,,,6047.40kcal
2023-10-28(토),에그샐러드(완),0kcal,오이피클(05)(06),4.5kcal,대게살부추부침(05)(06)(08),51.51kcal,,,6047.40kcal
2023-10-28(토),"우유(백색우유(200ML,연간))(02)",130kcal,토핑요거트(02),165kcal,탄산음료,350kcal,,,6047.40kcal
2023-10-28(토),,,맛김치,10.66kcal,깍두기(완제품),32kcal,,,6047.40kcal
2023-10-29(일),장조림버터비빔밥(02)(05)(10),885.28kcal,밥,250kcal,밥,250kcal,,,3340.45kcal
2023-10-29(일),햄감자찌개(05)(06)(10),154.05kcal,감자계란국(01)(05)(06)(16),53.62kcal,돼지고기콩나물찌개(05)(10)(16),75.39kcal,,,3340.45kcal
2023-10-29(일),김자반,60kcal,대패삼겹야채볶음(05)(06)(10)(18),333.91kcal,고추마요치킨(01)(05)(06)(15),754.08kcal,,,3340.45kcal
2023-10-29(일),고구마샐러드(완)(01)(02)(05),63.33kcal,호박가지볶음(05)(06),18.91kcal,오이양파무침(05)(06),13.72kcal,,,3340.45kcal
2023-10-29(일),포기김치,12.5kcal,드링킹요구르트(사과)(02),275kcal,총각김치,0kcal,,,3340.45kcal
2023-10-29(일),"우유(백색우유(200ML,연간))(02)",130kcal,맛김치,10.66kcal,,,,,3340.45kcal
2023-10-30(월),밥,250kcal,잡곡밥,287.29kcal,밥,250kcal,,,3507.17kcal
2023-10-30(월),된장국(일품용),53.5kcal,등뼈감자탕(05)(06)(09)(10),370.13kcal,돈코츠라멘(05)(06)(10),579.21kcal,,,3507.17kcal
2023-10-30(월),돈육표고장조림(01)(05)(06)(10)(16),302.49kcal,취나물볶음(05)(06)(16),41.87kcal,치즈품은떡갈비(05),516.15kcal,,,3507.17kcal
2023-10-30(월),한입녹두전(05)(06),198.2kcal,청파래오징어까스(01)(05)(06)(17),281kcal,감자구이,46.31kcal,,,3507.17kcal
2023-10-30(월),맛김치,10.66kcal,마카롱,100kcal,맛김치,10.66kcal,,,3507.17kcal
2023-10-30(월),"우유(백색우유(200ML,연간))(02)",130kcal,포기김치,12.5kcal,,,,,3507.17kcal
2023-10-30(월),,,바나나,67.2kcal,,,,,3507.17kcal
2023-10-31(화),밥,250kcal,찹쌀밥,262kcal,마커니커리라이스(06)(12),505kcal,,,2972.10kcal
2023-10-31(화),꼬리곰탕(02)(05)(06)(16),187.92kcal,전복미역국(05)(06)(18),20.44kcal,맑은된장국(09),68.56kcal,,,2972.10kcal
2023-10-31(화),돈육김치볶음(10),181.37kcal,중화식잡채(05)(06)(10)(18),313.51kcal,매운깐풍기(05)(06)(15),457.32kcal,,,2972.10kcal
2023-10-31(화),두부찜,97kcal,참나물오징어초무침(17),87.57kcal,단무지,275kcal,,,2972.10kcal
2023-10-31(화),"우유(백색우유(200ML,연간))(02)",130kcal,총각김치,0kcal,맛김치,10.66kcal,,,2972.10kcal
2023-10-31(화),,,컵과일(메론),54kcal,"대구경북능금농협음료가공공장,제주산감귤상크미,175ml",71.75kcal,,,2972.10kcal
2023-10-01(일),밥,250kcal,밥/김자반,250kcal,밥,250kcal,,,3123.98kcal
2023-10-01(일),감자국(09)(16),42.65kcal,미소장국,28.05kcal,뼈없는갈비탕(완),0.84kcal,,,3123.98kcal
2023-10-01(일),간장 돼지불고기(05)(06)(10),216.76kcal,청년차돌떡볶이(05)(06)(16),497.54kcal,김치전(완)(06)(17),232.9kcal,,,3123.98kcal
2023-10-01(일),콩나물무침(05)(06),31.91kcal,킬바사(01),86kcal,오징어젓무침(17),34.58kcal,,,3123.98kcal
2023-10-01(일),가공우유(딸기맛)(02),97kcal,단무지부추무침(05)(06),224.75kcal,도시락김,0kcal,,,3123.98kcal
2023-10-01(일),깍두기(완제품),32kcal,쿠키,467kcal,깍두기(완제품),32kcal,,,3123.98kcal
2023-10-01(일),,,음료,350kcal,,,,,3123.98kcal
2023-10-02(월),밥,250kcal,밥,250kcal,밥,250kcal,,,2984.98kcal
2023-10-02(월),황태해장국(01)(05)(06),84.4kcal,전복미역국(05)(06)(18),20.28kcal,잔슨빌부대찌개(02)(05)(06)(10)(15)(16)(18),535.84kcal,,,2984.98kcal
2023-10-02(월),마늘쫑어묵볶음(05)(06)(18),69.7kcal,닭갈비(05)(06)(15),424.43kcal,깻잎전(완)(01)(05)(06)(10),277kcal,,,2984.98kcal
2023-10-02(월),스팸에그스크램블(01),97.93kcal,어묵바(02)(05)(06),184kcal,양배추쌈,13.58kcal,,,2984.98kcal
2023-10-02(월),맛김치,10.66kcal,왕슈(01)(02)(06),270kcal,가공우유(초코맛)(02),94kcal,,,2984.98kcal
2023-10-02(월),"우유(백색우유(200ML,연간))(02)",130kcal,포기김치,12.5kcal,맛김치,10.66kcal,,,2984.98kcal
2023-10-03(화),밀쌀밥,250.28kcal,밥,250kcal,버터간장계란밥(01)(02)(05)(06),734.79kcal,,,3531.49kcal
2023-10-03(화),두부햄찌개(10),129.33kcal,치킨브리또(01)(06),415.93kcal,버섯들깨탕(05)(06),17.87kcal,,,3531.49kcal
2023-10-03(화),미역줄기볶음(16),40.33kcal,고깃집된장찌개,72.48kcal,매운족발볶음(04)(05)(06)(10)(16)(18),482.4kcal,,,3531.49kcal
2023-10-03(화),떡갈비야채볶음(05)(06)(10)(16),329.17kcal,오리훈제고추잡채(05)(06)(15),350.09kcal,맛김치,10.66kcal,,,3531.49kcal
2023-10-03(화),요구르트,42kcal,요거트푸딩,263kcal,"서울우유초콜릿, 200mL(02)",120kcal,,,3531.49kcal
2023-10-03(화),맛김치,10.66kcal,포기김치,12.5kcal,,,,,3531.49kcal
2023-10-04(수),밥,250kcal,잡곡밥,287.29kcal,밥,250kcal,,,2425.96kcal
2023-10-04(수),쇠고기된장찌개(05)(06)(16),93.37kcal,새우완탕국(01)(05)(06)(16),29.47kcal,김치어묵국(09),76.39kcal,,,2425.96kcal
2023-10-04(수),스팸감자조림(05)(06)(16),36.57kcal,돼지고기고추장볶음(05)(06)(10),254.45kcal,구슬비프스테이크(05)(10)(12)(16),347.72kcal,,,2425.96kcal
2023-10-04(수),연두부양념장(05)(06),66.56kcal,상추/청경채/깻잎/쌈무/쌈추,13.06kcal,그린샐러드&흑임자드레싱(01)(02)(05),64.5kcal,,,2425.96kcal
2023-10-04(수),맛김치,10.66kcal,우렁쌈장(18),35.92kcal,소떡말이(10),407kcal,,,2425.96kcal
2023-10-04(수),"우유(백색우유(200ML,연간))(02)",130kcal,오이부추무침(05)(06),13kcal,갓김치,0kcal,,,2425.96kcal
2023-10-04(수),,,애플쿠키,0kcal,"웅진식품, 자연은요거상큼젤로&복숭아, 100mL",60kcal,,,2425.96kcal
2023-10-04(수),,,파김치,0kcal,,,,,2425.96kcal
2023-10-05(목),병천순대국밥(05)(06)(09)(10)(16),519.88kcal,콩나물밥(05)(06),277.29kcal,밥,250kcal,,,2786.90kcal
2023-10-05(목),멸치아몬드볶음(05)(06),119.39kcal,차돌박이된장찌개(09)(16),394.71kcal,근대된장국(09),36.01kcal,,,2786.90kcal
2023-10-05(목),참치두부조림(05)(06)(12)(16),212.74kcal,코다리순살강정(05)(06),301.12kcal,고깃집맛소금구이(01)(05)(10)(16),366.2kcal,,,2786.90kcal
2023-10-05(목),맛김치,10.66kcal,참나물도토리묵무침,16.07kcal,고구마샐러드(완)(01)(02)(05),63.33kcal,,,2786.90kcal
2023-10-05(목),"우유(백색우유(200ML,연간))(02)",130kcal,포기김치,12.5kcal,깍두기(완제품),32kcal,,,2786.90kcal
2023-10-05(목),,,사인머스켓,45kcal,,,,,2786.90kcal
2023-10-05(목),,,생수(500ML),0kcal,,,,,2786.90kcal
2023-10-06(금),찹쌀밥,262kcal,찰보리밥,275.28kcal,알리오올리오파스타(05)(06)(09)(13)(15)(18),687.12kcal,,,3268.81kcal
2023-10-06(금),순두부백탕(01)(05)(06)(10)(18),107.72kcal,꽃게탕(05)(08)(09)(16),43.16kcal,밥(소량),100kcal,,,3268.81kcal
2023-10-06(금),쇠고기메추리알조림(01)(05)(06)(16),219.86kcal,표고버섯돼지고기볶음(05)(06)(10),248.63kcal,소갈비찜(05)(06)(16),503.91kcal,,,3268.81kcal
2023-10-06(금),가지무침(05)(06),14.7kcal,김치전병(완),216.2kcal,옥수수콘스프,102.5kcal,,,3268.81kcal
2023-10-06(금),열무김치,0kcal,청경채된장나물,17.47kcal,모듬피클,46kcal,,,3268.81kcal
2023-10-06(금),"우유(백색우유(200ML,연간))(02)",130kcal,석박지,19kcal,모닝빵,189.6kcal,,,3268.81kcal
2023-10-06(금),,,"매일유업,피크닉청포도,200ml",75kcal,맛김치,10.66kcal,,,3268.81kcal
2023-10-07(토),씨리얼우유(05)(06),79kcal,마파두부덮밥(10),483.69kcal,밥,250kcal,,,8075.24kcal
2023-10-07(토),핫도그빵&불고기토핑(01)(02)(05)(06)(10)(12)(16),5479kcal,맑은된장국(09),68.56kcal,콩나물국(05),14.88kcal,,,8075.24kcal
2023-10-07(토),어묵바(문어맛)(05)(06)(07)(17),102.2kcal,초코츄러스(01)(02)(05)(06),212kcal,대패삼겹살볶음(05)(06)(10),332.91kcal,,,8075.24kcal
2023-10-07(토),양상추샐러드&드레싱,106.1kcal,훈제닭다리(05)(15),675kcal,양배추쌈,13.58kcal,,,8075.24kcal
2023-10-07(토),"우유(백색우유(200ML,연간))(02)",130kcal,음료,49kcal,두유,58kcal,,,8075.24kcal
2023-10-07(토),,,맛김치,10.66kcal,맛김치,10.66kcal,,,8075.24kcal
2023-10-08(일),밥,250kcal,비벼먹는오믈렛(01)(05)(06)(16),411.21kcal,밀쌀밥,250.28kcal,,,2723.23kcal
2023-10-08(일),사골우거지국(05)(06)(16),31.71kcal,밥,250kcal,아욱된장국(09),46.99kcal,,,2723.23kcal
2023-10-08(일),비엔나조랭이떡볶음(05)(06)(10),300.33kcal,매운버섯국(05)(06),29.52kcal,마라찜닭(06)(15),209.28kcal,,,2723.23kcal
2023-10-08(일),두부김치(05)(06)(10),276.68kcal,소고기피망볶음(05)(06)(16)(18),309.22kcal,부추전,54kcal,,,2723.23kcal
2023-10-08(일),가공우유(바나나맛)(02),82.5kcal,상추/풋고추쌈,12.19kcal,맛김치,10.66kcal,,,2723.23kcal
2023-10-08(일),깍두기(완제품),32kcal,젤리블리,156kcal,,,,,2723.23kcal
2023-10-08(일),,,맛김치,10.66kcal,,,,,2723.23kcal
2023-10-09(월),밥,250kcal,제육덮밥(05)(06)(10),472.83kcal,엄나무닭가슴살삼계탕(05)(06)(15),525kcal,,,2682.13kcal
2023-10-09(월),쇠고기얼갈이배춧국(05)(06)(16),36.16kcal,주꾸미버섯전골(05)(06)(16),71.44kcal,사태메추리알조림(01)(05)(06)(10),371.53kcal,,,2682.13kcal
2023-10-09(월),양파계란볶음(01),136.84kcal,오꼬노미야끼,173.5kcal,"풋고추, 양파&쌈장",9.43kcal,,,2682.13kcal
2023-10-09(월),수제소시지구이(05)(06)(10),248.4kcal,유산균음료(02),68kcal,포기김치,12.5kcal,,,2682.13kcal
2023-10-14(토),"우유(백색우유(200ML,연간))(02)",130kcal,카프리썬(오렌지망고),60kcal,맛김치,10.66kcal,,,3174.22kcal
2023-10-14(토),,,맛김치,10.66kcal,,,,,3174.22kcal
2023-10-15(일),밥,250kcal,밥,250kcal,밥,250kcal,,,2078.60kcal
2023-10-15(일),쇠고기떡국(01)(16),211.08kcal,콩나물국(05),18.43kcal,모듬어묵탕(05)(06),77.03kcal,,,2078.60kcal
2023-10-15(일),베이컨구이,0kcal,묵은지등갈비찜(05)(06)(10),378.25kcal,오징어숙회/초고추장(17),97.07kcal,,,2078.60kcal
2023-10-15(일),순살햄계란찜(01)(10)(16),178.18kcal,모듬콩조림,0kcal,쫄면야채무침(06),143.4kcal,,,2078.60kcal
2023-10-15(일),가공우유(바나나맛)(02),82.5kcal,총각김치,0kcal,열무김치,0kcal,,,2078.60kcal
2023-10-15(일),맛김치,10.66kcal,"대구경북능금농협음료가공공장,싱그러운생배,240ml",132kcal,,,,,2078.60kcal
2023-10-16(월),밥,250kcal,잡곡밥,287.29kcal,밥,250kcal,,,2941.92kcal
2023-10-16(월),짬뽕순두부(10)(17),139.77kcal,쇠고기육개장(01)(05)(06)(16),107.89kcal,설렁탕(완)소면(06),394.84kcal,,,2941.92kcal
2023-10-16(월),볶음김치,52.85kcal,스틱피쉬커틀렛,273kcal,감자말이새우튀김(브런치)(01)(05)(09),381.5kcal,,,2941.92kcal
2023-10-16(월),궁중섭산적(05)(10)(16),31.5kcal,봉추찜닭(05)(06)(15),392.32kcal,콩나물매운무침(05)(16),31.96kcal,,,2941.92kcal
2023-10-16(월),김자반,60kcal,배추겉절이(09),9.39kcal,맛김치,10.66kcal,,,2941.92kcal
2023-10-16(월),"우유(백색우유(200ML,연간))(02)",130kcal,바나나,67.2kcal,"대구경북능금농협음료가공공장,제주산감귤상크미,175ml",71.75kcal,,,2941.92kcal
2023-10-17(화),밥,250kcal,날치알볶음밥(증)(05)(10)(18),396.54kcal,고추잡채밥/꽃빵(05)(06)(10),444.02kcal,,,5598.81kcal
2023-10-17(화),미역된장국,28.05kcal,쇠고기무국(05)(06)(16),64.37kcal,버섯육개장(01)(05)(06)(16),89.46kcal,,,5598.81kcal
2023-10-17(화),햄감자채볶음(10),182.01kcal,볶음김치,52.85kcal,매콤볼어묵조림(17)(05)(06),105.37kcal,,,5598.81kcal
2023-10-17(화),고추참치야채볶음(05)(12)(16),138.19kcal,함박스테이크(05)(06)(10)(12)(16)(18),54039.5kcal,맛김치,10.66kcal,,,5598.81kcal
2023-10-17(화),맛김치,10.66kcal,후루츠양배추샐러드,9.52kcal,,,,,5598.81kcal
2023-10-17(화),"우유(백색우유(200ML,연간))(02)",130kcal,"포도, 캠벨, 어리, 7-9(육사)",47.61kcal,,,,,5598.81kcal
2023-10-18(수),밥,250kcal,잡곡밥,287.29kcal,새우튀김우동(01)(06)(09),880.7kcal,,,3724.17kcal
2023-10-18(수),매운얼갈이배춧국(05)(06)(16),25.22kcal,김치짜글이찌개(09)(10),132.77kcal,밥/김자반,250kcal,,,3724.17kcal
2023-10-18(수),모둠장조림(05)(06)(10),143.77kcal,매운오징어볶음(05)(06)(17),163.81kcal,단무지무침(05)(06),279.78kcal,,,3724.17kcal
2023-10-18(수),닭가슴살비엔나소시지구이(01)(15),242.6kcal,고구마튀김(01)(06),297.45kcal,샌드위치(01)(02)(05)(06)(10)(15)(16)(18),354.2kcal,,,3724.17kcal
2023-10-18(수),깍두기(완제품),32kcal,파래자반,0kcal,맛김치,10.66kcal,,,3724.17kcal
2023-10-18(수),"우유(백색우유(200ML,연간))(02)",130kcal,세척사과(브런치),45.26kcal,"웅진식품,가야농장복숭아농장,180ml(11)",188kcal,,,3724.17kcal
2023-10-18(수),,,맛김치,10.66kcal,,,,,3724.17kcal
2023-10-19(목),밥,250kcal,현미밥,268.15kcal,밥,250kcal,,,3182.67kcal
2023-10-19(목),옛날갈비탕(완),0.84kcal,꼬치어묵국(05)(06)(09),235.15kcal,부대찌개(05)(06)(10)(15),176kcal,,,3182.67kcal
2023-10-19(목),꽈리고추멸치볶음(05)(06)(16),53.93kcal,순살갈치구이(06),214.46kcal,고추송송고기말이(05)(16),572kcal,,,3182.67kcal
2023-10-19(목),매콤두부조림(05)(06),183.69kcal,사태찜(10),522.83kcal,골뱅이야채무침,113.95kcal,,,3182.67kcal
2023-10-19(목),맛김치,10.66kcal,포기김치,12.5kcal,깍두기(완제품),32kcal,,,3182.67kcal
2023-10-19(목),"우유(백색우유(200ML,연간))(02)",130kcal,"메론(봄, 가을)",72kcal,"남양유업,과수원청포도,190ml",84.51kcal,,,3182.67kcal
2023-10-19(목),,,생수(500ML),0kcal,,,,,3182.67kcal
2023-10-20(금),밥,250kcal,흑미밥,265kcal,하이라이스덮밥(02)(05)(06)(12)(15)(16),411.51kcal,,,3012.35kcal
2023-10-20(금),돼지고기김찌찌개(05)(06)(10),93.83kcal,황태해장국(01)(05)(06),84.4kcal,팽이버섯계란국(01)(05)(06)(16),27.96kcal,,,3012.35kcal
2023-10-20(금),호박쇠고기볶음(05)(06)(16),94.92kcal,한방돼지갈비찜(05)(06)(10),568.48kcal,치즈블럭돈카츠(05)(06)(10)(12)(16)(18),945kcal,,,3012.35kcal
2023-10-20(금),마늘쫑무침(완),47.2kcal,해물파전(완)(05)(06)(09)(17),41.96kcal,맛김치,10.66kcal,,,3012.35kcal
2023-10-20(금),깍두기(완제품),32kcal,"풋고추, 양파&쌈장",9.43kcal,,,,,3012.35kcal
2023-10-20(금),"우유(백색우유(200ML,연간))(02)",130kcal,총각김치,0kcal,,,,,3012.35kcal
2023-10-20(금),,,"대구경북능금농협음료가공공장,우리사과클리어,175ml",,,,,,3012.35kcal
2023-10-21(토),씨리얼우유(05)(06),79kcal,언양식불고기덮밥(05)(06)(10)(18),603.21kcal,돼지국밥(완)(10),1310.84kcal,,,4137.19kcal
2023-10-21(토),왕소시지구이(01)(05),400.59kcal,미소장국,28.05kcal,잡채어묵볶음(05)(06),187.4kcal,,,4137.19kcal
2023-10-21(토),버팔로윙데리야끼조림(05)(06)(15),251.91kcal,연두부양념장(05)(06),66.56kcal,부추양파겉절이,10.34kcal,,,4137.19kcal
2023-10-21(토),풀드포크또띠아(01)(05)(06)(10)(12)(13),818.2kcal,무생채,16.55kcal,깍두기(완제품),32kcal,,,4137.19kcal
2023-10-21(토),만다린샐러드(05)(06)(18),74.88kcal,쥬시쿨(자두맛)(02),117kcal,,,,,4137.19kcal
2023-10-21(토),"우유(백색우유(200ML,연간))(02)",130kcal,맛김치,10.66kcal,,,,,4137.19kcal
2023-10-22(일),밥,250kcal,오므라이스(05)(06)(18),370.01kcal,밥,250kcal,,,2250.12kcal
2023-10-22(일),물만두국(01)(05)(06),30.85kcal,우동국,123.84kcal,흑임자옹심이국(05)(06)(09)(16),154.3kcal,,,2250.12kcal
2023-10-22(일),소시지베이컨볶음(05)(06)(10)(13),156.48kcal,탄두리닭조림(15),370.46kcal,돼지불고기,137.25kcal,,,2250.12kcal
2023-10-22(일),스크램블에그(01),107.31kcal,오이고추장무침,9.44kcal,상추/깻잎쌈,12.86kcal,,,2250.12kcal
2023-10-22(일),맛김치,10.66kcal,음료,0kcal,가공우유(초코맛)(02),94kcal,,,2250.12kcal
2023-10-22(일),"우유(백색우유(200ML,연간))(02)",130kcal,깍두기(완제품),32kcal,맛김치,10.66kcal,,,2250.12kcal
2023-10-23(월),밥,250kcal,잡곡밥,287.29kcal,밥,250kcal,,,2839.22kcal
2023-10-23(월),들깨미역국(05)(06)(16),21.03kcal,낙지연포탕(05)(06)(09)(17),72.56kcal,배추된장국(05)(06),36.87kcal,,,2839.22kcal
2023-10-23(월),닭고기감자볶음(05)(06)(15)(16),311.04kcal,패스츄리겹돈가스(05)(06)(10)(12)(16)(18),349.5kcal,마라불고기(05)(06)(10),532.57kcal,,,2839.22kcal
2023-10-23(월),간장깻잎지,6.05kcal,명태조림(05)(06)(16),101.75kcal,치즈볼(12),343kcal,,,2839.22kcal
2023-10-23(월),두유,110kcal,참나물상추겉절이 (05)(06),24.98kcal,깍두기(완제품),32kcal,,,2839.22kcal
2023-10-23(월),맛김치,10.66kcal,세척사과(브런치),45.26kcal,"웅진식품,가야농장 제주감귤,340ml",44kcal,,,2839.22kcal
2023-10-23(월),,,맛김치,10.66kcal,,,,,2839.22kcal
2023-10-24(화),크로와상&딸기쨈(01)(02)(05)(06),324kcal,수제자장밥,464.83kcal,밥,250kcal,,,2789.99kcal
2023-10-24(화),누룽지,150kcal,짬뽕찌개(05)(06)(10)(17),212.18kcal,버섯매운탕(05)(06)(16),44.59kcal,,,2789.99kcal
2023-10-24(화),볶음김치,52.85kcal,오곡탕수육(05)(06),456.24kcal,부들어묵볶음(05)(06),127.8kcal,,,2789.99kcal
2023-10-24(화),남도식떡갈비(05)(12),33.2kcal,양파/오이쌈,14.83kcal,베이컨떡말이(10),258kcal,,,2789.99kcal
2023-10-24(화),단백질선식,0kcal,단무지,275kcal,토마토쥬스,45kcal,,,2789.99kcal
2023-10-24(화),사과방울토마토샐러드(12),11.15kcal,맛김치,10.66kcal,맛김치,10.66kcal,,,2789.99kcal
2023-10-24(화),,,컵과일(사과),49kcal,,,,,2789.99kcal
2023-10-25(수),밥,250kcal,잡곡밥,287.29kcal,밥,250kcal,,,3339.40kcal
2023-10-25(수),유부주머니어묵탕(증)(05)(06)(09)(10)(13)(16),650.85kcal,감자짜글이(05)(06)(10)(16),173.24kcal,닭고기무국(05)(06)(15),113.83kcal,,,3339.40kcal
2023-10-25(수),치킨스테이크(05)(06)(15),256.2kcal,바다장어튀김(05)(06),460kcal,돼지고기콩나물볶음(05)(06)(10),224.95kcal,,,3339.40kcal
2023-10-25(수),베이컨청경채볶음(10)(13)(18),193.4kcal,무부추무침,16.7kcal,멕시칸샐러드(10),261.96kcal,,,3339.40kcal
2023-10-25(수),맛김치,10.66kcal,쥬스,39kcal,맛김치,10.66kcal,,,3339.40kcal
2023-10-25(수),"우유(백색우유(200ML,연간))(02)",130kcal,맛김치,10.66kcal,,,,,3339.40kcal
2023-10-26(목),밥,250kcal,찹쌀밥,262kcal,김가루볶음밥(01)(10),388.11kcal,,,3193.20kcal
2023-10-26(목),쇠고기콩나물국(05)(06)(16),40.56kcal,선지해장국(완),1.41kcal,떡갈비궁중떡볶이(05)(06)(10),388.24kcal,,,3193.20kcal
2023-10-26(목),크래미계란찜(01)(06)(08)(09),113.86kcal,조기튀김(06),380.5kcal,고추튀김(브런치),396kcal,,,3193.20kcal
2023-10-26(목),양배추쌈,13.58kcal,김자반,60kcal,탄산음료,350kcal,,,3193.20kcal
2023-10-26(목),석박지,19kcal,닭고기오이냉채(01)(15),305.44kcal,깍두기(완제품),32kcal,,,3193.20kcal
2023-10-26(목),"우유(백색우유(200ML,연간))(02)",130kcal,포기김치,12.5kcal,,,,,3193.20kcal
2023-10-26(목),,,컵과일(배),50kcal,,,,,3193.20kcal
2023-10-27(금),밥,250kcal,산채나물비빔밥(01)(05)(06),449.42kcal,밥,250kcal,,,2254.81kcal
2023-10-27(금),얼큰황태채국(05)(06)(16),33.42kcal,두부맑은국(05)(06)(18),69.62kcal,생선묵국(05)(06)(16),96.36kcal,,,2254.81kcal
2023-10-27(금),스팸구이,58.85kcal,돼지고기양장피볶음(05)(06)(10),196.56kcal,매운돼지갈비찜(05)(06)(10),321.29kcal,,,2254.81kcal
2023-10-27(금),닭봉달콤간장조림(17)(05)(15),426.42kcal,약과타르트,10.33kcal,무나물,15.88kcal,,,2254.81kcal
2023-10-27(금),맛김치,10.66kcal,포기김치,12.5kcal,백김치,7.5kcal,,,2254.81kcal
2023-10-02(월),밥,250kcal,밥,250kcal,밥,250kcal,,,2984.98kcal
2023-10-02(월),황태해장국(01)(05)(06),84.4kcal,전복미역국(05)(06)(18),20.28kcal,잔슨빌부대찌개(02)(05)(06)(10)(15)(16)(18),535.84kcal,,,2984.98kcal
2023-10-02(월),마늘쫑어묵볶음(05)(06)(18),69.7kcal,닭갈비(05)(06)(15),424.43kcal,깻잎전(완)(01)(05)(06)(10),277kcal,,,2984.98kcal
2023-10-02(월),스팸에그스크램블(01),97.93kcal,어묵바(02)(05)(06),184kcal,양배추쌈,13.58kcal,,,2984.98kcal
2023-10-02(월),맛김치,10.66kcal,왕슈(01)(02)(06),270kcal,가공우유(초코맛)(02),94kcal,,,2984.98kcal
2023-10-02(월),"우유(백색우유(200ML,연간))(02)",130kcal,포기김치,12.5kcal,맛김치,10.66kcal,,,2984.98kcal
2023-10-03(화),밀쌀밥,250.28kcal,밥,250kcal,버터간장계란밥(01)(02)(05)(06),734.79kcal,,,3531.49kcal
2023-10-03(화),두부햄찌개(10),129.33kcal,치킨브리또(01)(06),415.93kcal,버섯들깨탕(05)(06),17.87kcal,,,3531.49kcal
2023-10-03(화),미역줄기볶음(16),40.33kcal,고깃집된장찌개,72.48kcal,매운족발볶음(04)(05)(06)(10)(16)(18),482.4kcal,,,3531.49kcal
2023-10-03(화),떡갈비야채볶음(05)(06)(10)(16),329.17kcal,오리훈제고추잡채(05)(06)(15),350.09kcal,맛김치,10.66kcal,,,3531.49kcal
2023-10-03(화),요구르트,42kcal,요거트푸딩,263kcal,"서울우유초콜릿, 200mL(02)",120kcal,,,3531.49kcal
2023-10-03(화),맛김치,10.66kcal,포기김치,12.5kcal,,,,,3531.49kcal
2023-10-04(수),밥,250kcal,잡곡밥,287.29kcal,밥,250kcal,,,2425.96kcal
2023-10-04(수),쇠고기된장찌개(05)(06)(16),93.37kcal,새우완탕국(01)(05)(06)(16),29.47kcal,김치어묵국(09),76.39kcal,,,2425.96kcal
2023-10-04(수),스팸감자조림(05)(06)(16),36.57kcal,돼지고기고추장볶음(05)(06)(10),254.45kcal,구슬비프스테이크(05)(10)(12)(16),347.72kcal,,,2425.96kcal
2023-10-04(수),연두부양념장(05)(06),66.56kcal,상추/청경채/깻잎/쌈무/쌈추,13.06kcal,그린샐러드&흑임자드레싱(01)(02)(05),64.5kcal,,,2425.96kcal
2023-10-04(수),맛김치,10.66kcal,우렁쌈장(18),35.92kcal,소떡말이(10),407kcal,,,2425.96kcal
