날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2023-02-21,배추김치,10.25kcal,크림치즈만쥬(01)(06),276.48kcal,무생채,35.46kcal,,,3395.12kcal
2023-02-21,우유(백색우유(200ML,122kcal,깍두기(다수공급자)(09),15.2kcal,배추김치,10.25kcal,,,3395.12kcal
2023-02-21,,,가공우유(초코)(02),126kcal,이온음료,58.8kcal,,,3395.12kcal
2023-02-22,밥1,72.6kcal,잡곡밥,318.43kcal,밥,363kcal,,,2801.32kcal
2023-02-22,꼬꼬떡국(01)(05)(06)(15),494.77kcal,아욱된장국(05)(06),42.23kcal,나가사끼짬뽕국(09)(10)(17),109.24kcal,,,2801.32kcal
2023-02-22,골뱅이오징어채볶음(06)(17),114.41kcal,돼지불고기(05)(06)(10),385.15kcal,중화식돈까스(05)(06),312.33kcal,,,2801.32kcal
2023-02-22,에그타르트(06),187.5kcal,조미김,0kcal,감자조림(05)(06),52.94kcal,,,2801.32kcal
2023-02-22,배추김치,10.25kcal,브로콜리&초고추장(06),82.74kcal,깍두기(다수공급자)(09),15.2kcal,,,2801.32kcal
2023-02-22,유산균 발효유(3사교),84.5kcal,백김치,0kcal,우유(백색우유(200ML,122kcal,,,2801.32kcal
2023-02-22,,,배(신고),34.03kcal,,,,,2801.32kcal
2023-02-22,밥1,72.6kcal,잡곡밥,318.43kcal,밥,363kcal,,,2801.32kcal
2023-02-22,꼬꼬떡국(01)(05)(06)(15),494.77kcal,아욱된장국(05)(06),42.23kcal,나가사끼짬뽕국(09)(10)(17),109.24kcal,,,2801.32kcal
2023-02-22,골뱅이오징어채볶음(06)(17),114.41kcal,돼지불고기(05)(06)(10),385.15kcal,중화식돈까스(05)(06),312.33kcal,,,2801.32kcal
2023-02-22,에그타르트(06),187.5kcal,조미김,0kcal,감자조림(05)(06),52.94kcal,,,2801.32kcal
2023-02-08,배추김치,10.25kcal,조미김,0kcal,깍두기(다수공급자)(09),15.2kcal,,,3368.84kcal
2023-02-08,우유(백색우유(200ML,122kcal,배추김치,10.25kcal,이온음료,58.8kcal,,,3368.84kcal
2023-02-08,,,단감,40.8kcal,,,,,3368.84kcal
2023-02-08,밥,363kcal,밥,363kcal,밥,363kcal,,,3368.84kcal
2023-02-08,감자돈육짜글이(05)(06),173.69kcal,감자수제비국(01)(05)(06),146.31kcal,돼지고기김치찌개(05),154.11kcal,,,3368.84kcal
2023-02-08,애호박나물(09),37.83kcal,매운쇠고기불고기(05)(06),230.3kcal,생선묵볶음(05)(06),141.98kcal,,,3368.84kcal
2023-02-08,햄야채볶음(10)(18),174.97kcal,갈치순살튀김(06),410.35kcal,쇠고기장조림(완)(05)(16),553kcal,,,3368.84kcal
2023-02-08,배추김치,10.25kcal,조미김,0kcal,깍두기(다수공급자)(09),15.2kcal,,,3368.84kcal
2023-02-08,우유(백색우유(200ML,122kcal,배추김치,10.25kcal,이온음료,58.8kcal,,,3368.84kcal
2023-02-08,,,단감,40.8kcal,,,,,3368.84kcal
2023-02-09,떡만둣국(01)(05)(06)(16),335.98kcal,밥,363kcal,밥,363kcal,,,3170.80kcal
2023-02-09,밥1,72.6kcal,명태매운탕(05)(06),75.07kcal,아욱고추장찌개(05)(06)(16),96.49kcal,,,3170.80kcal
2023-02-09,오복채무침,0.42kcal,새송이버섯장조림(01)(05)(06),146.64kcal,중화식잡채(05)(06)(18),206.49kcal,,,3170.80kcal
2023-02-09,비엔나소시지&토마토케첩(10),405kcal,냉이무침(05)(06),18.52kcal,닭튀김(선택)(01)(06)(15),673.09kcal,,,3170.80kcal
2023-02-09,배추김치,10.25kcal,새싹보리찐빵(06),142kcal,배추김치,10.25kcal,,,3170.80kcal
2023-02-09,가공우유(초코)(02),126kcal,파김치,0kcal,,,,,3170.80kcal
2023-02-09,,,과일푸딩,126kcal,,,,,3170.80kcal
2023-02-09,떡만둣국(01)(05)(06)(16),335.98kcal,밥,363kcal,밥,363kcal,,,3170.80kcal
2023-02-09,밥1,72.6kcal,명태매운탕(05)(06),75.07kcal,아욱고추장찌개(05)(06)(16),96.49kcal,,,3170.80kcal
2023-02-09,오복채무침,0.42kcal,새송이버섯장조림(01)(05)(06),146.64kcal,중화식잡채(05)(06)(18),206.49kcal,,,3170.80kcal
2023-02-09,비엔나소시지&토마토케첩(10),405kcal,냉이무침(05)(06),18.52kcal,닭튀김(선택)(01)(06)(15),673.09kcal,,,3170.80kcal
2023-02-09,배추김치,10.25kcal,새싹보리찐빵(06),142kcal,배추김치,10.25kcal,,,3170.80kcal
2023-02-09,가공우유(초코)(02),126kcal,파김치,0kcal,,,,,3170.80kcal
2023-02-09,,,과일푸딩,126kcal,,,,,3170.80kcal
2023-02-10,밥,363kcal,밥,363kcal,밥,363kcal,,,3386.08kcal
2023-02-10,팽이버섯계란국(01)(05)(06),69.38kcal,근대콩나물조개국(05)(18),26.63kcal,된장찌개(05)(06),48.79kcal,,,3386.08kcal
2023-02-10,돼지고기청경채볶음(05)(06)(10),331.23kcal,쇠고기청경채두부볶음(05)(06),354.35kcal,볶음김치,97.69kcal,,,3386.08kcal
2023-02-10,감자조림(05)(06),52.94kcal,고등어조림(05)(06),147.29kcal,삼겹살구이(10),985.28kcal,,,3386.08kcal
2023-02-10,배추김치,10.25kcal,갓김치,0kcal,모듬쌈,10.47kcal,,,3386.08kcal
2023-02-10,우유(백색우유(200ML,122kcal,사과(후지),25.578kcal,깍두기(다수공급자)(09),15.2kcal,,,3386.08kcal
2023-02-10,밥,363kcal,밥,363kcal,밥,363kcal,,,3386.08kcal
2023-02-10,팽이버섯계란국(01)(05)(06),69.38kcal,근대콩나물조개국(05)(18),26.63kcal,된장찌개(05)(06),48.79kcal,,,3386.08kcal
2023-02-10,돼지고기청경채볶음(05)(06)(10),331.23kcal,쇠고기청경채두부볶음(05)(06),354.35kcal,볶음김치,97.69kcal,,,3386.08kcal
2023-02-10,감자조림(05)(06),52.94kcal,고등어조림(05)(06),147.29kcal,삼겹살구이(10),985.28kcal,,,3386.08kcal
2023-02-10,배추김치,10.25kcal,갓김치,0kcal,모듬쌈,10.47kcal,,,3386.08kcal
2023-02-10,우유(백색우유(200ML,122kcal,사과(후지),25.578kcal,깍두기(다수공급자)(09),15.2kcal,,,3386.08kcal
2023-02-11,브라운(부시맨)브레드(06),208.9kcal,,,,,,,1868.32kcal
2023-02-11,참치마요구운주먹밥,340kcal,,,,,,,1868.32kcal
2023-02-11,바베큐폭립(완제품)(10)(12),1050kcal,,,,,,,1868.32kcal
2023-02-11,양송이크림스프,0.69kcal,,,,,,,1868.32kcal
2023-02-11,모듬피클,31.8kcal,,,,,,,1868.32kcal
2023-02-11,바나나팬케이크(01)(02)(06),84kcal,,,,,,,1868.32kcal
2023-02-11,탄산음료,117.5kcal,,,,,,,1868.32kcal
2023-02-11,딸기(1월~2월),35.429796kcal,,,,,,,1868.32kcal
2023-02-11,브라운(부시맨)브레드(06),208.9kcal,,,,,,,1868.32kcal
2023-02-11,참치마요구운주먹밥,340kcal,,,,,,,1868.32kcal
2023-02-11,바베큐폭립(완제품)(10)(12),1050kcal,,,,,,,1868.32kcal
2023-02-11,양송이크림스프,0.69kcal,,,,,,,1868.32kcal
2023-02-11,모듬피클,31.8kcal,,,,,,,1868.32kcal
2023-02-11,바나나팬케이크(01)(02)(06),84kcal,,,,,,,1868.32kcal
2023-02-11,탄산음료,117.5kcal,,,,,,,1868.32kcal
2023-02-11,딸기(1월~2월),35.429796kcal,,,,,,,1868.32kcal
2023-02-12,밥,363kcal,밥,363kcal,밥,363kcal,,,2629.67kcal
2023-02-12,꼬리곰탕,256.17kcal,강된장찌개(05)(18),43.35kcal,버섯두부탕(05)(06),46.05kcal,,,2629.67kcal
2023-02-12,계란말이,0kcal,닭갈비(05)(06)(15),403.8kcal,돼지고기고추장볶음(05)(06)(10),426.58kcal,,,2629.67kcal
2023-02-12,오징어젓무침(17),42.72kcal,연근샐러드&참깨드레싱(01)(05)(06),30.69kcal,꽈리고추멸치조림(05)(06),82.26kcal,,,2629.67kcal
2023-02-12,배추김치,10.25kcal,배추김치,10.25kcal,배추김치,10.25kcal,,,2629.67kcal
2023-02-12,유산균 발효 음료(02),56kcal,코코팜망고코넛,122.3kcal,,,,,2629.67kcal
2023-02-12,밥,363kcal,밥,363kcal,밥,363kcal,,,2629.67kcal
2023-02-12,꼬리곰탕,256.17kcal,강된장찌개(05)(18),43.35kcal,버섯두부탕(05)(06),46.05kcal,,,2629.67kcal
2023-02-12,계란말이,0kcal,닭갈비(05)(06)(15),403.8kcal,돼지고기고추장볶음(05)(06)(10),426.58kcal,,,2629.67kcal
2023-02-12,오징어젓무침(17),42.72kcal,연근샐러드&참깨드레싱(01)(05)(06),30.69kcal,꽈리고추멸치조림(05)(06),82.26kcal,,,2629.67kcal
2023-02-12,배추김치,10.25kcal,배추김치,10.25kcal,배추김치,10.25kcal,,,2629.67kcal
2023-02-12,유산균 발효 음료(02),56kcal,코코팜망고코넛,122.3kcal,,,,,2629.67kcal
2023-02-13,식빵&베이컨(02)(05)(06),202.8kcal,밥,363kcal,흑미밥,363.84kcal,,,2580.81kcal
2023-02-13,계란후라이(완제품)(01),46.5kcal,나가사끼짬뽕국(09)(10)(17),109.24kcal,쇠고기육개장(01)(05)(06),133.31kcal,,,2580.81kcal
2023-02-13,바움쿠헨(01)(02)(06),127.8kcal,브로콜리돼지목살볶음(05)(06)(10),311.66kcal,바다장어순살강정(05)(06),507.13kcal,,,2580.81kcal
2023-02-13,시리얼(1),153.2kcal,순두부양념장(05)(06),75.92kcal,오이부추무침(05)(06),20.13kcal,,,2580.81kcal
2023-02-13,우유(백색우유(200ML,122kcal,배추김치,10.25kcal,백김치,0kcal,,,2580.81kcal
2023-02-13,,,배(신고),34.03kcal,,,,,2580.81kcal
2023-02-13,식빵&베이컨(02)(05)(06),202.8kcal,밥,363kcal,흑미밥,363.84kcal,,,2580.81kcal
2023-02-13,계란후라이(완제품)(01),46.5kcal,나가사끼짬뽕국(09)(10)(17),109.24kcal,쇠고기육개장(01)(05)(06),133.31kcal,,,2580.81kcal
2023-02-13,바움쿠헨(01)(02)(06),127.8kcal,브로콜리돼지목살볶음(05)(06)(10),311.66kcal,바다장어순살강정(05)(06),507.13kcal,,,2580.81kcal
2023-02-13,시리얼(1),153.2kcal,순두부양념장(05)(06),75.92kcal,오이부추무침(05)(06),20.13kcal,,,2580.81kcal
2023-02-13,우유(백색우유(200ML,122kcal,배추김치,10.25kcal,백김치,0kcal,,,2580.81kcal
2023-02-13,,,배(신고),34.03kcal,,,,,2580.81kcal
2023-02-14,밥,363kcal,난&마살라커리,0kcal,밥,363kcal,,,3322.79kcal
2023-02-14,유부장국(05)(06),92.59kcal,밥2,145.2kcal,얼큰황태채국(05)(06),72.19kcal,,,3322.79kcal
2023-02-14,애호박나물(09),37.83kcal,황도샐러드(11),29.65kcal,돼지갈비떡찜(05)(06)(10),852.66kcal,,,3322.79kcal
2023-02-14,닭간장소스찜(05)(06)(15),285.27kcal,모듬피클,31.8kcal,사과무생채,28.01kcal,,,3322.79kcal
2023-02-14,배추김치,10.25kcal,허브치킨(15),576.34kcal,배추김치,10.25kcal,,,3322.79kcal
2023-02-14,유산균 발효유(3사교),84.5kcal,배추김치,10.25kcal,가야농장 제주감귤,44kcal,,,3322.79kcal
2023-02-14,,,초콜릿(3사교),286kcal,,,,,3322.79kcal
2023-02-14,밥,363kcal,난&마살라커리,0kcal,밥,363kcal,,,3322.79kcal
2023-02-14,유부장국(05)(06),92.59kcal,밥2,145.2kcal,얼큰황태채국(05)(06),72.19kcal,,,3322.79kcal
2023-02-14,애호박나물(09),37.83kcal,황도샐러드(11),29.65kcal,돼지갈비떡찜(05)(06)(10),852.66kcal,,,3322.79kcal
2023-02-14,닭간장소스찜(05)(06)(15),285.27kcal,모듬피클,31.8kcal,사과무생채,28.01kcal,,,3322.79kcal
2023-02-14,배추김치,10.25kcal,허브치킨(15),576.34kcal,배추김치,10.25kcal,,,3322.79kcal
2023-02-14,유산균 발효유(3사교),84.5kcal,배추김치,10.25kcal,가야농장 제주감귤,44kcal,,,3322.79kcal
2023-02-14,,,초콜릿(3사교),286kcal,,,,,3322.79kcal
2023-02-15,밥,363kcal,잡곡밥,318.43kcal,쇠고기덮밥(01)(05)(06),682.73kcal,,,3435.36kcal
2023-02-15,쇠고기미역국(05)(06)(16),41.85kcal,감자탕(05)(06)(10),621.2kcal,김치수제비국(05)(06),137.57kcal,,,3435.36kcal
2023-02-15,미트볼굴소스볶음(18),59.43kcal,비빔만두,534.44kcal,골뱅이고추장볶음(06),135.49kcal,,,3435.36kcal
2023-02-15,오징어채야채무침(05)(06)(17),79.28kcal,김자반,0kcal,깍두기(다수공급자)(09),15.2kcal,,,3435.36kcal
2023-02-15,배추김치,10.25kcal,멸치깻잎조림(05)(06),57.29kcal,한라봉,79.95kcal,,,3435.36kcal
2023-02-15,우유(백색우유(200ML,122kcal,배추김치,10.25kcal,,,,,3435.36kcal
2023-02-15,,,가공우유(바나나)(02),167kcal,,,,,3435.36kcal
2023-02-15,밥,363kcal,잡곡밥,318.43kcal,쇠고기덮밥(01)(05)(06),682.73kcal,,,3435.36kcal
2023-02-15,쇠고기미역국(05)(06)(16),41.85kcal,감자탕(05)(06)(10),621.2kcal,김치수제비국(05)(06),137.57kcal,,,3435.36kcal
2023-02-15,미트볼굴소스볶음(18),59.43kcal,비빔만두,534.44kcal,골뱅이고추장볶음(06),135.49kcal,,,3435.36kcal
2023-02-01,배추김치,10.25kcal,방어순살조림(05)(06),78.88kcal,고구마맛탕(05)(06),506.24kcal,,,3000.38kcal
2023-02-01,우유(백색우유(200ML,122kcal,배추김치,10.25kcal,김자반,0kcal,,,3000.38kcal
2023-02-01,,,,,깍두기(다수공급자)(09),15.2kcal,,,3000.38kcal
2023-02-01,,,,,주스,,,,3000.38kcal
2023-02-01,쇠고기국밥(05)(06)(16),506.1kcal,밥,363kcal,밥,363kcal,,,3000.38kcal
2023-02-01,계란말이,0kcal,햄소시지찌개(05)(06)(10)(15),346.35kcal,느타리버섯배추국,41.14kcal,,,3000.38kcal
2023-02-01,오징어젓무침(17),42.72kcal,버섯불고기찜(05)(06),191.45kcal,닭갈비(05)(06)(15),403.8kcal,,,3000.38kcal
2023-02-01,배추김치,10.25kcal,방어순살조림(05)(06),78.88kcal,고구마맛탕(05)(06),506.24kcal,,,3000.38kcal
2023-02-01,우유(백색우유(200ML,122kcal,배추김치,10.25kcal,김자반,0kcal,,,3000.38kcal
2023-02-01,,,,,깍두기(다수공급자)(09),15.2kcal,,,3000.38kcal
2023-02-01,,,,,주스,,,,3000.38kcal
2023-02-02,밥,363kcal,잡곡밥,318.43kcal,밥,363kcal,,,2757.44kcal
2023-02-02,황태채계란국(01)(05),114.49kcal,해물된장찌개(06)(17),60.84kcal,닭볶음탕(05)(06)(15),244.13kcal,,,2757.44kcal
2023-02-02,돈육표고장조림(01)(05)(06)(10),228.43kcal,오리훈제야채볶음,332.2kcal,조기튀김(06),396.35kcal,,,2757.44kcal
2023-02-02,미나리무생채(05)(06),23.21kcal,부추겉절이(05)(06),18.49kcal,조미김,0kcal,,,2757.44kcal
2023-02-02,배추김치,10.25kcal,쌈무,4kcal,감자조림(05)(06),52.94kcal,,,2757.44kcal
2023-02-02,우유(백색우유(200ML,122kcal,파김치,0kcal,배추김치,10.25kcal,,,2757.44kcal
2023-02-02,,,딸기(1월~2월),35.429796kcal,카프리썬오렌지,60kcal,,,2757.44kcal
2023-02-02,밥,363kcal,잡곡밥,318.43kcal,밥,363kcal,,,2757.44kcal
2023-02-02,황태채계란국(01)(05),114.49kcal,해물된장찌개(06)(17),60.84kcal,닭볶음탕(05)(06)(15),244.13kcal,,,2757.44kcal
2023-02-02,돈육표고장조림(01)(05)(06)(10),228.43kcal,오리훈제야채볶음,332.2kcal,조기튀김(06),396.35kcal,,,2757.44kcal
2023-02-02,미나리무생채(05)(06),23.21kcal,부추겉절이(05)(06),18.49kcal,조미김,0kcal,,,2757.44kcal
2023-02-02,배추김치,10.25kcal,쌈무,4kcal,감자조림(05)(06),52.94kcal,,,2757.44kcal
2023-02-02,우유(백색우유(200ML,122kcal,파김치,0kcal,배추김치,10.25kcal,,,2757.44kcal
2023-02-02,,,딸기(1월~2월),35.429796kcal,카프리썬오렌지,60kcal,,,2757.44kcal
2023-02-03,밥,363kcal,돈코츠라멘(01)(10),1133.88kcal,밥,363kcal,,,4238.82kcal
2023-02-03,버섯두부탕(05)(06),46.05kcal,셀프주먹밥,272.6kcal,사골우거지국(05)(06),513.04kcal,,,4238.82kcal
2023-02-03,돈육굴소스양배추볶음(05)(06)(10)(18),280.17kcal,페스츄리돈까스(06)(10),704.4kcal,오징어볶음(05)(06),214.02kcal,,,4238.82kcal
2023-02-03,오징어채야채무침(05)(06)(17),79.28kcal,배추김치&단무지,7.5kcal,시금치무침(05)(06),23.38kcal,,,4238.82kcal
2023-02-03,배추김치,10.25kcal,,,배추김치,10.25kcal,,,4238.82kcal
2023-02-03,우유(백색우유(200ML,122kcal,,,농후 발효유(02),96kcal,,,4238.82kcal
2023-02-03,밥,363kcal,돈코츠라멘(01)(10),1133.88kcal,밥,363kcal,,,3238.82kcal
2023-02-03,버섯두부탕(05)(06),46.05kcal,셀프주먹밥,272.6kcal,사골우거지국(05)(06),513.04kcal,,,3238.82kcal
2023-02-03,돈육굴소스양배추볶음(05)(06)(10)(18),280.17kcal,페스츄리돈까스(06)(10),704.4kcal,오징어볶음(05)(06),214.02kcal,,,3238.82kcal
2023-02-03,오징어채야채무침(05)(06)(17),79.28kcal,배추김치&단무지,7.5kcal,시금치무침(05)(06),23.38kcal,,,3238.82kcal
2023-02-03,배추김치,10.25kcal,,,배추김치,10.25kcal,,,3238.82kcal
2023-02-03,우유(백색우유(200ML,122kcal,,,농후 발효유(02),96kcal,,,3238.82kcal
2023-02-04,비벼먹는오믈렛(01),85kcal,밥,363kcal,불닭덮밥(01)(05)(06)(15),717.87kcal,,,3568.89kcal
2023-02-04,장조림버터비빔밥(02)(10),655.96kcal,돼지고기애호박찌개(05)(06)(10),102.58kcal,유부장국(05)(06),92.59kcal,,,3568.89kcal
2023-02-04,생선묵국(05)(06),83.12kcal,비엔나소시지야채볶음(10)(18),449.94kcal,햄감자볶음(05)(06)(10),139.97kcal,,,3568.89kcal
2023-02-04,배추김치,10.25kcal,두부김치(05)(06)(10),254.76kcal,배추김치,10.25kcal,,,3568.89kcal
2023-02-04,우유(백색우유(200ML,122kcal,조미김,0kcal,워터젤리,376.4kcal,,,3568.89kcal
2023-02-04,,,깍두기(다수공급자)(09),15.2kcal,,,,,3568.89kcal
2023-02-04,,,비타민음료,90kcal,,,,,3568.89kcal
2023-02-04,비벼먹는오믈렛(01),85kcal,밥,363kcal,불닭덮밥(01)(05)(06)(15),717.87kcal,,,3568.89kcal
2023-02-04,장조림버터비빔밥(02)(10),655.96kcal,돼지고기애호박찌개(05)(06)(10),102.58kcal,유부장국(05)(06),92.59kcal,,,3568.89kcal
2023-02-04,생선묵국(05)(06),83.12kcal,비엔나소시지야채볶음(10)(18),449.94kcal,햄감자볶음(05)(06)(10),139.97kcal,,,3568.89kcal
2023-02-04,배추김치,10.25kcal,두부김치(05)(06)(10),254.76kcal,배추김치,10.25kcal,,,3568.89kcal
2023-02-04,우유(백색우유(200ML,122kcal,조미김,0kcal,워터젤리,376.4kcal,,,3568.89kcal
2023-02-04,,,깍두기(다수공급자)(09),15.2kcal,,,,,3568.89kcal
2023-02-04,,,비타민음료,90kcal,,,,,3568.89kcal
2023-02-05,모닝빵(01)(02)(05)(06),378.02kcal,비빔밥(01)(05)(06),598.02kcal,밥,363kcal,,,2861.23kcal
2023-02-05,토네이도소시지구이(10),277.9kcal,아욱된장국(05)(06),42.23kcal,계란조갯살찌개(01)(05)(06)(18),91.41kcal,,,2861.23kcal
2023-02-05,리코타고구마샐러드(02),211kcal,남도떡갈비,0.68kcal,돼지고기고추장볶음(05)(06)(10),426.58kcal,,,2861.23kcal
2023-02-05,시리얼,161.2kcal,배추김치,10.25kcal,브로콜리&초고추장(06),82.74kcal,,,2861.23kcal
2023-02-05,우유(백색우유(200ML,122kcal,과수원복숭아,81kcal,깍두기(다수공급자)(09),15.2kcal,,,2861.23kcal
2023-02-05,모닝빵(01)(02)(05)(06),378.02kcal,비빔밥(01)(05)(06),598.02kcal,밥,363kcal,,,2861.23kcal
2023-02-05,토네이도소시지구이(10),277.9kcal,아욱된장국(05)(06),42.23kcal,계란조갯살찌개(01)(05)(06)(18),91.41kcal,,,2861.23kcal
2023-02-05,리코타고구마샐러드(02),211kcal,남도떡갈비,0.68kcal,돼지고기고추장볶음(05)(06)(10),426.58kcal,,,2861.23kcal
2023-02-05,시리얼,161.2kcal,배추김치,10.25kcal,브로콜리&초고추장(06),82.74kcal,,,2861.23kcal
2023-02-05,우유(백색우유(200ML,122kcal,과수원복숭아,81kcal,깍두기(다수공급자)(09),15.2kcal,,,2861.24kcal
2023-02-06,간장계란밥(01)(05)(06),514.9kcal,잡곡밥,318.43kcal,밥,363kcal,,,4312.84kcal
2023-02-06,쇠고기무국(05)(06)(16),81.75kcal,들깨미역국(05)(06)(16),65.54kcal,짬뽕찌개(05)(06)(09)(10)(17),120.76kcal,,,4312.84kcal
2023-02-06,참치야채볶음(05)(06),353.59kcal,콩나물매운잡채(05)(06)(10),249.8kcal,청년차돌떡볶이(01)(05)(06)(16),422.76kcal,,,4312.84kcal
2023-02-06,조미김,0kcal,LA식돈갈비찜(구이)(10),568.78kcal,김말이튀김(05)(06)(13)(16),507.65kcal,,,4312.84kcal
2023-02-06,배추김치,10.25kcal,갓김치,0kcal,몬테크리스토샌드위치(06)(10),544.55kcal,,,4312.84kcal
2023-02-06,베지밀검은콩고칼슘두유 190ml,158kcal,사과(후지),25.578kcal,배추김치&단무지,7.5kcal,,,4312.84kcal
2023-02-06,간장계란밥(01)(05)(06),514.9kcal,잡곡밥,318.43kcal,밥,363kcal,,,3312.84kcal
2023-02-06,쇠고기무국(05)(06)(16),81.75kcal,들깨미역국(05)(06)(16),65.54kcal,짬뽕찌개(05)(06)(09)(10)(17),120.76kcal,,,3312.84kcal
2023-02-06,참치야채볶음(05)(06),353.59kcal,콩나물매운잡채(05)(06)(10),249.8kcal,청년차돌떡볶이(01)(05)(06)(16),422.76kcal,,,3312.84kcal
2023-02-06,조미김,0kcal,LA식돈갈비찜(구이)(10),568.78kcal,김말이튀김(05)(06)(13)(16),507.65kcal,,,3312.84kcal
2023-02-06,배추김치,10.25kcal,갓김치,0kcal,몬테크리스토샌드위치(06)(10),544.55kcal,,,3312.84kcal
2023-02-06,베지밀검은콩고칼슘두유 190ml,158kcal,사과(후지),25.578kcal,배추김치&단무지,7.5kcal,,,3312.84kcal
2023-02-07,밥,363kcal,밥,363kcal,찹쌀밥,348.55kcal,,,3344.83kcal
2023-02-07,두부고추장찌개(05)(06)(10),78.81kcal,마라탕(05)(06),317.76kcal,닭곰탕(15),188.5kcal,,,3344.83kcal
2023-02-07,맑은오징어볶음(09)(17),144.27kcal,탕수육(완제품용)(05)(06)(10),597.42kcal,표고버섯감자볶음(05)(06),68.71kcal,,,3344.83kcal
2023-02-07,깻잎지(완),15kcal,샤오롱바오(01)(05)(06)(10),275.55kcal,돼지고기김치찜(05)(06)(10),266.54kcal,,,3344.83kcal
2023-02-07,백김치,0kcal,꼬들단무지무침(13),5.82kcal,깍두기(다수공급자)(09),15.2kcal,,,3344.83kcal
2023-02-07,우유(백색우유(200ML,122kcal,배추김치,10.25kcal,유산균 발효유(3사교),84.5kcal,,,3344.83kcal
2023-02-07,,,한라봉,79.95kcal,,,,,3344.83kcal
2023-02-07,밥,363kcal,밥,363kcal,찹쌀밥,348.55kcal,,,3344.83kcal
2023-02-07,두부고추장찌개(05)(06)(10),78.81kcal,마라탕(05)(06),317.76kcal,닭곰탕(15),188.5kcal,,,3344.83kcal
2023-02-07,맑은오징어볶음(09)(17),144.27kcal,탕수육(완제품용)(05)(06)(10),597.42kcal,표고버섯감자볶음(05)(06),68.71kcal,,,3344.83kcal
2023-02-07,깻잎지(완),15kcal,샤오롱바오(01)(05)(06)(10),275.55kcal,돼지고기김치찜(05)(06)(10),266.54kcal,,,3344.83kcal
2023-02-07,백김치,0kcal,꼬들단무지무침(13),5.82kcal,깍두기(다수공급자)(09),15.2kcal,,,3344.83kcal
2023-02-07,우유(백색우유(200ML,122kcal,배추김치,10.25kcal,유산균 발효유(3사교),84.5kcal,,,3344.83kcal
2023-02-07,,,한라봉,79.95kcal,,,,,3344.83kcal
2023-02-08,밥,363kcal,밥,363kcal,밥,363kcal,,,3368.84kcal
2023-02-08,감자돈육짜글이(05)(06),173.69kcal,감자수제비국(01)(05)(06),146.31kcal,돼지고기김치찌개(05),154.11kcal,,,3368.84kcal
2023-02-08,애호박나물(09),37.83kcal,매운쇠고기불고기(05)(06),230.3kcal,생선묵볶음(05)(06),141.98kcal,,,3368.84kcal
2023-02-08,햄야채볶음(10)(18),174.97kcal,갈치순살튀김(06),410.35kcal,쇠고기장조림(완)(05)(16),553kcal,,,3368.84kcal
2023-01-17,우유(백색우유(200ML,122kcal,배추김치,18.4kcal,배추김치,18.4kcal,,,2833.00kcal
2023-01-17,,,가야농장 제주감귤,44kcal,연세검은콩두유,200mL,,,2833.00kcal
2023-01-18,밥,363kcal,밥,363kcal,떡갈비마요덮밥(01)(05)(10),1048.13kcal,,,3139.78kcal
2023-01-18,쇠고기미역국(05)(06)(16),32.57kcal,짬뽕찌개(05)(06)(09)(10)(17),106.26kcal,콩나물무채국(05)(06),26.36kcal,,,3139.78kcal
2023-01-18,햄야채볶음(05)(06)(10),137.28kcal,조미김,5.25kcal,과일샐러드(01)(05),74.04kcal,,,3139.78kcal
2023-01-18,전복장조림(01)(05)(06)(18),122.22kcal,배추찜(05)(06),63.14kcal,배추김치,18.4kcal,,,3139.78kcal
2023-01-18,배추김치,18.4kcal,닭매운양념조림(05)(06)(15),207.33kcal,우유(백색우유(200ML,122kcal,,,3139.78kcal
2023-01-18,유산균 발효 음료(02),56kcal,파김치,0kcal,,,,,3139.78kcal
2023-01-18,,,워터젤리,376.4kcal,,,,,3139.78kcal
2023-01-19,밥,363kcal,밥,363kcal,잡곡밥,322.06kcal,,,2915.01kcal
2023-01-19,얼큰한오징어국(05)(06)(17),75.05kcal,순두부찌개(05)(06)(10),110.37kcal,근대된장국(05),37.65kcal,,,2915.01kcal
2023-01-19,닭순살야채조림(05)(06)(15),181.58kcal,슈바인학센(10),758.81kcal,부추표고버섯볶음(05)(06),17.25kcal,,,2915.01kcal
2023-01-19,시금치무침(05)(06),22.72kcal,양파슬라이스/초절임소스(05)(06),27.61kcal,돼지불고기,297.79kcal,,,2915.01kcal
2023-01-19,배추김치,18.4kcal,깻잎&배추&풋고추&쌈장,6.67kcal,조미김,5.25kcal,,,2915.01kcal
2023-01-19,우유(백색우유(200ML,122kcal,바움쿠헨(01)(02)(06),127.8kcal,갓김치,0kcal,,,2915.01kcal
2023-01-19,,,배추김치,18.4kcal,딸기(1월~2월),39.6kcal,,,2915.01kcal
2023-01-20,밥,363kcal,밥,363kcal,추억의도시락(01)(10),549.47kcal,,,3546.72kcal
2023-01-20,돼지고기김치찌개(05),142.61kcal,두부고추장찌개(05)(06)(10),57.61kcal,유부장국(05)(06),51.79kcal,,,3546.72kcal
2023-01-20,쇠고기느타리버섯잡채(16),150.24kcal,골뱅이오징어채볶음(17),67.03kcal,통다리튀김(15),1199.06kcal,,,3546.72kcal
2023-01-20,사과무생채,31.72kcal,돈육표고장조림(01)(05)(06)(10),204.33kcal,깍두기(다수공급자),0kcal,,,3546.72kcal
