날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2024-07-06(토),"우유(백색우유(200ML,연간))(02)",65kcal,,,,,,,3269.33kcal
2024-07-07(일),밥,300kcal,카레라이스(05),280.38kcal,밥,300kcal,,,3707.80kcal
2024-07-07(일),두부된장국(05),79.91kcal,밥,300kcal,돼지국밥(완)(10),951.15kcal,,,3707.80kcal
2024-07-07(일),돼지고기김치볶음(05)(10),259.92kcal,데리야끼미트볼조림(01)(02)(05)(06)(10)(12)(15)(16),295.41kcal,동그랑땡구이(01)(05)(06)(10),275kcal,,,3707.80kcal
2024-07-07(일),돈육메추리알장조림(01),265.6kcal,콩나물무침(05),50.84kcal,오이고추된장무침,36.04kcal,,,3707.80kcal
2024-07-07(일),배추김치,0kcal,깍두기(완제품)(09),19kcal,깍두기(완제품)(09),19kcal,,,3707.80kcal
2024-07-07(일),,,초코과자,275.55kcal,,,,,3707.80kcal
2024-07-08(월),밥,300kcal,흑미밥,326.25kcal,밥,300kcal,,,3697.28kcal
2024-07-08(월),순두부찌개(01)(05)(10)(18),187.83kcal,감자탕(10),291.44kcal,굴림만두버섯들깨탕(01)(05)(06)(10)(16),296.32kcal,,,3697.28kcal
2024-07-08(월),사각어묵볶음(05)(06),137.62kcal,치킨스테이크(01)(05)(15),870.75kcal,등심돈까스(02)(05)(06)(10)(16),459.97kcal,,,3697.28kcal
2024-07-08(월),닭순살버섯볶음(05)(15)(18),287.26kcal,얼갈이된장무침,32.14kcal,계란장조림(01)(05),142.7kcal,,,3697.28kcal
2024-07-08(월),배추김치,0kcal,배추김치,0kcal,배추김치,0kcal,,,3697.28kcal
2024-07-08(월),,,"우유(백색우유(200ML,연간))(02)",65kcal,,,,,3697.28kcal
2024-07-09(화),밥,300kcal,치킨데리야끼마요덮밥(01)(05)(15),789.22kcal,밥,300kcal,,,3017.63kcal
2024-07-09(화),감자된장국(05),71.65kcal,팽이버섯계란국(01)(05)(06)(09),59.16kcal,햄감자짜글이(10),145.05kcal,,,3017.63kcal
2024-07-09(화),꽈리고추멸치볶음(05),88.35kcal,부추전(완)(01)(05)(06),204.3kcal,닭순살순대볶음(05)(10)(15),401.92kcal,,,3017.63kcal
2024-07-09(화),오징어볶음(05)(17),315.51kcal,우동샐러드(05)(06)(12)(18),254.62kcal,숙주나물,22.85kcal,,,3017.63kcal
2024-07-09(화),배추김치,0kcal,배추김치,0kcal,배추김치,0kcal,,,3017.63kcal
2024-07-09(화),,,방울토마토(3사교),,"우유(백색우유(200ML,연간))(02)",65kcal,,,3017.63kcal
2024-07-10(수),모닝빵&딸기잼(01)(02)(05)(06),227.2kcal,잡곡밥,375.45kcal,참치마요덮밥(01)(05),713.48kcal,,,2919.63kcal
2024-07-10(수),시리얼우유(02)(05)(06),299.45kcal,콩나물국(05),35.35kcal,데리야끼닭꼬치(완제품),257.6kcal,,,2919.63kcal
2024-07-10(수),핫도그사라다빵(01)(05)(06)(10)(12),143.86kcal,돈육김치찜,441.55kcal,알감자조림,46.09kcal,,,2919.63kcal
2024-07-10(수),"우유(백색우유(200ML,연간))(02)",65kcal,볼어묵조림(05),203.6kcal,꼬들단무지(13),24.6kcal,,,2919.63kcal
2024-07-10(수),,,배추김치,0kcal,"음료수, 탄산, 과일",86.4kcal,,,2919.63kcal
2024-07-11(목),밥,300kcal,토마토냉면(01)(02)(05)(06)(10)(12)(16),414.05kcal,밥,300kcal,,,2259.58kcal
2024-07-11(목),두부맑은국(05)(06)(09),62.53kcal,밥(소),150kcal,쇠고기육개장(01)(05)(16),146.26kcal,,,2259.58kcal
2024-07-11(목),닭갈비(05)(15),530.41kcal,돼지갈비구이(완),0kcal,소불고기당면볶음(05)(06)(16),199.53kcal,,,2259.58kcal
2024-07-11(목),숙주나물,22.85kcal,오이양파무침,31.23kcal,무생채,28.2kcal,,,2259.58kcal
2024-06-13(목),버섯장조림(05)(06),39.86kcal,콩나물무침(05),47.55kcal,분홍소시지전(01),110.04kcal,,,2880.99kcal
2024-06-13(목),배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,,,2880.99kcal
2024-06-13(목),,,방울토마토(3사교),,"상온주스, (주문자상표부착)오뚜기, 오쉐프마시는샤인머스캣, 100mL",55kcal,,,2880.99kcal
2024-06-14(금),간장계란밥(01)(05)(06),348.54kcal,밥,300kcal,잡곡밥,326.39kcal,,,3287.83kcal
2024-06-14(금),쇠고기무국(05)(06)(16),65.45kcal,두부된장국,94.92kcal,김치만두국(01)(02)(05)(06)(09)(10)(16)(17),244.84kcal,,,3287.83kcal
2024-06-14(금),진미채볶음(완)(17),2.38kcal,삼겹살구이(10),837.5kcal,잡채어묵볶음(05)(06),431.07kcal,,,3287.83kcal
2024-06-14(금),파채너비아니구이(05)(06)(10)(15),161.85kcal,모듬쌈쌈장,48.6kcal,돼지간장불고기(05)(06)(10),289.79kcal,,,3287.83kcal
2024-06-14(금),배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,깍두기(완제품)(09),19kcal,,,3287.83kcal
2024-06-14(금),,,콜라,117.5kcal,,,,,3287.83kcal
2024-06-15(토),밥,300kcal,햄김치볶음밥(05)(06)(10),517.6kcal,밥,300kcal,,,3845.54kcal
2024-06-15(토),모듬어묵탕(05)(06),231.54kcal,미트볼라따뚜이(01)(02)(05)(06)(10)(12)(15)(16),632.45kcal,돼지고기김치찌개(10),342.76kcal,,,3845.54kcal
2024-06-15(토),떡볶이(05)(06),472.92kcal,포테이토크림스프,450kcal,콩나물불고기(05)(06)(10),276.61kcal,,,3845.54kcal
2024-06-15(토),군만두,112.5kcal,양상추샐러드(05)(06)(12)(18),42.79kcal,시금치무침,32.07kcal,,,3845.54kcal
2024-06-15(토),단무지,10.8kcal,배추김치(5~6월),0kcal,무말랭이무침,58.5kcal,,,3845.54kcal
2024-06-15(토),"우유(백색우유(200ML,연간))(02)",65kcal,,,,,,,3845.54kcal
2024-06-16(일),밥,300kcal,잡곡밥,326.39kcal,흑미밥,326.25kcal,,,2628.72kcal
2024-06-16(일),사골떡국(01),323.55kcal,쇠고기미역국(05)(06)(16),54.46kcal,물만두국(01)(02)(05)(06)(10)(16),177.54kcal,,,2628.72kcal
2024-06-16(일),돈육표고장조림(05)(06)(10),288.77kcal,진미채볶음(완)(17),2.38kcal,돼지고기김치볶음(05)(06)(10),191.59kcal,,,2628.72kcal
2024-06-16(일),동태전(완제품)(01)(05)(06),253.5kcal,돈육굴소스양배추볶음(10)(18),168.9kcal,날치알계란찜(01),76.39kcal,,,2628.72kcal
2024-06-16(일),깍두기(완제품)(09),19kcal,배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,,,2628.72kcal
2024-06-16(일),,,"서울우유초콜릿, 200mL(02)",120kcal,,,,,2628.72kcal
2024-06-17(월),밥,300kcal,산채비빔밥(01)(05)(06),507.02kcal,잡곡밥,326.39kcal,,,3146.83kcal
2024-06-17(월),돼지국밥(완)(10),561.15kcal,두부된장국,94.92kcal,얼갈이된장국,29.88kcal,,,3146.83kcal
2024-06-17(월),떡갈비구이,347.5kcal,미니돈가스(05)(06)(10)(12)(16),403.6kcal,느타리버섯볶음(05)(06)(18),55.65kcal,,,3146.83kcal
2024-06-17(월),부추겉절이(05)(06),25.96kcal,무생채,22.34kcal,돈육고추장불고기(05)(06)(10),238.42kcal,,,3146.83kcal
2024-06-17(월),깍두기(완제품)(09),19kcal,배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,,,3146.83kcal
2024-06-17(월),짜먹는요구르트(02),150kcal,"우유(백색우유(200ML,연간))(02)",65kcal,,,,,3146.83kcal
2024-06-18(화),밥,300kcal,흑미밥,326.25kcal,밥(소),150kcal,,,4309.22kcal
2024-06-18(화),모듬어묵탕(05)(06),231.54kcal,들깨오리탕,625.74kcal,해물짬뽕(09)(17)(18),182.37kcal,,,4309.22kcal
2024-06-18(화),모듬버섯볶음(05)(06)(18),74.47kcal,마늘소스돼지고기강정(06)(10),825kcal,목화솜탕수육(05)(06)(10),709.65kcal,,,4309.22kcal
2024-06-18(화),너비아니구이(02)(05)(06)(10)(12)(15)(16),455.5kcal,부추전(완)(01)(05)(06),151.2kcal,배추김치(5~6월),0kcal,,,4309.22kcal
2024-06-18(화),배추김치(5~6월),0kcal,파김치,0kcal,사이다,97.5kcal,,,4309.22kcal
2024-06-18(화),,,튜브형 아이스크림(02),180kcal,,,,,4309.22kcal
2024-06-19(수),고기완자(02)(05)(06)(10)(15)(16)(18),273.35kcal,밥,300kcal,잡곡밥,326.39kcal,,,2846.40kcal
2024-06-19(수),딸기잼,30.48kcal,팽이미소된장국(09),36.84kcal,샤브샤브국(16),88.03kcal,,,2846.40kcal
2024-06-19(수),모닝빵(01)(02)(06),300kcal,애호박볶음,64.41kcal,소보로바삭카츠(05)(12),448.6kcal,,,2846.40kcal
2024-06-19(수),땅콩버터,119.6kcal,마늘보쌈(10),482.18kcal,알감자조림(05)(06),48.12kcal,,,2846.40kcal
2024-06-19(수),혼합시리얼,117.3kcal,모듬쌈쌈장,48.6kcal,배추김치(5~6월),0kcal,,,2846.40kcal
2024-06-19(수),"200오븐에구운 호두파이, 400g",80kcal,보쌈김치(09),17.5kcal,,,,,2846.40kcal
2024-06-19(수),"우유(백색우유(200ML,연간))(02)",65kcal,,,,,,,2846.40kcal
2024-06-20(목),밥,300kcal,텐동(01)(02)(05)(06)(10)(12)(15)(16)(18),1149.53kcal,짜장밥(05)(06)(12)(15)(16),409.44kcal,,,3583.11kcal
2024-06-20(목),배추들깨국(09),79.28kcal,미니우동(01)(06),220.41kcal,부들어묵볶음(05)(06),151.21kcal,,,3583.11kcal
2024-06-20(목),베이컨숙주볶음(18),249.22kcal,깻순나물,27.73kcal,치킨텐더(01)(05),636kcal,,,3583.11kcal
2024-06-20(목),돼지고기청경채볶음(05)(06)(10)(18),243.17kcal,배추김치(5~6월),0kcal,계란후라이(완제품)(01),45kcal,,,3583.11kcal
2024-06-20(목),배추김치(5~6월),0kcal,수박,44.16kcal,꼬들단무지무침(13),27.96kcal,,,3583.11kcal
2024-06-20(목),,,,,"사과나무, 150mL",,,,3583.11kcal
2024-06-21(금),흑미밥,326.25kcal,밥(소),150kcal,밥,300kcal,,,2782.74kcal
2024-06-21(금),감자돈육짜글이(05)(06)(10),139.33kcal,장각닭칼국수(02)(06),246.9kcal,설렁탕(완)(16),202.41kcal,,,2782.74kcal
2024-06-21(금),견과류멸치볶음(완),82.78kcal,갈비만두찜(06)(10),108.66kcal,너비아니구이(02)(05)(06)(10)(12)(15)(16),455.5kcal,,,2782.74kcal
2024-06-21(금),닭고기김치찜(05)(06)(15),328.1kcal,오이고추된장무침,26.48kcal,시금치무침,32.07kcal,,,2782.74kcal
2024-06-21(금),배추김치(5~6월),0kcal,수박화채(02),63.76kcal,깍두기(완제품)(09),19kcal,,,2782.74kcal
2024-06-21(금),,,깍두기(완제품)(09),19kcal,"가공우유,남양유업,우유듬뿍딸기에몽,200mL(02)(05)",282.5kcal,,,2782.74kcal
2024-06-22(토),스팸마요덮밥(01)(02)(05)(06)(10),997.67kcal,훈제닭다리(완)(05)(15),675kcal,흑미밥,326.25kcal,,,4451.44kcal
2024-06-22(토),유부장국(05),73.5kcal,포테이토크림스프,450kcal,들깨무국(05)(06),59.2kcal,,,4451.44kcal
2024-06-22(토),감자채볶음,116.41kcal,뽀빠이크로크무슈(01)(02)(05)(06)(10)(15),402.91kcal,오징어볶음(05)(06)(17),289.55kcal,,,4451.44kcal
2024-06-22(토),미트볼케찹조림(01)(02)(05)(06)(10)(12)(15)(16),325.15kcal,해쉬브라운피자(02)(10)(12)(16),486.8kcal,순대찜(05)(10),165kcal,,,4451.44kcal
2024-06-22(토),배추김치(5~6월),0kcal,제로콜라,0kcal,깍두기(완제품)(09),19kcal,,,4451.44kcal
2024-06-22(토),"우유(백색우유(200ML,연간))(02)",65kcal,,,,,,,4451.44kcal
2024-06-23(일),밥,300kcal,밥,300kcal,밥,300kcal,,,2765.92kcal
2024-06-23(일),버섯육개장(01)(05)(06)(16),97.31kcal,팽이미소된장국(09),36.84kcal,두부감자맑은국(05)(06),65.76kcal,,,2765.92kcal
2024-06-23(일),돼지고기김치볶음(05)(06)(10),191.59kcal,감자채볶음,116.41kcal,견과류멸치볶음(완),82.78kcal,,,2765.92kcal
2024-06-23(일),진미채볶음(완)(17),2.38kcal,닭갈비(05)(06)(15),416.37kcal,오리주물럭(05)(06),772.48kcal,,,2765.92kcal
2024-06-23(일),배추김치(5~6월),0kcal,깍두기(완제품)(09),19kcal,배추김치(5~6월),0kcal,,,2765.92kcal
2024-06-23(일),,,"우유(백색우유(200ML,연간))(02)",65kcal,,,,,2765.92kcal
2024-06-24(월),밥,300kcal,흑미밥,326.25kcal,밥,300kcal,,,3318.26kcal
2024-06-24(월),아욱된장국(09),77.55kcal,순살감자탕(완),258kcal,바지락살무국(05)(06)(18),26.7kcal,,,3318.26kcal
2024-06-24(월),닭순살카레볶음(05)(06)(15),306.4kcal,훈제오리냉채(15),716.13kcal,잡채어묵볶음(05)(06),431.07kcal,,,3318.26kcal
2024-06-24(월),시금치무침,32.07kcal,얼갈이된장무침,28.16kcal,닭순살데리야끼조림(05)(06)(15),306.93kcal,,,3318.26kcal
2024-06-24(월),배추김치(5~6월),0kcal,깍두기(완제품)(09),19kcal,배추김치(5~6월),0kcal,,,3318.26kcal
2024-06-24(월),"우유(백색우유(200ML,연간))(02)",65kcal,"서울우유딸기, 200mL(02)",125kcal,,,,,3318.26kcal
2024-06-25(화),김가루주먹밥(01)(05)(06),331.61kcal,감자밥,313.65kcal,밥,300kcal,,,2983.75kcal
2024-06-25(화),콩나물김치국(05),34.26kcal,돼지고기김치찌개(10),342.76kcal,얼큰수제비국(06),310.46kcal,,,2983.75kcal
2024-06-25(화),고추참치야채볶음(05)(12)(16),127.65kcal,돼지간장불고기(05)(06)(10),289.79kcal,데리야끼닭꼬치(완제품)(05)(06)(15),524.2kcal,,,2983.75kcal
2024-06-25(화),분홍소시지전(01),110.04kcal,깻순나물,27.73kcal,돈육감자조림(05)(06)(10)(18),206.6kcal,,,2983.75kcal
2024-06-25(화),배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,,,2983.75kcal
2024-06-25(화),,,"우유(백색우유(200ML,연간))(02)",65kcal,,,,,2983.75kcal
2024-06-26(수),함박스테이크*소스(05)(12),71.5kcal,잡곡밥,326.39kcal,밥,300kcal,,,3037.21kcal
2024-06-26(수),크림치즈(02),62kcal,쇠고기미역국(05)(06)(16),54.46kcal,계란국(01)(09),78.05kcal,,,3037.21kcal
2024-06-26(수),베이글(06),205kcal,돼지고기대파찜(05)(06)(10),286.03kcal,마파두부(05)(06)(10),296.42kcal,,,3037.21kcal
2024-06-26(수),망고잼,60kcal,콩나물무침(05),47.55kcal,탕수육(완제품용)(06)(10),891.15kcal,,,3037.21kcal
2024-06-26(수),혼합시리얼,117.3kcal,배추김치(5~6월),0kcal,꼬들단무지무침(13),27.96kcal,,,3037.21kcal
2024-06-26(수),"우유(백색우유(200ML,연간))(02)",65kcal,,,,,,,3037.21kcal
2024-06-26(수),"딸기파이패스츄리, 300g",148.4kcal,,,,,,,3037.21kcal
2024-06-27(목),밥,300kcal,밥,300kcal,밥(소),150kcal,,,4446.02kcal
2024-06-27(목),부대찌개(02)(05)(06)(10)(15)(16)(18),296.47kcal,물만두국(01)(02)(05)(06)(10)(16),177.54kcal,피자떡갈비(02)(10)(12)(16),409.26kcal,,,4446.02kcal
2024-05-30(목),깍두기(완제품)(09),26.6kcal,참외(4월~5월),38kcal,파김치,13.5kcal,,,2846.97kcal
2024-05-30(목),"우유(백색우유(200ML,연간))(02)",65kcal,,,,,,,2846.97kcal
2024-05-31(금),버터장조림덮밥(01)(05)(06)(10)(16)(18),700.62kcal,규동(01)(05)(06)(16),898.25kcal,잡곡밥,372.67kcal,,,4059.58kcal
2024-05-31(금),아욱된장국(09),61.64kcal,고구마크로켓(01)(02)(06),477.2kcal,닭개장(완),171.5kcal,,,4059.58kcal
2024-05-31(금),진미채볶음(완)(17),2.38kcal,데리야끼닭꼬치(완제품)(05)(06)(15),520.15kcal,버섯야채볶음(05)(06)(18),67.03kcal,,,4059.58kcal
2024-05-31(금),햄구이(10),150kcal,배추김치(5~6월),0kcal,순대볶음(05)(06)(10)(18),516.54kcal,,,4059.58kcal
2024-05-31(금),배추김치(5~6월),0kcal,"매일유업,썬업파인애플,200ml",95kcal,깍두기(완제품)(09),26.6kcal,,,4059.58kcal
2024-06-01(토),햄김치볶음밥(05)(06)(10),517.6kcal,불고기버거(01)(02)(05)(06)(10)(12)(16),579.9kcal,밥,300kcal,,,3563.84kcal
2024-06-01(토),두부된장국,94.92kcal,버팔로봉(15),450kcal,참치김치찌개,274.24kcal,,,3563.84kcal
2024-06-01(토),소시지야채볶음(05)(06)(10)(18),265.43kcal,감자튀김&케첩,518.7kcal,돼지고기당면볶음(05)(06)(10),258.83kcal,,,3563.84kcal
2024-06-01(토),계란후라이(완제품)(01),45kcal,토마토그린샐러드(05)(06)(12)(18),43.16kcal,숙주나물,14.56kcal,,,3563.84kcal
2024-06-01(토),배추김치(5~6월),0kcal,콜라,117.5kcal,깍두기(완제품)(09),19kcal,,,3563.84kcal
2024-06-01(토),"우유(백색우유(200ML,연간))(02)",65kcal,,,,,,,3563.84kcal
2024-06-02(일),밥,300kcal,밥,300kcal,밥,300kcal,,,2344.94kcal
2024-06-02(일),김치어묵국(05)(06)(09),114.62kcal,팽이미소된장국(09),36.84kcal,두부감자맑은국(05)(06),65.76kcal,,,2344.94kcal
2024-06-02(일),진미채볶음(완)(17),2.38kcal,모듬버섯볶음(05)(06)(18),74.47kcal,견과류멸치볶음(완),82.78kcal,,,2344.94kcal
2024-06-02(일),닭순살데리야끼조림(05)(06)(15),306.93kcal,돼지간장불고기(05)(06)(10),289.79kcal,닭갈비(05)(06)(15),416.37kcal,,,2344.94kcal
2024-06-02(일),배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,,,2344.94kcal
2024-06-02(일),,,"상온주스, (주문자상표부착)오뚜기, 오쉐프마시는블랙사파이어, 100mL",55kcal,,,,,2344.94kcal
2024-06-03(월),밥,300kcal,밥,300kcal,밥,300kcal,,,3189.61kcal
2024-06-03(월),쇠고기무국(05)(06)(16),65.45kcal,쇠고기미역국(05)(06)(16),54.46kcal,짬뽕순두부찌개(05)(09)(17)(18),204.32kcal,,,3189.61kcal
2024-06-03(월),애호박볶음,64.41kcal,오리불고기(05)(06),846.11kcal,닭봉간장조림(05)(06)(15),374.09kcal,,,3189.61kcal
2024-06-03(월),돈육감자조림(05)(06)(10)(18),206.6kcal,가지무침(05)(06),17.42kcal,오이무침(05)(06),17.15kcal,,,3189.61kcal
2024-06-03(월),배추김치(5~6월),0kcal,모듬쌈쌈장,48.6kcal,깍두기(완제품)(09),19kcal,,,3189.61kcal
2024-06-03(월),,,배추김치(5~6월),0kcal,,,,,3189.61kcal
2024-06-03(월),,,"우유(백색우유(200ML,연간))(02)",65kcal,,,,,3189.61kcal
2024-06-03(월),,,"케이크또는파이또는패스트리, 신세계푸드, 돌체케이크, 80g(01)(02)(05)(06)",307kcal,,,,,3189.61kcal
2024-06-04(화),밥,300kcal,밥,300kcal,밥,300kcal,,,2452.70kcal
2024-06-04(화),버섯육개장(01)(05)(06)(16),97.31kcal,돼지고기김치찌개(10),342.76kcal,두부된장국,94.92kcal,,,2452.70kcal
2024-06-04(화),돼지고기김치볶음(05)(06)(10),191.59kcal,오징어주꾸미볶음(05)(06)(17),234.92kcal,소불고기(05)(06)(16),308.51kcal,,,2452.70kcal
2024-06-04(화),숙주나물,14.56kcal,깻순나물,27.73kcal,메추리알장조림(01)(05)(06),177.24kcal,,,2452.70kcal
2024-06-04(화),깍두기(완제품)(09),19kcal,배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,,,2452.70kcal
2024-06-04(화),,,수박,44.16kcal,,,,,2452.70kcal
2024-06-05(수),함박스테이크*소스(05)(12),71.5kcal,소보로비빔밥(01)(05)(06)(10),629.02kcal,밥,300kcal,,,2283.78kcal
2024-06-05(수),딸기잼,30.48kcal,조갯살미역국(05)(06)(18),42.22kcal,물만두국(01)(02)(05)(06)(10)(16),177.54kcal,,,2283.78kcal
2024-06-05(수),모닝빵(01)(02)(06),300kcal,파채너비아니구이(05)(06)(10)(15),161.85kcal,돈육굴소스양배추볶음(10)(18),168.9kcal,,,2283.78kcal
2024-06-05(수),혼합시리얼,117.3kcal,무생채,22.34kcal,꽈리고추멸치볶음(05)(06),98.63kcal,,,2283.78kcal
2024-06-05(수),"우유(백색우유(200ML,연간))(02)",65kcal,배추김치(5~6월),0kcal,깍두기(완제품)(09),19kcal,,,2283.78kcal
2024-06-05(수),"200오븐에구운 호두파이, 400g",80kcal,,,,,,,2283.78kcal
2024-06-06(목),밥,300kcal,흑미밥,326.25kcal,밥,300kcal,,,2248.04kcal
2024-06-06(목),닭개장(완),0kcal,맑은콩나물국(05),22.61kcal,순대국(완)(05)(10),305kcal,,,2248.04kcal
2024-06-06(목),데리야끼오징어볶음(05)(17),253.78kcal,닭볶음탕(05)(06)(15),338.98kcal,돼지고기청경채볶음(05)(06)(10)(18),243.17kcal,,,2248.04kcal
2024-06-06(목),우엉채조림(05)(06),65.17kcal,알감자조림(05)(06),48.12kcal,부추겉절이(05)(06),25.96kcal,,,2248.04kcal
2024-06-06(목),배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,깍두기(완제품)(09),19kcal,,,2248.04kcal
2024-06-06(목),,,"방앗간쑥찹쌀떡, 95g",,,,,,2248.04kcal
2024-06-06(목),,,"사과나무, 150mL",,,,,,2248.04kcal
2024-06-07(금),밥,300kcal,데리야끼장어덮밥(01)(05),1016.47kcal,흑미밥,326.25kcal,,,2662.81kcal
2024-06-07(금),배추된장국(05)(06),59.7kcal,우동장국(01)(06),11.5kcal,오징어국(05)(06)(17),87.94kcal,,,2662.81kcal
2024-06-07(금),닭순살카레볶음(05)(06)(15),306.4kcal,감자채볶음,116.41kcal,고추참치야채볶음(05)(12)(16),127.65kcal,,,2662.81kcal
2024-06-07(금),청경채무침,17.69kcal,비름나물무침,39.23kcal,순살고등어구이(07),137.1kcal,,,2662.81kcal
2024-06-07(금),총각김치,3.47kcal,배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,,,2662.81kcal
2024-06-07(금),,,"우유(백색우유(200ML,연간))(02)",65kcal,바나나,48kcal,,,2662.81kcal
2024-06-08(토),치킨데리야끼볶음밥(완)(15),675kcal,삼각주먹밥(참치마요),1140kcal,밥,300kcal,,,5022.47kcal
2024-06-08(토),유부장국(05),73.5kcal,타워스테이크(05)(12),497.6kcal,조랭이떡만두국(01)(02)(05)(06)(10)(16),426.25kcal,,,5022.47kcal
2024-06-08(토),후랑크소시지구이(01)(05),332.5kcal,머쉬룸크림스프(02)(06),255kcal,닭고기김치찜(05)(06)(15),328.1kcal,,,5022.47kcal
2024-06-08(토),청양까르보미트볼(01)(02)(05)(06)(10)(12)(15)(16),319.11kcal,치킨샐러드(01)(05)(12),465.36kcal,콩나물무침(05),47.55kcal,,,5022.47kcal
2024-06-08(토),배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,,,5022.47kcal
2024-06-08(토),"우유(백색우유(200ML,연간))(02)",65kcal,사이다,97.5kcal,,,,,5022.47kcal
2024-06-09(일),밥,300kcal,흑미밥,326.25kcal,흑미밥,326.25kcal,,,2682.00kcal
2024-06-09(일),참치김치찌개,274.24kcal,굴림만두버섯들깨탕(01)(05)(06)(10)(16),281.6kcal,돼지고기얼큰무국(05)(06)(10),220.77kcal,,,2682.00kcal
2024-06-09(일),돈육고추장불고기(05)(06)(10),238.42kcal,닭순살피망볶음(05)(06)(15),234.53kcal,애호박볶음,64.41kcal,,,2682.00kcal
2024-06-09(일),숙주나물,14.56kcal,두부조림(05)(06),104kcal,햄야채볶음(05)(06)(10)(18),231.97kcal,,,2682.00kcal
2024-06-09(일),배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,배추김치(5~6월),0kcal,,,2682.00kcal
2024-06-09(일),,,"우유(백색우유(200ML,연간))(02)",65kcal,,,,,2682.00kcal
2024-06-10(월),밥,300kcal,밥(소),150kcal,흑미밥,326.25kcal,,,3155.35kcal
2024-06-10(월),얼갈이된장국,29.88kcal,초계국수(01)(05)(06)(15),381.22kcal,순두부찌개(01)(05)(06)(10)(18),335.9kcal,,,3155.35kcal
2024-06-10(월),잡채어묵볶음(05)(06),431.07kcal,찐만두간장(01)(05)(06)(10)(16),505.97kcal,모듬버섯볶음(05)(06)(18),74.47kcal,,,3155.35kcal
2024-06-10(월),닭순살데리야끼조림(05)(06)(15),306.93kcal,오미자화채,58.58kcal,쇠고기당면볶음(05)(06)(16),190.08kcal,,,3155.35kcal
2024-06-10(월),배추김치(5~6월),0kcal,열무김치,0kcal,배추김치(5~6월),0kcal,,,3155.35kcal
2024-06-10(월),,,"코주부씨앤에프,코주부오레오떡,1kg",,"우유(백색우유(200ML,연간))(02)",65kcal,,,3155.35kcal
2024-06-11(화),밥,300kcal,잡곡밥,326.39kcal,밥,300kcal,,,3285.78kcal
2024-06-11(화),쇠고기육개장(완)(02)(05)(06)(16),111.62kcal,순살감자탕(완),258kcal,사골우거지국(05)(06),29.18kcal,,,3285.78kcal
2024-06-11(화),메추리알장조림(01)(05)(06),177.24kcal,고블링치킨(01)(02)(05)(06)(10)(12)(15)(16)(18),559kcal,닭볶음탕(05)(06)(15),338.98kcal,,,3285.78kcal
2024-06-11(화),계란말이(완)(01)(05),80kcal,참나물무침,42.77kcal,고구마크로켓(01)(02)(06),552.6kcal,,,3285.78kcal
2024-06-11(화),배추김치(5~6월),0kcal,깍두기(완제품)(09),19kcal,배추김치(5~6월),0kcal,,,3285.78kcal
2024-06-11(화),,,"우유(백색우유(200ML,연간))(02)",65kcal,과일푸딩,126kcal,,,3285.78kcal
2024-06-12(수),식빵(02)(05)(06),134.4kcal,오징어덮밥(05)(06)(17),588.88kcal,잡곡밥,326.39kcal,,,2793.45kcal
2024-06-12(수),버팔로봉(15),450kcal,치킨가라아게(01)(02)(05)(06)(10)(12)(15)(16)(18),448.5kcal,호박된장찌개,64.33kcal,,,2793.45kcal
2024-06-12(수),딸기잼,30.48kcal,계란후라이(완제품)(01),45kcal,제육볶음(05)(06)(10),283.67kcal,,,2793.45kcal
2024-06-12(수),혼합시리얼,117.3kcal,꼬들단무지(13),24.6kcal,무생채,22.34kcal,,,2793.45kcal
2024-06-12(수),"딸기파이패스츄리, 300g",148.4kcal,수박,44.16kcal,배추김치(5~6월),0kcal,,,2793.45kcal
2024-06-12(수),"우유(백색우유(200ML,연간))(02)",65kcal,,,,,,,2793.45kcal
2024-06-13(목),밥,300kcal,밥,300kcal,밥,300kcal,,,2880.99kcal
2024-06-13(목),감자옹심이국,388.88kcal,꽃게탕(05)(08),51.35kcal,부대찌개(02)(05)(06)(10)(15)(16)(18),296.47kcal,,,2880.99kcal
2024-06-13(목),닭순살카레볶음(05)(06)(15),306.4kcal,고등어김치찜(05)(06)(07),120.44kcal,꼬치어묵강정(05)(06)(12),565kcal,,,2880.99kcal
2024-05-16(목),메추리알장조림(01)(05)(06),173.22kcal,참나물무침(05)(06),40.8kcal,단무지,10.8kcal,,,3507.36kcal
2024-05-16(목),배추김치(5~6월),0kcal,깍두기(완제품)(09),26.6kcal,사이다,97.5kcal,,,3507.36kcal
2024-05-16(목),,,방울토마토(3사교),,,,,,3507.36kcal
