날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2024-09-02(월),,,요구르트,42kcal,,,,,3840.32kcal
2024-09-03(화),밥,355kcal,김치치즈주먹밥,0kcal,잡곡밥,387.65kcal,,,3926.41kcal
2024-09-03(화),얼큰쇠고기무국(05)(06)(16),62.99kcal,메밀비빔국수(01)(05)(06),893.02kcal,호박된장찌개(05)(06)(09)(16),95.04kcal,,,3926.41kcal
2024-09-03(화),함박스테이크(05)(10),663kcal,우동국물(05),61.41kcal,닭고기숙주볶음(05)(06)(15),434.6kcal,,,3926.41kcal
2024-09-03(화),콩나물무침(05)(06),30.37kcal,연탄불고기(05)(06)(10),164kcal,비엔나소시지케찹볶음(05)(10),312.6kcal,,,3926.41kcal
2024-09-03(화),가공우유(딸기맛)(02)(05),282.5kcal,열대과일샐러드(05),56.23kcal,배추김치(수의),12kcal,,,3926.41kcal
2024-09-03(화),배추김치(수의),12kcal,깍두기(수의)(09),15.2kcal,이온음료,88.8kcal,,,3926.41kcal
2024-09-04(수),에그샐러드&모닝빵(01)(02)(05)(06),462.45kcal,잡곡밥,387.65kcal,밥,355kcal,,,3108.53kcal
2024-09-04(수),프로틴바,0kcal,감자탕(05)(06)(10),457.62kcal,순두부찌개(01)(05)(06)(10)(16)(18),133.63kcal,,,3108.53kcal
2024-09-04(수),훈제닭가슴살(15),0kcal,잡채(05)(10),200.06kcal,치즈롤까스(02)(05)(06)(10),545kcal,,,3108.53kcal
2024-09-04(수),백색우유(02),65kcal,청포묵김가루무침(05)(06),37.87kcal,견과류단호박찜,209.05kcal,,,3108.53kcal
2024-09-04(수),떠먹는 발효유(02),100kcal,깍두기(수의)(09),15.2kcal,총각김치,0kcal,,,3108.53kcal
2024-09-04(수),,,에너지음료,140kcal,,,,,3108.53kcal
2024-09-05(목),밥,355kcal,짬뽕찌개(05)(06)(09)(17)(18),77.38kcal,흑미밥,373.75kcal,,,3367.17kcal
2024-09-05(목),돼지고기고추장찌개(05)(06)(10)(16),106.38kcal,치킨마크니커리(05)(06)(12)(15),662.76kcal,배추된장국(05)(06)(16),75.04kcal,,,3367.17kcal
2024-09-05(목),멸치볶음(05),90.16kcal,통살새우볼(05)(06)(09)(12),398.9kcal,돼지고기깻잎볶음(05)(06)(10),279.55kcal,,,3367.17kcal
2024-09-05(목),소불고기버섯볶음(05)(06)(16),229.12kcal,황도샐러드(02)(11),97.27kcal,가쓰오계란말이(01)(05),135.46kcal,,,3367.17kcal
2024-09-05(목),가공우유(초코맛)(02),194kcal,깍두기(수의)(09),15.2kcal,깍두기(수의)(09),15.2kcal,,,3367.17kcal
2024-09-05(목),배추김치(수의),12kcal,"아이스크림,튜브형",250kcal,바나나,,,,3367.17kcal
2024-09-06(금),밥,355kcal,밥,355kcal,밥,355kcal,,,3288.92kcal
2024-09-06(금),사골우거지국(완)(02)(05)(06)(16)(18),186.44kcal,사골설렁탕(완)(16),184.56kcal,오징어무국(05)(06)(17),73.45kcal,,,3288.92kcal
2024-09-06(금),맛김,5.25kcal,김치전(05)(06),405kcal,청양마요치킨(05)(06)(15),709.71kcal,,,3288.92kcal
2024-09-06(금),미트볼케찹조림(02)(05)(06)(10)(12)(16),232.56kcal,상추겉절이(05)(06),18.82kcal,짜장소스(05)(06)(10),99kcal,,,3288.92kcal
2024-09-06(금),오징어젓무침(17),41.53kcal,석박지,22.8kcal,배추김치(수의),12kcal,,,3288.92kcal
2024-09-06(금),가공우유(바나나맛)(02),82.5kcal,대추방울토마토(12),13.6kcal,단무지,7.2kcal,,,3288.92kcal
2024-09-06(금),배추김치(수의),12kcal,,,콜라,117.5kcal,,,3288.92kcal
2024-09-07(토),구운계란,0kcal,통새우볶음밥(완)(05)(09),540kcal,밥,355kcal,,,2344.08kcal
2024-09-07(토),야채샐러드,93.71kcal,콩나물김치국(05),27.63kcal,쇠고기감자국(05)(06)(09)(16),66.67kcal,,,2344.08kcal
2024-09-07(토),크로크무슈(05),129kcal,분모자떡볶이(05)(06),409.11kcal,돈육김치찜(05)(06)(10),156.99kcal,,,2344.08kcal
2024-08-11(일),백색우유(02),65kcal,써니텐오렌지향 250ml,132kcal,,,,,3314.50kcal
2024-08-12(월),밥,355kcal,흑미밥,373.75kcal,밥,355kcal,,,3354.95kcal
2024-08-12(월),쇠고기장터국(완)(16),46.24kcal,쇠고기무국(05)(06)(16),57.09kcal,돼지고기고추장찌개(05)(06)(10)(16),106.92kcal,,,3354.95kcal
2024-08-12(월),돈육장조림(완)(05)(06)(10)(16)(18),189kcal,매운돼지갈비찜(05)(06)(10),606.41kcal,훈제오리파프리카볶음(15),339.77kcal,,,3354.95kcal
2024-08-12(월),계란말이(01)(05),48kcal,해물파전(완),555kcal,콩나물무침(05)(06),30.37kcal,,,3354.95kcal
2024-08-12(월),깍두기,0kcal,오이소박이(수의),22.2kcal,배추김치(09)(18),15.2kcal,,,3354.95kcal
2024-08-12(월),백색우유(02),65kcal,식혜,190kcal,,,,,3354.95kcal
2024-08-13(화),밥,355kcal,얼큰콩나물국(05),28.35kcal,밥,355kcal,,,4276.18kcal
2024-08-13(화),사골떡만둣국(01)(05)(06)(10)(16),404.03kcal,분모자떡볶이(05)(06),409.21kcal,쇠고기육개장(01)(05)(06)(16),105.96kcal,,,4276.18kcal
2024-08-13(화),두부조림(05)(06),90.3kcal,가츠동(01)(05)(06)(10)(16)(18),1121.46kcal,뿌링클치킨(01)(02)(04)(05)(06)(15),630.5kcal,,,4276.18kcal
2024-08-13(화),쪽파락교무침,29.46kcal,단무지무침,10.44kcal,연두부양념장(05)(06),359.37kcal,,,4276.18kcal
2024-08-13(화),가공우유(딸기맛)(02)(05),282.5kcal,배추김치(09)(18),15.2kcal,오이소박이(수의),22.2kcal,,,4276.18kcal
2024-08-13(화),배추김치(09)(18),15.2kcal,,,요구르트(육사),42kcal,,,4276.18kcal
2024-08-14(수),해시브라운버거(01)(02)(05)(06)(10)(16)(18),879.3kcal,밥,355kcal,밥,355kcal,,,3664.89kcal
2024-08-14(수),먼치킨도넛(01)(02)(04)(05)(06),79.8kcal,누룽지삼계탕(15),503.88kcal,김치찌개(05)(06)(10)(16),104.8kcal,,,3664.89kcal
2024-08-14(수),믹스베리샐러드(02),59.45kcal,오징어젓무침(17),41.22kcal,너비아니구이(05)(06)(10)(16)(18),602.74kcal,,,3664.89kcal
2024-08-14(수),백색우유(02),65kcal,모듬야채&쌈장,19.28kcal,계란찜(01)(09),116.72kcal,,,3664.89kcal
2024-08-14(수),콜라,117.5kcal,배추김치(09)(18),15.2kcal,총각김치,0kcal,,,3664.89kcal
2024-08-14(수),,,팥빙수,350kcal,,,,,3664.89kcal
2024-08-15(목),밥,355kcal,밥,355kcal,밥,355kcal,,,3200.25kcal
2024-08-15(목),돼지국밥(완)(09)(10),376.48kcal,부대찌개(02)(05)(06)(10)(15)(16)(18),187.66kcal,쇠고기미역국(05)(06)(16),53.09kcal,,,3200.25kcal
2024-08-15(목),어묵야채볶음(05)(06),78.5kcal,오징어볶음(05)(06)(17),222.32kcal,잡채(10),190.15kcal,,,3200.25kcal
2024-08-15(목),꽈리고추메추리알장조림(01)(05)(06),12.65kcal,알감자구이(완)(02),242.85kcal,돼지고기김치볶음(10),235.96kcal,,,3200.25kcal
2024-08-15(목),가공우유(초코맛)(02),194kcal,"빵,케이크(02)(06)",99.4kcal,고구마조림(고구마맛탕)(05)(06),242.19kcal,,,3200.25kcal
2024-08-15(목),깍두기,0kcal,깍두기,0kcal,깍두기,0kcal,,,3200.25kcal
2024-08-16(금),밥,355kcal,차슈덮밥(01)(05)(06)(18),892.11kcal,밥,355kcal,,,3924.80kcal
2024-08-16(금),유부주머니탕(05)(06)(10)(13)(16),323.39kcal,순두부찌개(01)(05)(06)(10)(16)(18),144.98kcal,오징어무국(05)(06)(17),73.28kcal,,,3924.80kcal
2024-08-16(금),동그랑땡&케첩(01)(05)(06)(10),275.5kcal,토네이도핫도그(02)(05)(06)(10),397kcal,소불고기버섯볶음(05)(06)(16),233.77kcal,,,3924.80kcal
2024-08-16(금),닭고기데리야끼조림(05)(06)(15)(16)(18),299.46kcal,무말랭이무침(완)(13),60kcal,김말이튀김강정,241.36kcal,,,3924.80kcal
2024-08-16(금),배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,무나물,60.35kcal,,,3924.80kcal
2024-08-16(금),두유달콤한맛(05),130kcal,참외,38kcal,배추김치(09)(18),15.2kcal,,,3924.80kcal
2024-08-17(토),모닝빵&크로와상(01)(02)(05)(06),527.9kcal,김가루밥,364.19kcal,밥,355kcal,,,2736.41kcal
2024-08-17(토),훈제닭가슴살(15),0kcal,우동국물(05),61.41kcal,한우고기곰탕(완)(16),1.41kcal,,,2736.41kcal
2024-08-17(토),야채샐러드,93.71kcal,물만두(05)(06)(10),267.28kcal,떡갈비조림(05)(06)(16)(18),285.7kcal,,,2736.41kcal
2024-08-17(토),백색우유(02),65kcal,골뱅이소면무침(05)(06),335.08kcal,오이양파무침(05)(06),14.53kcal,,,2736.41kcal
2024-08-17(토),,,배추김치(09)(18),15.2kcal,깍두기,0kcal,,,2736.41kcal
2024-08-17(토),,,사이다,350kcal,짜먹는 발효유(02),,,,2736.41kcal
2024-08-18(일),밥,355kcal,흑미밥,373.75kcal,밥,355kcal,,,2854.45kcal
2024-08-18(일),감자짜글이(05)(06)(10)(13)(16),213.86kcal,황태해장국(01)(05)(06),56.28kcal,김치어묵국(05)(06),57.64kcal,,,2854.45kcal
2024-08-18(일),미트볼케찹조림(02)(05)(06)(10)(12)(16),232.66kcal,애호박나물(09),55.86kcal,우삼겹숙주찜/칠리소스(12),308.56kcal,,,2854.45kcal
2024-08-18(일),양념깻잎지무침(05)(06),120kcal,분모자로제찜닭(06)(10)(15),504.23kcal,감자조림(05)(06),82.21kcal,,,2854.45kcal
2024-08-18(일),배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,깍두기,0kcal,,,2854.45kcal
2024-08-18(일),백색우유(02),65kcal,,,"웅진식품,가야농장 제주감귤,340ml",44kcal,,,2854.45kcal
2024-08-19(월),밥,355kcal,잡곡밥,387.65kcal,밥,355kcal,,,3155.60kcal
2024-08-19(월),닭곰탕(01)(02)(05)(06)(15)(16)(18),179.29kcal,명태매운탕(05)(06)(16),114.08kcal,참치김치찌개(05)(06)(16),121.65kcal,,,3155.60kcal
2024-08-19(월),비엔나소시지케찹볶음(10),307.8kcal,마늘안심닭강정(15),408.74kcal,소불고기(05)(06)(16),195.32kcal,,,3155.60kcal
2024-08-19(월),오징어젓무침(17),41.22kcal,쌈무무침(05)(06),25.78kcal,유린기(05)(06)(15),413.5kcal,,,3155.60kcal
2024-08-19(월),깍두기,0kcal,배추김치(09)(18),15.2kcal,콩나물무침(05)(06),30.37kcal,,,3155.60kcal
2024-08-19(월),백색우유(02),65kcal,에너지음료,140kcal,깍두기,0kcal,,,3155.60kcal
2024-08-20(화),밥,355kcal,열무비빔밥(01)(05),477.87kcal,밥,355kcal,,,3668.84kcal
2024-08-20(화),쇠고기미역국(05)(06)(16),53.09kcal,도토리묵냉국(01)(05),72.62kcal,새우순두부계란탕(01)(05)(09),104.67kcal,,,3668.84kcal
2024-08-20(화),스팸구이(10)(13),499.5kcal,야채튀김(완제품)(05)(06),224.9kcal,야채고로케(02)(06)(10),903kcal,,,3668.84kcal
2024-08-20(화),연근땅콩조림(04)(05)(06),35.81kcal,청포묵김가루무침(05)(06),37.87kcal,돈육김치찜(05)(06)(10),157.09kcal,,,3668.84kcal
2024-08-20(화),스크램블에그(01),145.13kcal,배추김치(09)(18),15.2kcal,오이부추무침(05)(06),13.59kcal,,,3668.84kcal
2024-08-20(화),가공우유(바나나맛)(02),82.5kcal,자두(대석),20.8kcal,깍두기,0kcal,,,3668.84kcal
2024-08-20(화),배추김치(09)(18),15.2kcal,,,떠먹는 발효유(02),100kcal,,,3668.84kcal
2024-08-21(수),또띠아치킨랩(01)(02)(05)(06)(15),674.78kcal,밥,355kcal,참치마요덮밥(01)(05)(06)(16)(18),704.06kcal,,,3191.47kcal
2024-08-21(수),콘샐러드(완)(01)(05),105kcal,추어탕(완),0kcal,홍합탕(18),25.25kcal,,,3191.47kcal
2024-08-21(수),브라운브레드(06),279.6kcal,치킨가라아게(01)(02)(05)(06)(10)(12)(15)(16)(18),469kcal,짜장떡볶이(05)(06)(10),389.54kcal,,,3191.47kcal
2024-08-21(수),백색우유(02),65kcal,오이양파장아찌(05)(06),15.59kcal,꼬들단무지무침(13),18.45kcal,,,3191.47kcal
2024-08-21(수),마시는 발효유(02),,깍두기,0kcal,배추김치(09)(18),15.2kcal,,,3191.47kcal
2024-08-21(수),,,청포도주스,75kcal,,,,,3191.47kcal
2024-08-22(목),장조림버터밥(01)(02)(05)(06)(16),803.19kcal,코다리냉면(01)(02)(05)(06)(10)(16),513.12kcal,밥,355kcal,,,3599.47kcal
2024-08-22(목),호박고추장찌개(05)(06)(09)(16),42.22kcal,김가루밥,364.19kcal,쇠고기장터국(완)(16),46.24kcal,,,3599.47kcal
2024-08-22(목),햄슬라이스야채볶음(05)(06)(10),134.61kcal,냉면육수,3kcal,돈육고추장볶음(05)(06)(10),276.99kcal,,,3599.47kcal
2024-08-22(목),무말랭이무침(완)(13),60kcal,미니전병(02)(05)(06)(09)(10)(16),295.65kcal,가쓰오계란말이(01)(05)(06)(16)(18),142.36kcal,,,3599.47kcal
2024-08-22(목),가공우유(딸기맛)(02)(05),282.5kcal,에그타르트(01)(06),250kcal,배추김치(09)(18),15.2kcal,,,3599.47kcal
2024-08-22(목),배추김치(09)(18),15.2kcal,총각김치,0kcal,바나나,,,,3599.47kcal
2024-08-23(금),오므라이스(완)(01)(05)(06)(10)(12)(15)(16),1081.98kcal,잡곡밥,387.65kcal,밥,355kcal,,,4443.85kcal
2024-08-23(금),우동국물(05),61.41kcal,배추된장국(05)(06)(16),77.13kcal,짬뽕찌개(05)(06)(09)(17)(18),84.82kcal,,,4443.85kcal
2024-08-23(금),치즈소시지구이(10),0kcal,잡채(10),190.15kcal,코코넛새우튀김(12),438kcal,,,4443.85kcal
2024-08-23(금),황도샐러드(02)(11),85.03kcal,보쌈(05)(06)(10)(15),653.73kcal,바베큐치킨스테이크(05)(06)(15),400kcal,,,4443.85kcal
2024-08-23(금),배추김치(09)(18),15.2kcal,쌈무,25kcal,배추김치(09)(18),15.2kcal,,,4443.85kcal
2024-08-23(금),매일두유 초콜릿(05),250kcal,파인애플스틱,3kcal,"아이스크림,튜브형",250kcal,,,4443.85kcal
2024-08-23(금),,,명이나물절임(05)(06),22kcal,,,,,4443.85kcal
2024-08-23(금),,,보쌈김치(09),48.55kcal,,,,,4443.85kcal
2024-08-24(토),버팔로봉(05)(15),320kcal,소불고기볶음밥(완)(16),0kcal,유부된장국(05)(06),34.22kcal,,,2942.87kcal
2024-08-24(토),햄치즈샌드위치(01)(02)(05)(06)(10)(12),715.52kcal,쑥갓어묵국(05)(06),65.91kcal,지마구튀김,160kcal,,,2942.87kcal
2024-08-24(토),백색우유(02),65kcal,누들떡볶이(05)(06)(10),322.38kcal,단무지무침,10.44kcal,,,2942.87kcal
2024-08-24(토),,,구운계란(01),0kcal,용가리치킨마요덮밥(01)(05)(06)(15)(18),1101.5kcal,,,2942.87kcal
2024-08-24(토),,,배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,,,2942.87kcal
2024-08-24(토),,,콜라,117.5kcal,,,,,2942.87kcal
2024-08-25(일),밥,355kcal,잡곡밥,387.65kcal,스팸김치덮밥(10)(13),875.82kcal,,,3853.53kcal
2024-08-25(일),쇠고기당면국(05)(06)(16),72.06kcal,물만둣국(01)(05)(06)(10)(16),326.24kcal,팽이버섯두부국(05)(06),55.08kcal,,,3853.53kcal
2024-08-29(목),고깃집맛소금구이(01)(05)(10)(16),440kcal,깐풍기(완),448.78kcal,동태전(01)(05)(06),268.95kcal,,,3474.53kcal
2024-08-29(목),가공우유(바나나맛)(02),82.5kcal,단무지,7.2kcal,김자반,35.36kcal,,,3474.53kcal
2024-08-29(목),배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,깍두기,0kcal,,,3474.53kcal
2024-08-29(목),,,멜론(여름),72kcal,,,,,3474.53kcal
2024-08-30(금),밥,355kcal,잡곡밥,387.65kcal,데리야끼삼겹살덮밥(05)(06)(10)(16)(18),1091.61kcal,,,3674.48kcal
2024-08-30(금),사골설렁탕(완)(16),184.56kcal,청국장찌개(05)(06)(09)(10),104.52kcal,미역오이냉국,15.96kcal,,,3674.48kcal
2024-08-30(금),멸치볶음,85.16kcal,순살고등어구이(06)(07),273.33kcal,갈비만두찜(05)(06)(10),110.18kcal,,,3674.48kcal
2024-08-30(금),비엔나소시지야채볶음(05)(06)(10),367.92kcal,냉채족발(04)(05)(06)(08)(10)(16)(18),465.65kcal,만다린샐러드(02),82.54kcal,,,3674.48kcal
2024-08-30(금),깍두기,0kcal,양념깻잎지무침(05)(06),120kcal,배추김치(09)(18),15.2kcal,,,3674.48kcal
2024-08-30(금),삼육두유(05),,배추김치(09)(18),15.2kcal,,,,,3674.48kcal
2024-08-30(금),,,사과주스,,,,,,3674.48kcal
2024-08-31(토),카츠샌드위치(02)(05)(06)(10),1177.16kcal,통새우볶음밥(완)(05)(09),535kcal,제육덮밥(완)(05)(06),372.42kcal,,,3444.61kcal
2024-08-31(토),바베큐폭립(완제품)(02)(05)(06)(10)(12)(13)(16)(18),150kcal,김치국,22.78kcal,얼큰쇠고기무국(05)(06)(16),66.48kcal,,,3444.61kcal
2024-08-31(토),백색우유(02),65kcal,크림슈(01)(02)(05)(06),72kcal,고구마치즈돈가스,743kcal,,,3444.61kcal
2024-08-31(토),,,믹스베리샐러드(02),59.45kcal,미나리초무침,13.32kcal,,,3444.61kcal
2024-08-31(토),,,깍두기,0kcal,배추김치(09)(18),15.2kcal,,,3444.61kcal
2024-08-31(토),,,써니텐오렌지향 250ml,132kcal,자두(대석),20.8kcal,,,3444.61kcal
,,,,,,,,,3444.61kcal
2024-08-01(목),장조림버터밥(01)(02)(05)(06)(16),803.19kcal,검은콩밥,788.04kcal,밥,355kcal,,,4583.25kcal
2024-08-01(목),김치어묵국(05)(06),57.64kcal,갑오징어물회(05)(06)(17),356.69kcal,우동국물(05),61.41kcal,,,4583.25kcal
2024-08-01(목),멸치볶음,85.16kcal,치킨너겟(01)(02)(05)(06)(12)(15)(16)(18),649.5kcal,누들떡볶이(05)(06)(10),322.38kcal,,,4583.25kcal
2024-08-01(목),꼬들단무지무침(13),18.45kcal,잎새만두찜(05)(06),9.09kcal,고구마치즈돈가스,743kcal,,,4583.25kcal
2024-08-01(목),가공우유(딸기맛)(02)(05),282.5kcal,배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,,,4583.25kcal
2024-08-01(목),깍두기,0kcal,자두(대석),20.8kcal,,,,,4583.25kcal
2024-08-02(금),밥,355kcal,연두부비빔밥(01)(05)(06)(16),832.78kcal,밥,355kcal,,,3761.95kcal
2024-08-02(금),콩나물국(05),27.72kcal,버섯매운탕(05)(06)(16),47.99kcal,쇠고기미역국(05)(06)(16),53.09kcal,,,3761.95kcal
2024-08-02(금),돈육피망볶음(05)(06)(10),317.28kcal,함박스테이크(05)(06)(10)(16)(18),666.8kcal,순대야채볶음(05)(06)(10),249.06kcal,,,3761.95kcal
2024-08-02(금),맛김,5.25kcal,오징어젓무침(17),41.22kcal,감자채피망볶음,68.66kcal,,,3761.95kcal
2024-08-02(금),스팸구이(10)(13),499.5kcal,오이소박이(수의),22.2kcal,배추김치(09)(18),15.2kcal,,,3761.95kcal
2024-08-02(금),배추김치(09)(18),15.2kcal,,,식혜,190kcal,,,3761.95kcal
2024-08-02(금),삼육두유(05),,,,,,,,3761.95kcal
2024-08-03(토),불고기베이컨치즈버거(01)(02)(05)(06)(10)(12)(16),744.2kcal,제육덮밥(완)(05)(06),372.42kcal,베이컨김치볶음밥(01)(05)(06),626.31kcal,,,3302.80kcal
2024-08-03(토),치즈스틱(01)(02)(05)(06),250kcal,파송송계란국(01)(05)(06)(16),59.72kcal,유부된장국(05)(06),34.22kcal,,,3302.80kcal
2024-08-03(토),백색우유(02),65kcal,무&비트피클(완),18kcal,너비아니구이(05)(06)(10)(16)(18),602.74kcal,,,3302.80kcal
2024-08-03(토),,,닭순살샐러드(01)(05)(15),238.39kcal,스크램블에그(01),145.13kcal,,,3302.80kcal
2024-08-03(토),,,배추김치(09)(18),15.2kcal,숙주나물무침(05)(06),13.97kcal,,,3302.80kcal
2024-08-03(토),,,콜라,117.5kcal,깍두기,0kcal,,,3302.80kcal
2024-08-04(일),전복죽(완)(05)(06)(16)(18),0kcal,밥,355kcal,밥,355kcal,,,2243.67kcal
2024-08-04(일),맛김,5.25kcal,배추된장국(05)(06)(16),77.13kcal,쇠고기감자국(05)(06)(09)(16),69.67kcal,,,2243.67kcal
2024-08-04(일),매콤계란조림(01)(05)(06),151.1kcal,돈육고추장볶음(05)(06)(10),276.99kcal,매운족발볶음(04)(05)(06)(10)(16)(18),413.95kcal,,,2243.67kcal
2024-08-04(일),무말랭이무침(완)(13),60kcal,콩나물무침(05)(06),30.37kcal,두부조림(05)(06),90.3kcal,,,2243.67kcal
2024-08-04(일),배추김치(09)(18),15.2kcal,양배추쌈&저염쌈장,34.46kcal,양념깻잎지무침(05)(06),120kcal,,,2243.67kcal
2024-08-04(일),백색우유(02),65kcal,파김치,20.25kcal,배추김치(09)(18),15.2kcal,,,2243.67kcal
2024-08-04(일),,,,,이온음료,88.8kcal,,,2243.67kcal
2024-08-05(월),밥,355kcal,흑미밥,373.75kcal,밥,355kcal,,,3332.50kcal
2024-08-05(월),돼지국밥(완)(09)(10),376.48kcal,황태채미역국(05)(06),23.23kcal,감자짜글이(05)(06)(10)(13)(16),213.86kcal,,,3332.50kcal
2024-08-05(월),김치전(05)(06),395kcal,어묵야채볶음(05)(06),78.5kcal,대왕오징어튀김(완)(01)(05)(06)(17),337.43kcal,,,3332.50kcal
2024-08-05(월),양파부추겉절이(05)(06),10.47kcal,닭고기숙주볶음(05)(06)(15),467.3kcal,계란찜(01)(09),116.72kcal,,,3332.50kcal
2024-08-05(월),석박지,22.8kcal,오이고추된장무침(05)(06),25.96kcal,깍두기,0kcal,,,3332.50kcal
2024-08-05(월),백색우유(02),65kcal,총각김치,0kcal,,,,,3332.50kcal
2024-08-05(월),,,과일푸딩,116kcal,,,,,3332.50kcal
2024-08-06(화),밥,355kcal,냉모밀(02)(05)(06),266.82kcal,밥,355kcal,,,3179.08kcal
2024-08-06(화),삼색수제비국(01)(05)(06),230.38kcal,추가밥,213kcal,김치찌개(05)(06)(10)(16),104.8kcal,,,3179.08kcal
2024-08-06(화),돼지고기콩나물볶음(05)(06)(10),217.34kcal,바싹불고기(10),234.58kcal,치즈롤까스(02)(05)(06)(10),525kcal,,,3179.08kcal
2024-08-06(화),도토리묵무침(05)(06),56.77kcal,갈비만두찜(05)(06)(10),110.18kcal,연근땅콩조림(04)(05)(06),35.81kcal,,,3179.08kcal
2024-08-06(화),가공우유(초코맛)(02),194kcal,배추김치(09)(18),15.2kcal,깍두기,0kcal,,,3179.08kcal
2024-08-06(화),배추김치(09)(18),15.2kcal,,,"아이스크림,튜브형",250kcal,,,3179.08kcal
2024-08-07(수),불고기핫도그(01)(02)(05)(06)(12),485.41kcal,잡곡밥,387.65kcal,카레밥,513.4kcal,,,2982.18kcal
2024-08-07(수),초코머핀(01)(02)(06),170kcal,감자탕(05)(06)(10),457.69kcal,우동국물(05),61.41kcal,,,2982.18kcal
2024-08-07(수),야채샐러드,93.71kcal,닭꼬치(완)(05)(15),123.2kcal,옥수수맛탕,0kcal,,,2982.18kcal
2024-08-07(수),백색우유(02),65kcal,양념고추지,37.2kcal,쫄면야채무침(06),122.51kcal,,,2982.18kcal
2024-08-07(수),사이다,350kcal,깍두기,0kcal,깍두기,0kcal,,,2982.18kcal
2024-08-07(수),,,에이드,115kcal,,,,,2982.18kcal
2024-08-08(목),밥,355kcal,참치야채비빔밥,527.61kcal,밥,355kcal,,,3125.80kcal
2024-08-08(목),사골우거지국(완)(02)(05)(06)(16)(18),186.44kcal,미역오이냉국,15.96kcal,호박고추장찌개(05)(06)(09)(16),42.22kcal,,,3125.80kcal
2024-08-08(목),햄슬라이스야채볶음(05)(06)(10),134.61kcal,맛초킹탕수육(06)(10),495kcal,오삼불고기(05)(06)(10)(17),649.77kcal,,,3125.80kcal
2024-08-08(목),순두부양념장(05)(06),53kcal,콘샐러드(완)(01)(05),105kcal,숙주나물무침(05)(06),13.97kcal,,,3125.80kcal
2024-08-08(목),가공우유(바나나맛)(02),82.5kcal,배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,,,3125.80kcal
2024-08-08(목),배추김치(09)(18),15.2kcal,복숭아(천도)(11),64.124kcal,,,,,3125.80kcal
2024-08-09(금),밥,355kcal,달걀케첩볶음밥(01)(05)(06)(18),568.25kcal,밥,355kcal,,,4015.50kcal
2024-08-09(금),얼큰어묵국(05)(06),66.03kcal,짬뽕찌개(05)(06)(09)(17)(18),84.82kcal,순댓국(완)(09),407.14kcal,,,4015.50kcal
2024-08-09(금),소불고기(05)(06)(16),195.32kcal,고추잡채&꽃빵(05)(06)(10)(18),440.07kcal,치킨까스(01)(02)(05)(06)(12)(15)(16),609.5kcal,,,4015.50kcal
2024-08-09(금),맛김,5.25kcal,군만두(05)(06),356.07kcal,상추겉절이(05)(06),18.92kcal,,,4015.50kcal
2024-08-09(금),꽃맛살메추리알샐러드(01)(05),250.93kcal,배추김치(09)(18),15.2kcal,석박지,22.8kcal,,,4015.50kcal
2024-08-09(금),배추김치(09)(18),15.2kcal,,,짜먹는 발효유(02),,,,4015.50kcal
2024-08-09(금),매일두유 초콜릿(05),250kcal,,,,,,,4015.50kcal
2024-08-10(토),뿌링클웨지감자(01)(02)(04)(06),477kcal,대패삼겹볶음밥(완)(02)(05)(06)(09)(10)(16),638kcal,밥,355kcal,,,2899.71kcal
2024-08-10(토),에그샐러드&모닝빵(01)(02)(05)(06),443.25kcal,김치국,22.78kcal,홍합탕(18),25.25kcal,,,2899.71kcal
2024-08-10(토),백색우유(02),65kcal,고추바사삭치킨(05)(06)(15),160kcal,닭갈비(05)(06)(15),299.56kcal,,,2899.71kcal
2024-08-10(토),,,파인애플샐러드(02),71.81kcal,데리야끼산적조림(02)(05)(06)(10)(12)(15)(16)(18),301.08kcal,,,2899.71kcal
2024-08-10(토),,,깍두기,0kcal,쌈무무침(05)(06),25.78kcal,,,2899.71kcal
2024-08-10(토),,,"커피음료,아메리카노",,배추김치(09)(18),15.2kcal,,,2899.71kcal
2024-08-10(토),,,,,사과주스,,,,2899.71kcal
2024-08-11(일),밥,355kcal,밥,355kcal,스팸마요덮밥(01)(05)(06)(10)(13)(16)(18),996.7kcal,,,3314.50kcal
2024-08-11(일),키조개미역국(05)(06)(16)(18),20.1kcal,닭볶음탕(05)(06)(15),403.3kcal,팽이버섯두부국(05)(06),55.08kcal,,,3314.50kcal
2024-08-11(일),돼지고기청경채볶음(05)(06)(10),245.41kcal,잡채어묵조림(05)(06),147.21kcal,모짜렐라치즈핫도그 (02)(05)(06)(10),147.8kcal,,,3314.50kcal
2024-08-11(일),토마토달걀볶음(01)(12),186.91kcal,오징어숙회/초고추장(17),140.94kcal,꼬들단무지무침(13),18.45kcal,,,3314.50kcal
2024-08-11(일),배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,,,3314.50kcal
