날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count
2022-10-28,어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",부추겉절이,"[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]",15,12,19
2022-10-29,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",크루통크림스프,"[18.0, 2.8, 1.0, [1, 0, 0, 0, 0]]",감자고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",7,3,1
2022-10-30,콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",배추쇠고기국,"[0, 0, 0, [0, 0, 0, 0, 1]]",두부된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",10,1,10
2022-10-31,쇠고기당면볶음,"[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]",시금치무침,"[8.39, 3.14, 3.78, [1, 0, 0, 0, 0]]",즉석카레소스,"[12.4, 5.4, 2.0, [1, 0, 0, 0, 0]]",1,1,1
2022-11-01,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",49,4,5
2022-11-02,돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",꼬치어묵우동,"[9.36, 6.86, 9.36, [1, 0, 0, 0, 0]]",버섯된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",5,6,5
2022-11-03,감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",13,8,20
2022-11-04,홍합살무국,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",8,25,28
2022-11-05,치즈불고기버거,"[28.0, 21.0, 8.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",20,37,35
2022-11-06,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",23,1,19
2022-11-07,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",설렁탕/소면,"[74.1, 0.81, 11.35, [1, 0, 0, 0, 0]]",돼지고기두반장볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]",49,11,1
2022-11-08,얼갈이된장국,"[21.0, 4.3, 9.0, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",4,31,3
2022-11-09,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",만두전골,"[75.86, 22.19, 23.48, [1, 0, 0, 0, 0]]",팝콘형치킨너겟,"[0, 0, 0, [0, 0, 0, 0, 1]]",57,10,1
2022-11-10,어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",15,7,19
2022-11-11,감자양파국,"[24.0, 1.3, 4.0, [1, 0, 0, 0, 0]]",짬뽕,"[133.56, 12.0, 28.79, [1, 0, 0, 0, 0]]",전투식량 2형3식단,"[0, 0, 0, [0, 0, 0, 0, 1]]",12,6,3
2022-11-12,에그맥머핀,"[30.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",두부김치국,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",19,8,47
2022-11-13,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",계란조랭이떡국,"[25.0, 1.0, 3.0, [1, 0, 0, 0, 0]]",오삼불고기,"[6.02, 8.64, 11.35, [1, 0, 0, 0, 0]]",23,1,2
2022-11-14,두부김치국,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",햄듬뿍부대찌개,"[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",24,20,39
2022-11-15,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",갈릭버터난,"[52.0, 8.0, 8.0, [1, 0, 0, 0, 0]]",두부된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",57,3,10
2022-11-16,사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",마라탕,"[16.1, 8.99, 10.08, [1, 0, 0, 0, 0]]",크루통크림스프,"[18.0, 2.8, 1.0, [1, 0, 0, 0, 0]]",34,1,4
2022-11-17,참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",무두부조개탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",투움바파스타,"[33.0, 48.0, 18.0, [1, 0, 0, 0, 0]]",2,9,2
2022-11-18,오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",달걀국,"[1.1, 3.83, 7.52, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",32,2,23
2022-11-19,수제소시지구이,"[4.0, 7.0, 26.0, [1, 0, 0, 0, 0]]",누들떡볶이,"[78.0, 4.3, 10.0, [1, 0, 0, 0, 0]]",순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",6,2,3
2022-11-20,꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",김치어묵국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",27,4,47
2022-11-21,호박된장국,"[9.0, 0.9, 3.0, [1, 0, 0, 0, 0]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",화이트갈릭버거,"[89.0, 25.0, 38.0, [1, 0, 0, 0, 0]]",23,17,1
2022-11-22,북어채계란국,"[6.0, 2.0, 16.0, [1, 0, 0, 0, 0]]",쫄면,"[43.29, 1.54, 4.55, [1, 0, 0, 0, 0]]",갑오징어야채볶음,"[8.56, 4.36, 12.09, [1, 0, 0, 0, 0]]",2,3,1
2022-11-23,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",49,31,19
2022-11-24,배추쇠고기국,"[0, 0, 0, [0, 0, 0, 0, 1]]",버섯된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",부추겉절이,"[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]",4,6,19
2022-11-25,시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",전투식량 2형3식단,"[0, 0, 0, [0, 0, 0, 0, 1]]",마라탕,"[16.1, 8.99, 10.08, [1, 0, 0, 0, 0]]",20,6,3
2022-11-26,식빵,"[12.65, 0.82, 1.91, [1, 0, 0, 0, 0]]",두부김치국,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",우동장국,"[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]",25,8,16
2022-11-27,떡국,"[66.59, 3.21, 11.18, [1, 0, 0, 0, 0]]",호박된장국,"[9.0, 0.9, 3.0, [1, 0, 0, 0, 0]]",데리야끼갈비산적구이,"[0, 0, 0, [0, 0, 0, 0, 1]]",16,10,1
2022-11-28,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",광어매운탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",57,5,33
2022-11-29,감자고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",치즈롤까스,"[25.41, 41.57, 57.87, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",3,1,21
2022-11-30,오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",분모자떡볶이,"[105.0, 3.0, 4.0, [1, 0, 0, 0, 0]]",32,12,1
2022-12-01(목),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",도가니탕,"[8.23, 25.08, 55.98, [1, 0, 0, 0, 0]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",49,15,5
2022-12-02(금),돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",잔치국수,"[83.16, 3.94, 20.78, [1, 0, 0, 0, 0]]",크루통크림스프,"[18.0, 2.8, 1.0, [1, 0, 0, 0, 0]]",5,8,4
2022-12-03(토),에그맥머핀,"[30.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",19,31,47
2022-12-04(일),두부김치국,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",24,37,33
2022-12-05(월),쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",햄듬뿍부대찌개,"[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",마라탕,"[16.1, 8.99, 10.08, [1, 0, 0, 0, 0]]",57,20,3
2022-12-06(화),순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",버섯매운탕,"[78.0, 8.0, 38.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",5,6,19
2022-12-07(수),어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",15,25,21
2022-12-08(목),시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",두부된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",20,8,10
2022-12-09(금),사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",34,17,7
2022-12-10(토),식빵,"[12.65, 0.82, 1.91, [1, 0, 0, 0, 0]]",함박스테이크,"[14.18, 8.81, 12.25, [1, 0, 0, 0, 0]]",훈제오리야채볶음,"[100.0, 23.0, 39.0, [1, 0, 0, 0, 0]]",25,1,1
2022-12-11(일),사골떡국,"[0.42, 1.8, 5.57, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",삼계탕,"[20.41, 15.89, 55.5, [1, 0, 0, 0, 0]]",2,37,2
2022-12-12(월),콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",짬뽕,"[133.56, 12.0, 28.79, [1, 0, 0, 0, 0]]",10,11,3
2022-12-13(화),북어채계란국,"[6.0, 2.0, 16.0, [1, 0, 0, 0, 0]]",굴국,"[3.91, 2.46, 7.05, [1, 0, 0, 0, 0]]",버섯된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",2,5,5
2022-12-14(수),쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",만두전골,"[75.86, 22.19, 23.48, [1, 0, 0, 0, 0]]",감바스라이스,"[59.0, 9.0, 8.0, [1, 0, 0, 0, 0]]",57,10,1
2022-12-15(목),배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",명태찌개,"[4.61, 1.85, 12.0, [1, 0, 0, 0, 0]]",오므라이스,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",13,3,5
2022-12-16(금),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",설렁탕/소면,"[74.1, 0.81, 11.35, [1, 0, 0, 0, 0]]",쫄면,"[43.29, 1.54, 4.55, [1, 0, 0, 0, 0]]",49,11,6
2022-12-17(토),치즈불고기버거,"[28.0, 21.0, 8.0, [1, 0, 0, 0, 0]]",누들떡볶이,"[78.0, 4.3, 10.0, [1, 0, 0, 0, 0]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",20,2,35
2022-12-18(일),감자양파국,"[24.0, 1.3, 4.0, [1, 0, 0, 0, 0]]",훈제삼겹살&무쌈,"[5.0, 37.0, 14.0, [1, 0, 0, 0, 0]]",햄듬뿍부대찌개,"[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",12,3,39
2022-12-19(월),얼갈이된장국,"[21.0, 4.3, 9.0, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",꼬치어묵국,"[23.0, 4.7, 12.0, [1, 0, 0, 0, 0]]",4,25,1
2022-12-20(화),홍합살무국,"[0, 0, 0, [0, 0, 0, 0, 1]]",두부김치,"[0, 0, 0, [1, 0, 0, 0, 0]]",크루통크림스프,"[18.0, 2.8, 1.0, [1, 0, 0, 0, 0]]",8,2,4
2022-12-21(수),버섯된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",화이트갈릭버거,"[89.0, 25.0, 38.0, [1, 0, 0, 0, 0]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",2,2,28
2022-12-22(목),오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",무두부조개탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",배추쇠고기국,"[0, 0, 0, [0, 0, 0, 0, 1]]",32,9,1
2022-12-23(금),참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",로제스파게티,"[11.9, 3.6, 14.3, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",2,3,7
2022-12-24(토),수제소시지구이,"[4.0, 7.0, 26.0, [1, 0, 0, 0, 0]]",호박된장국,"[9.0, 0.9, 3.0, [1, 0, 0, 0, 0]]",쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",6,10,19
2022-12-25(일),꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",마크니커리,"[85.0, 14.0, 22.0, [1, 0, 0, 0, 0]]",두부된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",27,6,10
2022-12-26(월),쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",꼬치어묵우동,"[9.36, 6.86, 9.36, [1, 0, 0, 0, 0]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",57,6,21
2022-12-27(화),중화식계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",마라탕,"[16.1, 8.99, 10.08, [1, 0, 0, 0, 0]]",14,16,3
2022-12-28(수),두부김치국,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",24,22,21
2022-12-29(목),오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",김치만두찜,"[43.0, 10.0, 11.0, [1, 0, 0, 0, 0]]",해물볶음우동,"[77.0, 8.0, 19.0, [1, 0, 0, 0, 0]]",32,1,9
2022-12-30(금),조갯살미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",김치어묵국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]",투움바파스타,"[33.0, 48.0, 18.0, [1, 0, 0, 0, 0]]",4,4,2
2022-12-31(토),식빵,"[12.65, 0.82, 1.91, [1, 0, 0, 0, 0]]",우동장국,"[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]",호박된장국,"[9.0, 0.9, 3.0, [1, 0, 0, 0, 0]]",25,14,10
2023-01-01(일),사골떡만둣국,"[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",닭봉오븐구이,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,14,1
2023-01-02(월),오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",쇠고기버섯전골,"[57.0, 6.0, 46.0, [1, 0, 0, 0, 0]]",무두부조개탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",32,3,9
2023-01-03(화),배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",삼계탕,"[20.41, 15.89, 55.5, [1, 0, 0, 0, 0]]",잡채,"[28.82, 6.78, 5.06, [1, 0, 0, 0, 0]]",13,4,1
2023-01-04(수),중화식계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",14,31,4
2023-01-05(목),쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",햄듬뿍부대찌개,"[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",57,20,28
2023-01-06(금),감자고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",돈가스,"[24.56, 30.6, 45.16, [1, 0, 0, 0, 0]]",3,22,2
2023-01-07(토),에그맥머핀,"[30.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",19,37,14
2023-01-08(일),오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",우동장국,"[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",32,14,35
2023-01-09(월),잡곡밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",감귤,"[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,1,6
2023-01-10(화),두부김치국,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",화이트갈릭버거,"[89.0, 25.0, 38.0, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",24,2,47
2023-01-11(수),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",홍합살무국,"[0, 0, 0, [0, 0, 0, 0, 1]]",건새우아욱된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",49,7,5
2023-01-12(목),어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",버섯매운탕,"[78.0, 8.0, 38.0, [1, 0, 0, 0, 0]]",치즈떡닭갈비,"[12.0, 17.0, 12.0, [1, 0, 0, 0, 0]]",15,6,2
2023-01-13(금),시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",만두전골,"[75.86, 22.19, 23.48, [1, 0, 0, 0, 0]]",짬뽕,"[133.56, 12.0, 28.79, [1, 0, 0, 0, 0]]",20,10,3
2023-01-14(토),수제소시지구이,"[4.0, 7.0, 26.0, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",6,31,10
2023-01-15(일),배추쇠고기국,"[0, 0, 0, [0, 0, 0, 0, 1]]",우동장국,"[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]",햄듬뿍부대찌개,"[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",4,14,39
2023-01-16(월),시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",해물볶음우동,"[77.0, 8.0, 19.0, [1, 0, 0, 0, 0]]",20,25,9
2023-01-17(화),식빵,"[12.65, 0.82, 1.91, [1, 0, 0, 0, 0]]",갈릭버터난,"[52.0, 8.0, 8.0, [1, 0, 0, 0, 0]]",황태채콩나물국,"[5.0, 1.5, 8.0, [1, 0, 0, 0, 0]]",25,3,1
2023-01-18(수),순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",쫄면,"[43.29, 1.54, 4.55, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",5,3,33
2023-01-19(목),쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",오므라이스,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",57,20,5
2023-01-20(금),사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",분모자떡볶이,"[105.0, 3.0, 4.0, [1, 0, 0, 0, 0]]",감자튀김,"[20.33, 8.01, 1.98, [1, 0, 0, 0, 0]]",34,1,2
2023-01-21(토),치즈불고기버거,"[28.0, 21.0, 8.0, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",20,31,35
2023-01-22(일),사골떡만둣국,"[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",4,4,19
2023-01-23(월),모닝빵,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]",동그랑땡,"[0.93, 2.11, 1.72, [1, 0, 0, 0, 0]]",김치전,"[17.22, 6.71, 6.32, [1, 0, 0, 0, 0]]",1,1,1
2023-01-24(화),감자양파국,"[24.0, 1.3, 4.0, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",12,11,21
2023-01-25(수),쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",달래된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",57,4,35
2023-01-26(목),콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",꼬치어묵우동,"[9.36, 6.86, 9.36, [1, 0, 0, 0, 0]]",설렁탕/소면,"[74.1, 0.81, 11.35, [1, 0, 0, 0, 0]]",27,6,9
2023-01-27(금),호박된장국,"[9.0, 0.9, 3.0, [1, 0, 0, 0, 0]]",조갯살미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",크루통크림스프,"[18.0, 2.8, 1.0, [1, 0, 0, 0, 0]]",23,1,4
2023-01-28(토),식빵,"[12.65, 0.82, 1.91, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",김치어묵국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]",25,37,4
2023-01-29(일),꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",호박된장국,"[9.0, 0.9, 3.0, [1, 0, 0, 0, 0]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",27,10,28
2023-01-30(월),계란파국,"[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]",도가니탕,"[8.23, 25.08, 55.98, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",7,15,33
2023-01-31(화),두부된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",1,12,21
2023-02-01(수),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",잔치국수,"[83.16, 3.94, 20.78, [1, 0, 0, 0, 0]]",콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",49,8,11
2023-02-02(목),시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",꽃게탕,"[3.95, 1.58, 12.87, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",20,5,25
2023-02-03(금),김치어묵국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]",청경채굴소스볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",8,1,33
2023-02-04(토),계란샐러드,"[4.0, 26.0, 11.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",1,37,47
2023-02-05(일),에그맥머핀,"[30.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",19,10,35
2023-02-06(월),진미채고추장무침,"[0, 0, 0, [0, 0, 0, 0, 1]]",꽈리고추메추리알조림,"[0, 0, 0, [0, 0, 0, 0, 1]]",사과,"[13.81, 0.17, 0.26, [1, 0, 0, 0, 0]]",2,1,1
2023-02-07(화),계란파국,"[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]",푸팟퐁커리,"[15.0, 15.0, 6.0, [1, 0, 0, 0, 0]]",조갯살시금치국,"[0, 0, 0, [0, 0, 0, 0, 1]]",7,3,1
2023-02-08(수),오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",버섯매운탕,"[78.0, 8.0, 38.0, [1, 0, 0, 0, 0]]",쇠고기버섯전골,"[57.0, 6.0, 46.0, [1, 0, 0, 0, 0]]",32,6,3
