날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count,breakfast_kobert,lunch_kobert,dinner_kobert,breakfast_cuisine,lunch_cuisine,dinner_cuisine
2023-12-08(금),쇠고기무국,"12.07, 8.62, 16.43",호박고추장찌개,"13.53, 2.9, 6.9",팽이버섯계란국,"21.361333333333338, 7.729969696969695, 13.192939393939398",23,4,10,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-09(토),베이컨구이,"16.860412979351032, 7.111622418879049, 11.757581120943945",유부된장국,"8.17, 2.48, 5.99",버섯된장찌개,"16.77, 5.6, 15.01",2,10,1,[ 7.30923136 -1.57564307  0.81089659],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-10(일),콩나물국,"5.87, 1.54, 2.17",버섯매운탕,"78.0, 8.0, 38.0",김치찌개,"6.38, 8.09, 8.17",6,4,7,[ 7.43748693  1.28254551 -0.84403997],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-11(월),계란말이,"2.61, 8.96, 10.18",청국장,"11.05, 4.19, 10.03",굴림만두버섯들깨탕,"21.361333333333338, 7.729969696969695, 13.192939393939398",1,3,4,[-4.79259956  0.05050647  0.09883455],[ 6.96511606  3.88236118 -0.72391832],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-12(화),어묵탕,"13.06, 2.45, 13.11",닭곰탕,"1.87, 4.75, 18.72",뉴욕핫도그,"15.0, 8.1, 15.0",4,6,2,[7.08491048 0.83498575 0.56991283],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-14(목),쇠고기무국,"12.07, 8.62, 16.43",콩나물국,"5.87, 1.54, 2.17",치킨스테이크,"8.0, 7.0, 21.0",23,10,1,[-4.79259956  0.05050647  0.09883455],[ 7.31326837  1.31295266 -0.43109505],[ 8.22058083 -3.19393275  1.63799406],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-15(금),닭고기미역국,"2.0, 3.0, 9.0",팽이버섯된장국,"21.98954128440368, 6.213883792048926, 12.138685015290514",김치찌개,"6.38, 8.09, 8.17",3,7,7,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-17(일),꼬리곰탕,"7.0, 13.0, 32.0",겉바속쫄핫도그,"21.98954128440368, 6.213883792048926, 12.138685015290514",닭고기육개장,"6.0, 6.0, 8.0",2,1,7,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-18(월),북어미역국,"6.0, 2.0, 16.0",비엔나소시지김치찌개,"21.98954128440368, 6.213883792048926, 12.138685015290514",김치찌개,"6.38, 8.09, 8.17",2,3,7,[7.84735599 1.29578109 0.95330085],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-19(화),갈비탕,"11.63, 31.26, 33.29",쇠고기미역국,"16.08, 6.78, 15.06",꼬치어묵우동,"9.36, 6.86, 9.36",1,19,2,[ 6.21284234 -0.9152737  -0.41791844],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-20(수),순대국,"33.78, 10.35, 23.25",배추된장국,"8.64, 2.01, 3.8",감자탕,"10.01, 5.58, 14.74",4,6,4,[ 6.60162927  3.54782839 -0.45944553],[-4.90045891  0.07288803  0.19066668],[ 7.41255963  0.26502187 -0.60831245],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-22(금),순두부찌개,"5.62, 17.99, 18.25",유부된장국,"8.17, 2.48, 5.99",콩나물국,"5.87, 1.54, 2.17",4,10,7,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[ 8.1515045   1.20180505 -0.49257615],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-23(토),양송이스프,"7.0, 14.0, 3.0",쇠고기무국,"12.07, 8.62, 16.43",반마리삼계탕,"29.0, 9.0, 43.0",1,5,2,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2023-12-24(일),배추김치,"16.860412979351032, 7.111622418879049, 11.757581120943945",,"21.98954128440368, 6.213883792048926, 12.138685015290514",,"21.361333333333338, 7.729969696969695, 13.192939393939398",1,8,7,[ 6.43059217 -1.56553355 -0.29824659],[-3.97256533 -2.67443943 -5.88195359],[-3.12818329 -3.18570451 -5.65319466],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-25(월),떡만두국,"68.42, 11.05, 15.0",버섯매운탕,"78.0, 8.0, 38.0",황태채무국,"21.361333333333338, 7.729969696969695, 13.192939393939398",4,4,1,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[ 8.29274265  1.06271906 -0.29559502],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-26(화),콩나물김치국,"1.79, 1.82, 1.92",호박된장찌개,"16.77, 5.6, 15.01",어묵탕,"13.06, 2.45, 13.11",6,5,2,[ 7.66025001 -0.63287742 -0.78355629],[-4.90045891  0.07288803  0.19066668],[ 7.77613955  0.72438107 -0.1146461 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-27(수),오징어국,"12.11, 3.33, 35.99",버섯들깨탕,"33.0, 1.7, 17.0",유부장국,"8.17, 2.48, 5.99",4,2,3,[7.51007044 1.04048407 0.80565384],[-4.90045891  0.07288803  0.19066668],[ 8.0483782   2.20218519 -0.56414604],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2023-12-28(목),얼큰어묵국,"16.860412979351032, 7.111622418879049, 11.757581120943945",명태매운탕,"21.98954128440368, 6.213883792048926, 12.138685015290514",나가사끼짬뽕,"80.0, 13.0, 10.0",3,3,4,[7.72590436 0.3215375  0.53809495],[ 7.80396594 -0.65166833 -0.01943242],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-29(금),꼬꼬떡국,"16.860412979351032, 7.111622418879049, 11.757581120943945",순대국,"33.78, 10.35, 23.25",맑은된장국,"21.361333333333338, 7.729969696969695, 13.192939393939398",3,6,1,[-4.79259956  0.05050647  0.09883455],[ 6.50124477  3.58124569 -0.74379198],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-30(토),불고기치즈에그버거,"26.0, 32.0, 13.0",두부피자,"43.0, 25.0, 9.0",겉바속쫄핫도그,"21.361333333333338, 7.729969696969695, 13.192939393939398",1,1,1,[ 7.65721776 -3.70277161 -0.44596954],[ 6.70686419 -1.4823868  -0.13318511],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-01(월),사골떡국,"0.42, 1.8, 5.57",호박된장찌개,"16.77, 5.6, 15.01",오징어국,"12.11, 3.33, 35.99",8,5,2,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[8.1657984  1.03701332 0.11644986],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-02(화),어묵탕,"13.06, 2.45, 13.11",황태채무국,"21.98954128440368, 6.213883792048926, 12.138685015290514",뉴욕핫도그,"15.0, 8.1, 15.0",4,3,2,[7.08491048 0.83498575 0.56991283],[ 7.47944283  1.24504157 -0.30282494],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-03(수),쇠고기무국,"12.07, 8.62, 16.43",김치찌개,"6.38, 8.09, 8.17",버섯매운탕,"78.0, 8.0, 38.0",23,3,5,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-05(금),닭곰탕,"1.87, 4.75, 18.72",우럭매운탕,"4.12, 5.1, 21.53",꼬치어묵국,"23.0, 4.7, 12.0",9,2,7,[-4.79259956  0.05050647  0.09883455],[ 7.96873271 -0.45190259 -0.02419264],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-06(토),스모크닭다리,"2.0, 21.0, 33.0",맑은된장국,"21.98954128440368, 6.213883792048926, 12.138685015290514",쇠고기육개장,"6.0, 6.0, 8.0",1,3,9,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-07(일),커피음료,"16.860412979351032, 7.111622418879049, 11.757581120943945",,"21.98954128440368, 6.213883792048926, 12.138685015290514",,"21.361333333333338, 7.729969696969695, 13.192939393939398",1,8,7,[ 7.06412693 -3.33531773  1.31814913],[-3.97256533 -2.67443943 -5.88195359],[-3.12818329 -3.18570451 -5.65319466],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-08(월),미역국,"16.08, 6.78, 15.06",고기국수,"74.18, 12.22, 14.14",쇠고기육개장,"6.0, 6.0, 8.0",5,1,9,[6.97671398 2.64671056 1.31188135],[ 6.8376621   1.31587242 -0.10028228],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-09(화),팽이버섯계란국,"16.860412979351032, 7.111622418879049, 11.757581120943945",짬뽕찌개,"21.98954128440368, 6.213883792048926, 12.138685015290514",순두부찌개,"5.62, 17.99, 18.25",4,4,11,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-11(목),어묵탕,"13.06, 2.45, 13.11",굴림만두버섯들깨탕,"21.98954128440368, 6.213883792048926, 12.138685015290514",감자짜글이,"32.0, 1.8, 5.0",4,3,5,[7.08491048 0.83498575 0.56991283],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-12(금),호박고추장찌개,"13.53, 2.9, 6.9",꼬치어묵국,"23.0, 4.7, 12.0",불고기버거,"50.0, 22.0, 20.0",8,3,1,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[ 7.87803727 -1.45956253  0.24189106],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-14(일),떡만두국,"68.42, 11.05, 15.0",비엔나소시지김치찌개,"21.98954128440368, 6.213883792048926, 12.138685015290514",콩나물김치국,"1.79, 1.82, 1.92",4,3,3,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[ 8.37005391 -0.70605776  0.14590204],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-15(월),닭고기미역국,"2.0, 3.0, 9.0",팽이버섯된장국,"21.98954128440368, 6.213883792048926, 12.138685015290514",스팸짜글이,"21.361333333333338, 7.729969696969695, 13.192939393939398",3,7,1,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-16(화),북어미역국,"6.0, 2.0, 16.0",명태매운탕,"21.98954128440368, 6.213883792048926, 12.138685015290514",돈코츠라멘차슈,"83.47, 10.74, 14.48",2,3,4,[7.84735599 1.29578109 0.95330085],[ 7.80396594 -0.65166833 -0.01943242],[ 7.87087048 -3.12978607  0.71283767],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-17(수),참치김치찌개,"6.11, 4.71, 9.71",된장국,"9.93, 1.85, 5.55",나가사끼짬뽕,"80.0, 13.0, 10.0",9,1,4,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-18(목),쇠고기미역국,"16.08, 6.78, 15.06",호박된장찌개,"16.77, 5.6, 15.01",닭고기육개장,"6.0, 6.0, 8.0",6,5,7,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-20(토),찐옥수수,"29.58, 1.59, 3.87",얼큰어묵국,"21.98954128440368, 6.213883792048926, 12.138685015290514",감자짜글이,"32.0, 1.8, 5.0",1,1,5,[-4.79259956  0.05050647  0.09883455],[7.5339914  0.30077131 0.34384443],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-22(월),만두국,"29.95, 21.79, 24.12",버섯된장찌개,"16.77, 5.6, 15.01",돼지국밥,"21.361333333333338, 7.729969696969695, 13.192939393939398",2,3,6,[ 6.38839232  2.46472559 -0.77580051],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-23(화),맑은순두부찌개,"5.62, 17.99, 18.25",꽃게탕,"3.95, 1.58, 12.87",치킨버거,"40.9, 15.4, 15.0",6,3,2,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[ 7.56721363 -1.90091834  0.75667502],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-24(수),새우살감자국,"0.0, 0.0, 6.0",낙지연포탕,"21.98954128440368, 6.213883792048926, 12.138685015290514",묵은지김치찌개,"15.0, 25.0, 20.0",1,3,3,[ 8.16229833  1.27368645 -0.32457379],[ 7.59201963 -0.91792588 -0.1041884 ],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-25(목),쇠고기미역국,"16.08, 6.78, 15.06",김치찌개,"6.38, 8.09, 8.17",비엔나소시지김치찌개,"21.361333333333338, 7.729969696969695, 13.192939393939398",6,3,2,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-26(금),배추된장국,"8.64, 2.01, 3.8",콩나물김치국,"1.79, 1.82, 1.92",쇠고기무국,"12.07, 8.62, 16.43",11,1,6,[-4.79259956  0.05050647  0.09883455],[ 7.5316803  -0.52822971  0.00788787],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2024-01-28(일),닭고기미역국,"2.0, 3.0, 9.0",짬뽕찌개,"21.98954128440368, 6.213883792048926, 12.138685015290514",순두부찌개,"5.62, 17.99, 18.25",3,4,11,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-29(월),사골떡국,"0.42, 1.8, 5.57",차돌곱창전골,"20.96, 23.54, 14.86",큐브스테이크,"3.0, 16.0, 28.0",8,1,1,[-4.79259956  0.05050647  0.09883455],[ 7.83800895  0.51535059 -0.46146401],[ 7.58238324 -4.17060864  1.54860246],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-30(화),얼큰어묵국,"16.860412979351032, 7.111622418879049, 11.757581120943945",팽이버섯계란국,"21.98954128440368, 6.213883792048926, 12.138685015290514",닭고기육개장,"6.0, 6.0, 8.0",3,8,7,[7.72590436 0.3215375  0.53809495],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-31(수),참치김치찌개,"6.11, 4.71, 9.71",비빔막국수,"58.96, 7.03, 17.39",유부된장국,"8.17, 2.48, 5.99",9,3,5,[-4.79259956  0.05050647  0.09883455],[7.39821806 0.59665606 0.40919712],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-01(목),아귀탕,"6.69, 5.31, 18.04",쇠고기미역국,"16.08, 6.78, 15.06",시래기된장국,"7.83, 1.83, 5.21",1,19,1,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-02(금),시원한홍합뭇국,"16.860412979351032, 7.111622418879049, 11.757581120943945",감자짜글이,"32.0, 1.8, 5.0",묵은지김치찌개,"15.0, 25.0, 20.0",3,2,3,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-03(토),뉴욕핫도그,"15.0, 8.1, 15.0",맑은된장국,"21.98954128440368, 6.213883792048926, 12.138685015290514",짬뽕찌개,"21.361333333333338, 7.729969696969695, 13.192939393939398",3,3,7,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-04(일),어묵탕,"13.06, 2.45, 13.11",순두부찌개,"5.62, 17.99, 18.25",배추된장국,"8.64, 2.01, 3.8",4,5,4,[7.08491048 0.83498575 0.56991283],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-05(월),미소된장국,"7.78, 3.36, 6.02",꽃게탕,"3.95, 1.58, 12.87",유부장국,"8.17, 2.48, 5.99",3,3,3,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[ 8.0483782   2.20218519 -0.56414604],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-06(화),쇠고기무국,"12.07, 8.62, 16.43",밥,"21.98954128440368, 6.213883792048926, 12.138685015290514",우동장국,"18.0, 0.0, 6.0",23,1,9,[-4.79259956  0.05050647  0.09883455],[ 3.41391391 -0.19308784 -1.18602204],[ 8.23298444  3.20016808 -0.97837521],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-07(수),감자양파찌개,"14.04, 1.86, 2.04",닭고기육개장,"6.0, 6.0, 8.0",비엔나소시지김치찌개,"21.361333333333338, 7.729969696969695, 13.192939393939398",4,2,2,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-09(금),모닝빵&블루베리잼,"17.42, 1.43, 3.28",버섯된장찌개,"16.77, 5.6, 15.01",콩나물국,"5.87, 1.54, 2.17",2,3,7,[ 6.67319774 -3.53145461  0.36962359],[-4.90045891  0.07288803  0.19066668],[ 8.1515045   1.20180505 -0.49257615],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-10(토),떡만두국,"68.42, 11.05, 15.0",호박고추장찌개,"13.53, 2.9, 6.9",참치두부찌개,"5.62, 17.99, 18.25",4,4,1,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-12(월),참치김치찌개,"6.11, 4.71, 9.71",스팸짜글이,"21.98954128440368, 6.213883792048926, 12.138685015290514",호박된장찌개,"16.77, 5.6, 15.01",9,1,5,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-13(화),얼큰어묵국,"16.860412979351032, 7.111622418879049, 11.757581120943945",팽이버섯계란국,"21.98954128440368, 6.213883792048926, 12.138685015290514",차돌곱창전골,"20.96, 23.54, 14.86",3,8,1,[7.72590436 0.3215375  0.53809495],[-4.90045891  0.07288803  0.19066668],[ 8.655471    0.24799607 -0.35127616],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-15(목),감자양파찌개,"14.04, 1.86, 2.04",잔치국수,"83.16, 3.94, 20.78",꼬치어묵국,"23.0, 4.7, 12.0",4,2,7,[-4.79259956  0.05050647  0.09883455],[ 6.76798755  1.61741283 -0.30221761],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-16(금),두부맑은국,"16.860412979351032, 7.111622418879049, 11.757581120943945",단호박카레라이스,"21.98954128440368, 6.213883792048926, 12.138685015290514",나가사끼짬뽕,"80.0, 13.0, 10.0",5,1,4,[-4.79259956  0.05050647  0.09883455],[ 7.7860027  -2.15729197  0.38703611],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-17(토),바베큐폭립,"17.0, 9.0, 25.0",스팸구이,"32.0, 3.9, 6.0",유부된장국,"8.17, 2.48, 5.99",1,1,5,[ 7.4485228  -2.9125156   0.23946342],[ 6.90053753 -1.92472949  0.51519359],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2024-02-19(월),오징어국,"12.11, 3.33, 35.99",바지락살무국,"6.68, 2.29, 28.91",차돌샤브국,"21.361333333333338, 7.729969696969695, 13.192939393939398",4,2,1,[7.51007044 1.04048407 0.80565384],[7.74955244 0.77754158 0.22530738],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-20(화),버섯된장찌개,"16.77, 5.6, 15.01",냉이된장국,"15.24, 3.41, 9.74",우동장국,"18.0, 0.0, 6.0",1,1,9,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[ 8.23298444  3.20016808 -0.97837521],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-21(수),콩나물김치국,"1.79, 1.82, 1.92",추어탕,"3.54, 8.01, 26.52",닭고기육개장,"6.0, 6.0, 8.0",6,1,7,[ 7.66025001 -0.63287742 -0.78355629],[ 6.87967805  0.18017066 -0.26313811],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-22(목),꼬치어묵국,"23.0, 4.7, 12.0",감자탕,"10.01, 5.58, 14.74",돈코츠라멘차슈,"83.47, 10.74, 14.48",1,6,4,[-4.79259956  0.05050647  0.09883455],[ 6.56558411  0.49660358 -0.59338948],[ 7.87087048 -3.12978607  0.71283767],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-23(금),쇠고기무국,"12.07, 8.62, 16.43",청국장,"11.05, 4.19, 10.03",뼈다귀해장국,"7.1, 13.54, 39.94",23,3,2,[-4.79259956  0.05050647  0.09883455],[ 6.96511606  3.88236118 -0.72391832],[-4.08049001  0.08293834  0.1386981 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-25(일),닭곰탕,"1.87, 4.75, 18.72",유부된장국,"8.17, 2.48, 5.99",짬뽕찌개,"21.361333333333338, 7.729969696969695, 13.192939393939398",9,10,7,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-26(월),황태채무국,"16.860412979351032, 7.111622418879049, 11.757581120943945",사골떡국,"0.42, 1.8, 5.57",김치어묵수제비,"57.67, 6.81, 15.37",2,1,1,[ 7.60181716  1.14799438 -0.62606766],[-4.90045891  0.07288803  0.19066668],[ 8.58778735 -1.690007    1.128922  ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-29(목),콩나물김치국,"1.79, 1.82, 1.92",시래기된장국,"7.83, 1.83, 5.21",굴림만두버섯들깨탕,"21.361333333333338, 7.729969696969695, 13.192939393939398",6,1,4,[ 7.66025001 -0.63287742 -0.78355629],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
