날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count,breakfast_kobert,lunch_kobert,dinner_kobert,breakfast_cuisine,lunch_cuisine,dinner_cuisine
2023-12-06,팽이버섯된장국,"20.506764044943825, 7.193191011235965, 11.196382022471905",홍합탕,"11.91, 7.58, 22.81",어묵국,"12.5, 2.37, 12.66",4,5,7,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[6.2971286  0.0286478  1.06003276],[7.2618645  3.54352594 1.36845093],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-07,황태채무국,"20.506764044943825, 7.193191011235965, 11.196382022471905",감자된장국,"23.364628297362138, 6.89143884892086, 11.399088729016809",지파이싸이버거,"18.028541666666687, 7.269953703703698, 12.044375000000013",8,4,3,[ 8.16030566  1.36106038 -1.57654315],[-5.22925745  0.614534   -0.2150155 ],[ 8.68922701 -2.55853021  0.39809878],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-08,꼬꼬떡만둣국,"68.42, 11.05, 15.0",묵은지김치찌개,"15.0, 25.0, 20.0",양지수육곰탕,"2.0, 1.1, 17.0",9,5,2,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-09,에그불고기버거,"54.0, 18.0, 20.0",,"23.364628297362138, 6.89143884892086, 11.399088729016809",콩나물무채국,"5.99, 1.13, 2.31",1,38,6,[ 8.5257709 -2.2434183  0.1178506],[-4.52618574 -5.72701716  2.05677911],[ 8.37739243  1.1521267  -1.24051335],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-10,꼬리곰탕,"7.0, 13.0, 32.0",두부고추장찌개,"13.53, 2.9, 6.9",호박된장찌개,"16.77, 5.6, 15.01",5,4,11,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-11,야채크림스프,"15.0, 1.3, 1.0",돼지고기육개장,"6.0, 4.3, 8.0",쇠고기호박수제비,"18.028541666666687, 7.269953703703698, 12.044375000000013",4,2,7,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-12,감자호박국,"20.506764044943825, 7.193191011235965, 11.196382022471905",오징어먹물면크림파스타,"23.364628297362138, 6.89143884892086, 11.399088729016809",매운꼬치어묵탕,"23.0, 4.7, 12.0",4,2,2,[ 8.02535823  2.49145589 -0.65941663],[ 8.04584679 -1.25151817 -2.51588608],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-13,오징어무국,"3.8, 0.96, 10.35",미역국,"16.08, 6.78, 15.06",치킨타코,"29.0, 14.0, 15.0",12,12,1,[8.38547492 1.32952508 1.14021345],[6.56118835 2.0108636  2.3182247 ],[ 7.42618285 -1.41283853  0.7246444 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-14,쇠고기호박찌개,"20.506764044943825, 7.193191011235965, 11.196382022471905",들깨오리탕,"23.364628297362138, 6.89143884892086, 11.399088729016809",미니우동,"47.56, 0.62, 7.04",6,4,5,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[7.69171913 0.03383859 2.35240226],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-15,근대된장국,"5.82, 1.36, 3.47",청국장,"11.05, 4.19, 10.03",시래기감자탕,"15.0, 9.0, 30.0",9,12,4,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[6.61861359 2.31031082 3.77978738],[8.31607685 0.04500863 0.54997942],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-16,유부장국,"8.17, 2.48, 5.99",라면,"55.68, 14.54, 7.9",,"18.028541666666687, 7.269953703703698, 12.044375000000013",6,12,4,[ 7.8030675   2.63952293 -0.09025757],[ 4.66392654 -1.09296778 -1.10217084],[-3.15471925 -1.56064642 -1.66572223],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-17,감자된장국,"20.506764044943825, 7.193191011235965, 11.196382022471905",사골우거지국,"6.0, 7.0, 14.0",아욱고추장찌개,"13.53, 2.9, 6.9",7,7,5,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.32789817 0.13048619 0.18639352],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2023-12-18,쇠고기죽,"27.0, 3.8, 5.0",매콤어묵찌개,"26.71, 2.21, 3.9",미소된장국,"7.78, 3.36, 6.02",10,2,20,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-19,얼큰만둣국,"20.506764044943825, 7.193191011235965, 11.196382022471905",청양대파크림전복파스타,"23.364628297362138, 6.89143884892086, 11.399088729016809",게살스프,"4.13, 4.72, 16.96",7,1,5,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[ 7.81526012 -1.26411951  0.98812711],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-20,두부고추장찌개,"13.53, 2.9, 6.9",강된장찌개,"16.77, 5.6, 15.01",감자계란국,"18.028541666666687, 7.269953703703698, 12.044375000000013",2,17,14,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-21,쇠고기미역국,"16.08, 6.78, 15.06",파개장,"10.45, 7.57, 14.32",테이터펍스,"21.0, 10.0, 2.0",22,2,2,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[6.37969411 0.35102374 1.18734586],[ 8.14928791 -2.29025723  0.36089626],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-22,옛날갈비탕,"2.0, 4.2, 13.0",맑은순두부계란탕,"23.364628297362138, 6.89143884892086, 11.399088729016809",느타리버섯배추국,"18.028541666666687, 7.269953703703698, 12.044375000000013",2,2,4,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-24,어묵국,"12.5, 2.37, 12.66",닭볶음탕,"9.4, 9.5, 25.72",미트볼사과소스조림,"18.028541666666687, 7.269953703703698, 12.044375000000013",9,2,2,[7.30394325 3.54527398 1.45311771],[-5.22925745  0.614534   -0.2150155 ],[ 9.06152283 -1.59868046 -0.19315006],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2023-12-25,딸기맘모스빵,"56.0, 8.0, 4.0",두부맑은국,"23.364628297362138, 6.89143884892086, 11.399088729016809",뼈없는감자탕,"14.82, 12.0, 22.56",3,5,4,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-26,오징어무국,"3.8, 0.96, 10.35",차돌짬뽕탕,"23.0, 18.0, 22.0",돼지고기김치찌개,"6.38, 8.09, 8.17",12,2,8,[8.38547492 1.32952508 1.14021345],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-27,무청시래기국,"26.0, 10.0, 5.0",순두부찌개,"5.62, 17.99, 18.25",마살라커리,"1.0, 1.0, 21.0",3,6,2,[ 8.53840485  0.67235198 -0.03444453],[-5.22925745  0.614534   -0.2150155 ],[ 8.14730106 -1.09198658  1.52551288],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-28,황태채콩나물국,"5.0, 1.5, 8.0",잔치국수,"83.16, 3.94, 20.78",오므라이스,"46.8, 14.75, 14.77",9,4,7,[ 8.81149899  0.39025698 -2.12785434],[6.42668445 0.92442144 1.62070157],[ 7.89076485 -3.0569942   1.38370555],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-29,감자수제비,"66.44, 6.59, 15.81",팽이버섯된장국,"23.364628297362138, 6.89143884892086, 11.399088729016809",어묵&물떡꽂이,"9.36, 6.86, 9.36",10,7,3,[ 8.04247065 -0.55307461  0.46049884],[-5.22925745  0.614534   -0.2150155 ],[5.72892934 0.8013823  1.23921691],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-30,베이컨로제스파게티,"82.0, 24.0, 16.0",라면,"55.68, 14.54, 7.9",스팸구이,"32.0, 3.9, 6.0",5,12,2,[ 8.50836224 -3.42671624  0.07815529],[ 4.66392654 -1.09296778 -1.10217084],[ 7.72196653 -1.25413628  0.2152574 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-12-31,랍스터만둣국,"20.506764044943825, 7.193191011235965, 11.196382022471905",배추된장국,"8.64, 2.01, 3.8",버섯감자찌개,"14.04, 1.86, 2.04",2,8,4,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-01,떡국,"66.59, 3.21, 11.18",계란조갯살찌개,"23.364628297362138, 6.89143884892086, 11.399088729016809",두부된장찌개,"16.77, 5.6, 15.01",2,1,13,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-02,쇠고기탕국,"0.0, 2.5, 20.0",미역국,"16.08, 6.78, 15.06",맑은배추국,"18.028541666666687, 7.269953703703698, 12.044375000000013",4,12,4,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[6.56118835 2.0108636  2.3182247 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-03,건새우아욱된장국,"20.506764044943825, 7.193191011235965, 11.196382022471905",무청시래기국,"26.0, 10.0, 5.0",순두부국,"3.61, 2.62, 4.01",5,2,3,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.54823972 0.51706764 0.37870452],[ 7.01777971  2.69896613 -0.95619629],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-04,쇠고기호박찌개,"20.506764044943825, 7.193191011235965, 11.196382022471905",사골우거지국,"6.0, 7.0, 14.0",새우버거,"46.0, 26.0, 15.0",6,7,4,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.32789817 0.13048619 0.18639352],[ 7.91437662 -0.68744945 -0.23767297],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 1, 0, 0, 0]"
2024-01-05,어묵국,"12.5, 2.37, 12.66",청국장,"11.05, 4.19, 10.03",감자계란국,"18.028541666666687, 7.269953703703698, 12.044375000000013",9,12,14,[7.30394325 3.54527398 1.45311771],[6.61861359 2.31031082 3.77978738],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-06,치즈불고기버거,"28.0, 21.0, 8.0",컵라면,"47.0, 10.0, 5.0",꼬리곰탕,"7.0, 13.0, 32.0",3,23,2,[ 8.75976046 -1.61038671  0.48981498],[ 6.0680808  -1.29036568 -1.63454092],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-07,돼지고기김치찌개,"6.38, 8.09, 8.17",호박된장찌개,"16.77, 5.6, 15.01",유부장국,"8.17, 2.48, 5.99",10,14,18,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[ 7.74479315  3.28668452 -0.24529799],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-08,쇠고기무국,"12.07, 8.62, 16.43",오므라이스,"46.8, 14.75, 14.77",햄감자짜글이,"32.0, 1.8, 5.0",31,1,4,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[ 6.63292195 -1.49040351 -2.68342367],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-09,감자수제비,"66.44, 6.59, 15.81",쇠고기배추국,"7.0, 2.4, 13.0",팽이버섯된장국,"18.028541666666687, 7.269953703703698, 12.044375000000013",10,6,18,[ 8.04247065 -0.55307461  0.46049884],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-10,두부맑은국,"20.506764044943825, 7.193191011235965, 11.196382022471905",홍합탕,"11.91, 7.58, 22.81",꼬치어묵탕,"23.0, 4.7, 12.0",8,5,14,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[6.2971286  0.0286478  1.06003276],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-11,쇠고기미역국,"16.08, 6.78, 15.06",낙지짬뽕,"23.364628297362138, 6.89143884892086, 11.399088729016809",중화식계란탕,"18.028541666666687, 7.269953703703698, 12.044375000000013",22,2,6,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-14,물만둣국,"29.95, 21.79, 24.12",감자된장국,"23.364628297362138, 6.89143884892086, 11.399088729016809",오미산적,"5.0, 3.0, 4.0",10,4,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[7.71083575 0.65597684 1.27657185],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-15,쇠고기탕국,"0.0, 2.5, 20.0",꽁치김치찌개,"6.1, 7.66, 8.41",빈달루커리,"21.0, 3.6, 6.0",4,2,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[ 7.73596822 -1.55741818 -0.06205096],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-16,쇠고기모듬버섯찌개,"20.506764044943825, 7.193191011235965, 11.196382022471905",닭칼국수,"47.12, 6.06, 15.09",등뼈감자탕,"18.028541666666687, 7.269953703703698, 12.044375000000013",4,3,3,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-17,근대된장국,"5.82, 1.36, 3.47",꽃게탕,"3.95, 1.58, 12.87",미소된장국,"7.78, 3.36, 6.02",9,3,20,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-18,맑은배추국,"20.506764044943825, 7.193191011235965, 11.196382022471905",파송송계란국,"23.364628297362138, 6.89143884892086, 11.399088729016809",블랙버거,"18.028541666666687, 7.269953703703698, 12.044375000000013",2,2,2,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[ 7.33407269 -1.59903014 -1.80584965],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-19,두유,"4.0, 5.0, 9.0",콩나물무침,"5.99, 1.13, 2.31",깍두기,"3.21, 0.29, 0.62",1,1,2,[ 5.04438917 -0.35718303  2.19309872],[ 6.92033467 -0.76548014 -1.21654622],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-20,반미샌드위치,"34.0, 22.0, 13.0",컵라면,"47.0, 10.0, 5.0",콩나물무채국,"5.99, 1.13, 2.31",4,23,6,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[ 6.0680808  -1.29036568 -1.63454092],[ 8.37739243  1.1521267  -1.24051335],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-21,얼큰만둣국,"20.506764044943825, 7.193191011235965, 11.196382022471905",쇠고기배추국,"7.0, 2.4, 13.0",묵은지김치찌개,"15.0, 25.0, 20.0",7,6,7,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-22,쇠고기죽,"27.0, 3.8, 5.0",순두부찌개,"5.62, 17.99, 18.25",쇠고기호박수제비,"18.028541666666687, 7.269953703703698, 12.044375000000013",10,6,7,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-23,닭고기무국,"6.0, 1.1, 6.0",차돌쌀국수,"23.364628297362138, 6.89143884892086, 11.399088729016809",게살스프,"4.13, 4.72, 16.96",20,4,5,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.32950093 0.87793307 0.65115959],[ 7.81526012 -1.26411951  0.98812711],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-24,느타리버섯배추국,"20.506764044943825, 7.193191011235965, 11.196382022471905",매콤어묵찌개,"26.71, 2.21, 3.9",두부된장찌개,"16.77, 5.6, 15.01",4,2,13,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-25,황태채콩나물국,"5.0, 1.5, 8.0",미역국,"16.08, 6.78, 15.06",시래기감자탕,"15.0, 9.0, 30.0",9,12,4,[ 8.81149899  0.39025698 -2.12785434],[6.56118835 2.0108636  2.3182247 ],[8.31607685 0.04500863 0.54997942],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-28,김계란국,"5.0, 2.0, 2.0",짬뽕탕,"22.49, 3.23, 8.76",쇠고기미역국,"16.08, 6.78, 15.06",4,1,4,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-30,돼지고기무찌개,"6.38, 8.09, 8.17",크림카레스파게티,"62.0, 5.0, 9.0",청양계란국,"18.028541666666687, 7.269953703703698, 12.044375000000013",4,2,8,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[ 7.34599846 -1.84281764 -3.35098932],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-31,감자호박국,"20.506764044943825, 7.193191011235965, 11.196382022471905",닭장각삼계탕,"23.364628297362138, 6.89143884892086, 11.399088729016809",두부맑은국,"18.028541666666687, 7.269953703703698, 12.044375000000013",4,4,5,[ 8.02535823  2.49145589 -0.65941663],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-02(금),무말랭이무침,"30.6, 7.42, 4.62",참나물무침,"3.8, 0.79, 2.18",목화솜탕수육,"54.0, 13.0, 12.0",1,1,1,[ 8.66267404 -1.48382657  0.71246632],[ 6.96467135 -0.5444677  -1.57140909],[ 8.44911503  1.03838698 -0.03538083],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-03(토),맘모스빵,"53.0, 9.0, 6.0",컵라면,"47.0, 10.0, 5.0",감자국,"9.86, 3.52, 4.54",1,23,4,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[ 6.0680808  -1.29036568 -1.63454092],[6.90895792 3.40290607 1.34910354],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2024-02-04(일),두부김치국,"18.0, 26.0, 28.0",쇠고기당면찌개,"23.364628297362138, 6.89143884892086, 11.399088729016809",호박된장찌개,"16.77, 5.6, 15.01",5,1,11,[7.57465805 0.07208871 0.34956837],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-05(월),전복죽,"25.0, 6.0, 3.0",황태채무국,"23.364628297362138, 6.89143884892086, 11.399088729016809",순두부찌개,"5.62, 17.99, 18.25",10,4,16,[7.13359315 2.53020139 0.57951202],[7.13788665 0.60169538 1.04888132],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-06(화),근대된장국,"5.82, 1.36, 3.47",청국장,"11.05, 4.19, 10.03",쇠고기탕국,"0.0, 2.5, 20.0",9,12,7,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[6.61861359 2.31031082 3.77978738],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-07(수),닭고기무국,"6.0, 1.1, 6.0",강된장찌개,"16.77, 5.6, 15.01",하이라이스,"49.14, 9.49, 10.26",20,17,8,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[ 8.1914774  -2.57236526  2.31881981],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-08(목),청양계란국,"20.506764044943825, 7.193191011235965, 11.196382022471905",홍합탕,"11.91, 7.58, 22.81",트리플어니언버거,"16.0, 12.0, 30.0",2,5,8,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[6.2971286  0.0286478  1.06003276],[ 8.79078583 -3.21377362 -1.00128329],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-09(금),굴림만둣국,"20.506764044943825, 7.193191011235965, 11.196382022471905",미소된장국,"7.78, 3.36, 6.02",쇠고기무국,"12.07, 8.62, 16.43",5,10,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2024-02-10(토),떡국,"66.59, 3.21, 11.18",컵라면,"47.0, 10.0, 5.0",황태채콩나물국,"5.0, 1.5, 8.0",2,23,2,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[ 6.0680808  -1.29036568 -1.63454092],[ 8.74498189  1.13124625 -1.56202514],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-12(월),햄참치샌드위치,"42.0, 27.0, 11.0",건새우아욱된장국,"23.364628297362138, 6.89143884892086, 11.399088729016809",팽이버섯된장국,"18.028541666666687, 7.269953703703698, 12.044375000000013",3,5,18,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-13(화),돼지고기고추장찌개,"17.55, 4.2, 13.0",오미자모듬피클,"23.364628297362138, 6.89143884892086, 11.399088729016809",꼬치어묵탕,"23.0, 4.7, 12.0",4,1,14,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[ 6.98842172 -1.8665052  -3.03912763],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-14(수),감자국,"9.86, 3.52, 4.54",굴순두부찌개,"5.62, 17.99, 18.25",파송송계란국,"18.028541666666687, 7.269953703703698, 12.044375000000013",5,1,5,[6.97134881 3.18365065 0.66763285],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-16(금),두부찜,"2.81, 4.21, 8.1",두유,"4.0, 5.0, 9.0",딸기,"0.92, 0.04, 0.08",1,1,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[ 4.01946924 -0.68856398  0.2405203 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
