날짜,조식,중식,석식,breakfast_embedding,lunch_embedding,dinner_embedding
2023-12-07(목),도토리묵&양념장,상추겉절이,배추김치,"[8.78, 0.82, 0.66, [1, 0, 0, 0, 0]]","[4.8, 1.27, 1.72, [1, 0, 0, 0, 0]]",
2023-12-07(목),배추김치,총각김치,"웅진식품,웅진자연은샤인머스켓,340ml",,,"[42.0, 0.0, 1.0, [1, 0, 0, 0, 0]]"
2023-12-07(목),,감귤,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-08(금),밥,밥,밥,,,
2023-12-08(금),물만둣국,버섯매운탕,시금치된장국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]","[78.0, 8.0, 38.0, [1, 0, 0, 0, 0]]","[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]"
2023-12-08(금),멸치아몬드볶음,두부김치,치즈떡닭갈비,"[35.0, 16.0, 23.0, [1, 0, 0, 0, 0]]",,"[12.0, 17.0, 12.0, [1, 0, 0, 0, 0]]"
2023-12-08(금),햄계란찜,장어강정,고구마맛탕,"[17.0, 7.0, 19.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[12.29, 8.37, 0.81, [1, 0, 0, 0, 0]]"
2023-12-08(금),배추김치,무말랭이무침,깍두기,,"[30.6, 7.42, 4.62, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2023-12-08(금),우유),사과,생수,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[13.81, 0.17, 0.26, [1, 0, 0, 0, 0]]","[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]"
2023-12-09(토),초코롤빵,잡곡밥,밥,"[42.0, 11.0, 4.4, [1, 0, 0, 0, 0]]",,
2023-12-09(토),식빵,쇠고기육개장,햄듬뿍부대찌개,"[12.65, 0.82, 1.91, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]","[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]"
2023-12-09(토),씨리얼,삼겹보쌈,돼지고기김치찜,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[13.16, 21.34, 34.87, [1, 0, 0, 0, 0]]"
2023-12-09(토),가공우유,모듬쌈,콘치즈버터구이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.32, 0.11, 0.55, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-09(토),우유),오이풋고추된장무침,단무지,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2023-12-09(토),,배추김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-09(토),,"남양유업,과수원청포도,190ml",,"[0, 0, 0, [0, 0, 0, 0, 1]]","[22.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-10(일),밥,밥,쇠고기국밥,,,
2023-12-10(일),꼬리곰탕,두부김치국,잡곡밥,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]","[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",
2023-12-10(일),소불고기,사각어묵볶음,훈제삼겹살&무쌈,"[5.0, 6.83, 18.84, [1, 0, 0, 0, 0]]","[14.2, 4.9, 7.19, [1, 0, 0, 0, 0]]","[5.0, 37.0, 14.0, [1, 0, 0, 0, 0]]"
2023-12-10(일),오징어젓갈무침,돼지목살폭찹,콩나물부추무침,"[3.38, 2.99, 4.8, [1, 0, 0, 0, 0]]","[0.0, 69.61, 6.38, [1, 0, 0, 0, 0]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]"
2023-12-10(일),배추김치,깍두기,배추김치,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2023-12-10(일),우유),,배,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[15.46, 0.12, 0.38, [1, 0, 0, 0, 0]]"
2023-12-11(월),밥,흑미밥,밥,,,
2023-12-11(월),쇠고기미역국,시금치된장국,중화식계란탕,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-11(월),베이컨감자채볶음,대패삼겹살배추찜,마파두부,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[2.39, 7.87, 8.47, [1, 0, 0, 0, 0]]"
2023-12-11(월),너비아니구이,오리엔탈키조개샐러드,불고기샐러드,"[3.47, 16.54, 16.43, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[33.0, 12.0, 21.0, [1, 0, 0, 0, 0]]"
2023-12-11(월),배추김치,명이나물절임,단무지,,"[6.15, 0.14, 2.85, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2023-12-11(월),사과,깍두기,과일푸딩,"[13.81, 0.17, 0.26, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-12(화),에그맥머핀,순대국밥,짬뽕,"[30.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",,"[133.56, 12.0, 28.79, [1, 0, 0, 0, 0]]"
2023-12-12(화),소보로빵,부추겉절이,추가밥,"[42.0, 12.0, 6.0, [1, 0, 0, 0, 0]]","[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]",
2023-12-12(화),가공우유,채소스틱,누룽지탕수육,"[0, 0, 0, [0, 0, 0, 0, 1]]","[14.0, 6.0, 4.0, [1, 0, 0, 0, 0]]","[52.27, 0.33, 5.09, [1, 0, 0, 0, 0]]"
2023-12-12(화),씨리얼,깍두기,단무지,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2023-12-12(화),우유),감귤,"웅진식품,웅진자연은샤인머스켓,340ml","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]","[42.0, 0.0, 1.0, [1, 0, 0, 0, 0]]"
2023-12-12(화),,,핫바,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[8.02, 12.22, 10.26, [1, 0, 0, 0, 0]]"
2023-12-13(수),밥,밥,밥,,,
2023-12-13(수),쇠고기무국,해물누룽지탕,꼬치어묵탕,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[58.13, 2.71, 13.08, [1, 0, 0, 0, 0]]","[23.0, 4.7, 12.0, [1, 0, 0, 0, 0]]"
2023-12-13(수),돈육메추리알장조림,LA갈비,닭다리후라이드,"[2.63, 7.73, 16.25, [1, 0, 0, 0, 0]]","[1.7, 20.92, 18.03, [1, 0, 0, 0, 0]]","[9.0, 9.0, 14.0, [1, 0, 0, 0, 0]]"
2023-12-19(화),선택스프,핫로스트치킨,비빔만두,"[0, 0, 0, [0, 0, 0, 0, 1]]","[47.0, 5.0, 26.0, [1, 0, 0, 0, 0]]","[6.01, 2.52, 2.75, [1, 0, 0, 0, 0]]"
2023-12-19(화),크래미야채샐러드,계란후라이,사과에이드,"[14.0, 17.0, 4.0, [1, 0, 0, 0, 0]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[15.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2023-12-19(화),씨리얼,치킨무,배추김치,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[19.59, 0.25, 2.48, [1, 0, 0, 0, 0]]",
2023-12-19(화),에그타르트,배추김치,,"[22.0, 4.6, 2.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-19(화),우유),"가공우유,빙그레,빙그레메로나맛우유,240ml",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[27.0, 4.0, 4.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-19(화),커피음료,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-20(수),밥,잡곡밥,탄두리치킨카레덮밥,,,
2023-12-20(수),콩나물김치국,쇠고기미역국,무두부조개탕,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-20(수),새우살야채볶음,오삼불고기,치킨무,"[0, 0, 0, [0, 0, 0, 0, 1]]","[6.02, 8.64, 11.35, [1, 0, 0, 0, 0]]","[19.59, 0.25, 2.48, [1, 0, 0, 0, 0]]"
2023-12-20(수),햄계란찜,쌈무,즉석카레소스,"[17.0, 7.0, 19.0, [1, 0, 0, 0, 0]]","[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]","[12.4, 5.4, 2.0, [1, 0, 0, 0, 0]]"
2023-12-20(수),배추김치,연두부양념장,햄샐러드,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[12.0, 3.0, 12.0, [1, 0, 0, 0, 0]]"
2023-12-20(수),우유),파김치,핫바,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.13, 0.12, 0.76, [1, 0, 0, 0, 0]]","[8.02, 12.22, 10.26, [1, 0, 0, 0, 0]]"
2023-12-20(수),,배,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[15.46, 0.12, 0.38, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-21(목),밥,잡곡밥,만두전골,,,"[75.86, 22.19, 23.48, [1, 0, 0, 0, 0]]"
2023-12-21(목),계란파국,햄듬뿍부대찌개,밥,"[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]","[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",
2023-12-21(목),청경채굴소스볶음,왕새우튀김,회오리감자,"[0, 0, 0, [0, 0, 0, 0, 1]]","[25.0, 17.0, 8.0, [1, 0, 0, 0, 0]]","[38.32, 19.9, 3.56, [1, 0, 0, 0, 0]]"
2023-12-21(목),감자에그샐러드,방어순살튀김,소갈비찜,"[12.5, 12.0, 6.1, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[7.79, 26.25, 14.1, [1, 0, 0, 0, 0]]"
2023-12-21(목),배추김치,조미김,배추김치,,"[1.55, 1.91, 0.68, [1, 0, 0, 0, 0]]",
2023-12-21(목),,두부면샐러드,"농심,카프리썬오렌지,200ml","[0, 0, 0, [0, 0, 0, 0, 1]]","[14.45, 8.51, 15.93, [1, 0, 0, 0, 0]]","[0.0, 18.16, 19.61, [1, 0, 0, 0, 0]]"
2023-12-21(목),,오이김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-21(목),,감귤,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-22(금),밥,로제스파게티,밥,,"[11.9, 3.6, 14.3, [1, 0, 0, 0, 0]]",
2023-12-22(금),호박된장국,돈마호크카츠소스,갈비탕,"[9.0, 0.9, 3.0, [1, 0, 0, 0, 0]]","[63.0, 56.0, 56.0, [1, 0, 0, 0, 0]]","[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]"
2023-12-22(금),고추잡채,할라피뇨&오이피클,오징어초무침,"[7.79, 9.59, 14.16, [1, 0, 0, 0, 0]]","[0.83, 0.09, 0.19, [1, 0, 0, 0, 0]]","[6.41, 2.08, 7.57, [1, 0, 0, 0, 0]]"
2023-12-22(금),밥싸먹는훈제오리,씨리얼,채소스틱,,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[14.0, 6.0, 4.0, [1, 0, 0, 0, 0]]"
2023-12-22(금),배추김치,크룽지,츄러스,,"[9.0, 3.5, 1.0, [1, 0, 0, 0, 0]]","[11.94, 7.35, 0.73, [1, 0, 0, 0, 0]]"
2023-12-22(금),,탄산음료,깍두기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2023-12-22(금),,우유),생수,"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]"
2023-12-23(토),단팥크림빵,추가밥,밥,"[58.0, 15.0, 6.0, [1, 0, 0, 0, 0]]",,
2023-12-23(토),계란샐러드,유부주머니어묵탕,짬뽕찌개,"[4.0, 26.0, 11.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-23(토),와플,후랑크소시지구이,쇠고기야채볶음,"[19.05, 3.72, 2.85, [1, 0, 0, 0, 0]]","[2.0, 11.0, 6.0, [1, 0, 0, 0, 0]]","[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]"
2023-12-23(토),씨리얼,스모크닭다리,파인애플샐러드,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[2.0, 21.0, 33.0, [1, 0, 0, 0, 0]]","[27.0, 0.0, 2.0, [1, 0, 0, 0, 0]]"
2023-12-23(토),"가공우유,남양유업,우유듬뿍초코에몽,200mL",삶은계란,배추김치,"[20.0, 7.0, 5.0, [1, 0, 0, 0, 0]]","[0.56, 5.3, 6.29, [1, 0, 0, 0, 0]]",
2023-12-23(토),우유),눈꽃치즈떡볶이,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[58.97, 15.2, 15.89, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-23(토),,김자반,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-23(토),,순대,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[27.51, 8.52, 18.97, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-23(토),,단무지,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-23(토),,"남양유업,과수원청포도,190ml",,"[0, 0, 0, [0, 0, 0, 0, 1]]","[22.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-24(일),밥,스팸마요덮밥,밥,,,
2023-12-24(일),새우계란탕,우동장국,하이라이스,"[39.0, 7.0, 7.0, [1, 0, 0, 0, 0]]","[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]","[49.14, 9.49, 10.26, [1, 0, 0, 0, 0]]"
2023-12-24(일),돈육메추리알장조림,닭봉오븐구이,돼지갈비구이,"[2.63, 7.73, 16.25, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.38, 18.3, 27.29, [1, 0, 0, 0, 0]]"
2023-12-24(일),진미채고추장무침,과일샐러드,시금치무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[13.16, 0.86, 0.67, [1, 0, 0, 0, 0]]","[8.39, 3.14, 3.78, [1, 0, 0, 0, 0]]"
2023-12-24(일),배추김치,오이김치,가공우유,,,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-24(일),떠먹는 토핑형 발효유,,배추김치,"[27.85, 0.04, 0.08, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2023-12-24(일),,,"가공우유,남양유업,우유듬뿍초코에몽,200mL","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[20.0, 7.0, 5.0, [1, 0, 0, 0, 0]]"
2023-12-25(월),함박스테이크버거,감바스라이스,잡곡밥,"[14.18, 8.81, 12.25, [1, 0, 0, 0, 0]]","[59.0, 9.0, 8.0, [1, 0, 0, 0, 0]]",
2023-12-25(월),씨리얼,유부장국,쇠고기당면국,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]"
2023-12-25(월),우유),바베큐폭립,치즈떡닭갈비,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[17.0, 9.0, 25.0, [1, 0, 0, 0, 0]]","[12.0, 17.0, 12.0, [1, 0, 0, 0, 0]]"
2023-12-25(월),"남양유업,과수원복숭아,190ml",할라피뇨&오이피클,햄콘샐러드,"[22.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[0.83, 0.09, 0.19, [1, 0, 0, 0, 0]]","[22.0, 5.0, 3.0, [1, 0, 0, 0, 0]]"
2023-12-25(월),,가공우유,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2023-12-25(월),,"가공우유,남양유업,우유듬뿍딸기에몽,200mL",,"[0, 0, 0, [0, 0, 0, 0, 1]]","[20.0, 7.0, 5.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-25(월),,케이크,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[29.6, 5.86, 1.66, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-26(화),밥,흑미밥,밥,,,
2023-12-26(화),쇠고기무국,감자탕,두부김치국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]","[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]"
2023-12-26(화),두부김치,동그랑땡,미트볼케찹조림,,"[0.93, 2.11, 1.72, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-26(화),피자오믈렛,갑오징어숙회,닭가슴살샐러드,"[33.0, 8.1, 16.0, [1, 0, 0, 0, 0]]","[2.46, 1.13, 14.18, [1, 0, 0, 0, 0]]","[2.13, 16.36, 11.11, [1, 0, 0, 0, 0]]"
2023-12-26(화),부추겉절이,브로콜리&초고추장,사과에이드,"[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]","[7.14, 0.41, 2.37, [1, 0, 0, 0, 0]]","[15.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2023-12-26(화),,깍두기,총각김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2023-12-26(화),,감귤,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-27(수),간장계란밥,밥,밥,,,
2023-12-27(수),오징어무국,김치도토리묵사발,순두부찌개,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]","[33.0, 4.5, 2.0, [1, 0, 0, 0, 0]]","[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]"
2023-12-27(수),스팸감자조림,삼겹살구이,깐쇼새우,"[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]","[0.62, 29.82, 18.21, [1, 0, 0, 0, 0]]","[17.14, 6.71, 11.26, [1, 0, 0, 0, 0]]"
2023-12-27(수),김자반,콩나물파채초무침,조미김,"[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[1.55, 1.91, 0.68, [1, 0, 0, 0, 0]]"
2023-12-27(수),배추김치,모듬쌈,김치전,,"[2.32, 0.11, 0.55, [1, 0, 0, 0, 0]]","[17.22, 6.71, 6.32, [1, 0, 0, 0, 0]]"
2023-12-27(수),우유),명이나물절임,배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[6.15, 0.14, 2.85, [1, 0, 0, 0, 0]]",
2023-12-27(수),,갓김치,레몬에이드,"[0, 0, 0, [0, 0, 0, 0, 1]]","[13.83, 1.75, 5.89, [1, 0, 0, 0, 0]]","[27.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2023-12-28(목),밥,잡곡밥,추가밥,,,
2023-12-28(목),대패삼겹된장찌개,대구매운탕,꼬치어묵우동,"[17.0, 9.0, 23.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[9.36, 6.86, 9.36, [1, 0, 0, 0, 0]]"
2023-12-28(목),베이컨감자채볶음,육전/파무침,치즈롤까스,"[0, 0, 0, [0, 0, 0, 0, 1]]","[5.5, 1.33, 1.36, [1, 0, 0, 0, 0]]","[25.41, 41.57, 57.87, [1, 0, 0, 0, 0]]"
2023-12-28(목),계란부추볶음,깻잎지,김자반,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.73, 0.04, 0.46, [1, 0, 0, 0, 0]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]"
2023-12-28(목),배추김치,크래미숙주무침,양배추샐러드,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.45, 1.57, 0.77, [1, 0, 0, 0, 0]]"
2023-12-28(목),우유),배추김치,딸기요거트드레싱,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[46.0, 22.0, 4.0, [1, 0, 0, 0, 0]]"
2023-12-28(목),,사과,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[13.81, 0.17, 0.26, [1, 0, 0, 0, 0]]",
2023-12-28(목),,,단무지,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2023-12-29(금),밥,몬스터와퍼,차슈덮밥,,"[64.0, 80.0, 52.0, [1, 0, 0, 0, 0]]",
2023-12-29(금),사골우거지국,감자튀김,북어채콩나물국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]","[20.33, 8.01, 1.98, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-29(금),사각어묵볶음,씨리얼,나쵸샐러드,"[14.2, 4.9, 7.19, [1, 0, 0, 0, 0]]","[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-29(금),돈육간장불고기,우유),배추김치,"[16.0, 22.0, 22.0, [1, 0, 0, 0, 0]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",
2023-12-29(금),배추김치,탄산음료,생수,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]"
2023-12-29(금),,,배,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[15.46, 0.12, 0.38, [1, 0, 0, 0, 0]]"
2023-12-30(토),펜네파스타,밥,잡곡밥,"[138.0, 64.0, 39.0, [1, 0, 0, 0, 0]]",,
2023-12-30(토),선택스프,어묵김치국,감자짜글이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]"
2023-12-30(토),씨리얼,콘치즈버터구이,족발,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.64, 31.42, 43.06, [1, 0, 0, 0, 0]]"
2023-12-30(토),가공우유,돼지목살폭찹,모듬쌈,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.0, 69.61, 6.38, [1, 0, 0, 0, 0]]","[2.32, 0.11, 0.55, [1, 0, 0, 0, 0]]"
2023-12-30(토),오이피클,깍두기,오이양파장아찌,"[9.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[3.74, 0.32, 0.55, [1, 0, 0, 0, 0]]"
2023-12-30(토),소금빵,,배추김치,"[35.0, 10.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2023-12-30(토),"가공우유,남양유업,우유듬뿍커피에몽,200mL",,,"[20.0, 7.0, 5.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-30(토),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-31(일),밥,잡곡밥,밥,,,
2023-12-06(수),햄감자채볶음,산고추절임,어묵애호박볶음,"[18.0, 7.0, 4.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-06(수),언양식바싹불고기,크루통양상추샐러드,오징어볶음,"[9.0, 23.0, 14.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]"
2023-12-06(수),배추김치,단무지,조미김,,"[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]","[1.55, 1.91, 0.68, [1, 0, 0, 0, 0]]"
2023-12-06(수),우유),탄산음료,깍두기,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2023-12-07(목),밥,잡곡밥,햄야채볶음밥,,,
2023-12-07(목),두부된장국,낙지연포탕,해물순두부찌개,"[15.81, 4.71, 11.2, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]"
2023-12-07(목),조랭이떡닭살간장조림,오리불고기,떡갈비스테이크,"[0, 0, 0, [0, 0, 0, 0, 1]]","[5.14, 7.57, 11.76, [1, 0, 0, 0, 0]]","[8.0, 23.0, 14.0, [1, 0, 0, 0, 0]]"
2023-12-07(목),도토리묵&양념장,상추겉절이,배추김치,"[8.78, 0.82, 0.66, [1, 0, 0, 0, 0]]","[4.8, 1.27, 1.72, [1, 0, 0, 0, 0]]",
2023-12-07(목),배추김치,총각김치,"웅진식품,웅진자연은샤인머스켓,340ml",,,"[42.0, 0.0, 1.0, [1, 0, 0, 0, 0]]"
2023-12-07(목),,감귤,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-12-08(금),밥,밥,밥,,,
2023-12-08(금),물만둣국,버섯매운탕,시금치된장국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]","[78.0, 8.0, 38.0, [1, 0, 0, 0, 0]]","[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]"
