날짜,조식,중식,석식,breakfast_embedding,lunch_embedding,dinner_embedding
2024-08-15(목),매콤감자조림,모듬쌈,부추겉절이,"[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]","[2.32, 0.11, 0.55, [1, 0, 0, 0, 0]]","[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]"
2024-08-15(목),배추김치,배추김치,깍두기,,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-08-15(목),,제로콜라,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-16(금),밥,잡곡밥,밥,,,
2024-08-16(금),찹쌀새알미역국,얼갈이된장국,팽이버섯계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]","[21.0, 4.3, 9.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-16(금),진미채볶음,콩나물잡채,닭볶음탕,"[22.53, 17.62, 12.23, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]"
2024-08-16(금),돼지고기양배추볶음,순살삼치구이,숙주나물,"[0, 0, 0, [0, 0, 0, 0, 1]]","[1.0, 3.0, 13.0, [1, 0, 0, 0, 0]]","[2.58, 0.88, 1.45, [1, 0, 0, 0, 0]]"
2024-08-16(금),깍두기,배추김치,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,
2024-08-16(금),,,이온음료,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[38.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2024-08-17(토),돈까스샌드위치,카레우동,김가루주먹밥,"[57.0, 25.0, 19.0, [1, 0, 0, 0, 0]]","[80.9, 14.2, 32.51, [1, 0, 0, 0, 0]]",
2024-08-17(토),벌집고구마튀김,밥,꼬치어묵국,"[7.54, 1.46, 0.82, [1, 0, 0, 0, 0]]",,"[23.0, 4.7, 12.0, [1, 0, 0, 0, 0]]"
2024-08-17(토),꼬들단무지,우동장국,무뼈닭발,"[5.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]","[4.39, 12.73, 16.9, [1, 0, 0, 0, 0]]"
2024-08-17(토),토마토그린샐러드,치킨가라아게,삼색계란찜,"[9.0, 1.8, 2.0, [1, 0, 0, 0, 0]]","[2.05, 5.26, 6.48, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-17(토),,배추김치,단무지,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2024-08-17(토),,우유),,"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-18(일),밥,짜장밥,밥,,,
2024-08-18(일),버섯육개장,유부장국,닭개장,"[9.0, 2.9, 8.0, [1, 0, 0, 0, 0]]","[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]"
2024-08-18(일),오징어볶음,고추잡채&꽃빵,소불고기당면볶음,"[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[7.79, 9.59, 14.16, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-18(일),오이무침,계란후라이,무생채,"[7.72, 1.55, 1.58, [1, 0, 0, 0, 0]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[7.17, 1.14, 1.15, [1, 0, 0, 0, 0]]"
2024-08-18(일),배추김치,배추김치,깍두기,,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-08-18(일),,거봉포도,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-19(월),밥,열무비빔밥,밥,,,
2024-08-19(월),호박된장찌개,두부된장국,햄감자짜글이,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]","[15.81, 4.71, 11.2, [1, 0, 0, 0, 0]]","[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]"
2024-08-19(월),모듬버섯볶음,치킨스테이크,오리훈제야채볶음,"[6.3, 2.39, 3.27, [1, 0, 0, 0, 0]]","[8.0, 7.0, 21.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-19(월),돈육고추장불고기,배추김치,부추겉절이,"[8.35, 8.39, 15.95, [1, 0, 0, 0, 0]]",,"[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]"
2024-08-19(월),배추김치,우유),파김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.13, 0.12, 0.76, [1, 0, 0, 0, 0]]"
2024-08-20(화),밥,밥,밥,,,
2024-08-20(화),쇠고기무국,메밀국수,오이냉국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[94.18, 4.67, 18.36, [1, 0, 0, 0, 0]]","[3.15, 0.08, 0.97, [1, 0, 0, 0, 0]]"
2024-08-20(화),햄감자채볶음,치즈롤까스,삼색계란찜,"[18.0, 7.0, 4.0, [1, 0, 0, 0, 0]]","[25.41, 41.57, 57.87, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-20(화),미트볼데리야끼조림,타코야끼,분모자마라찜닭,"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.28, 0.63, 1.3, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-20(화),배추김치,단무지,치킨무,,"[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]","[19.59, 0.25, 2.48, [1, 0, 0, 0, 0]]"
2024-08-20(화),,,튜브형 아이스크림,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[6.49, 0.08, 0.0, [1, 0, 0, 0, 0]]"
2024-08-21(수),식빵,흑미밥,밥,"[12.65, 0.82, 1.91, [1, 0, 0, 0, 0]]",,
2024-08-21(수),함박스테이크*소스,참치김치찌개,감자수제비국,"[12.0, 11.0, 16.0, [1, 0, 0, 0, 0]]","[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]","[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]"
2024-08-21(수),시리얼우유,코다리조림,매콤사각어묵볶음,"[18.0, 3.0, 4.0, [1, 0, 0, 0, 0]]","[5.74, 2.57, 14.54, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-21(수),딸기잼,오이탕탕이,닭봉간장조림,"[14.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[8.0, 1.5, 9.0, [1, 0, 0, 0, 0]]"
2024-08-21(수),우유),깍두기,깍두기,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-08-21(수),,떠먹는 토핑형 발효유,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[27.85, 0.04, 0.08, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-22(목),밥,밥,밥,,,
2024-08-22(목),부대찌개,황태채국,순두부찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]","[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]","[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]"
2024-08-22(목),고기완자,돈육김치찜,소불고기,"[5.0, 7.5, 14.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.0, 6.83, 18.84, [1, 0, 0, 0, 0]]"
2024-08-22(목),스크램블에그,부추전,콩나물무침,"[1.96, 15.21, 13.01, [1, 0, 0, 0, 0]]","[20.56, 5.49, 10.48, [1, 0, 0, 0, 0]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]"
2024-08-22(목),배추김치,깍두기,배추김치,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2024-08-22(목),,복숭아,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.35, 0.24, 0.89, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-23(금),밥,해물볶음우동,고추참치김치덮밥,,"[77.0, 8.0, 19.0, [1, 0, 0, 0, 0]]",
2024-08-23(금),배추된장국,김가루주먹밥,새우볼튀김,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",,"[15.0, 11.0, 7.0, [1, 0, 0, 0, 0]]"
2024-08-23(금),돼지고기김치볶음,콩나물국,볼어묵조림,"[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]","[19.46, 3.84, 5.02, [1, 0, 0, 0, 0]]"
2024-08-23(금),두부구이,동태전,단무지,"[3.42, 6.94, 8.96, [1, 0, 0, 0, 0]]","[4.95, 6.58, 11.84, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2024-08-23(금),계란후라이,단무지,제로사이다,"[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]","[2.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2024-08-23(금),,우유),"코주부씨앤에프,코주부스트로베리떡,1kg","[0, 0, 0, [0, 0, 0, 0, 1]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[18.6, 1.41, 4.86, [1, 0, 0, 0, 0]]"
2024-08-24(토),데리야끼치킨덮밥,게살크래미주먹밥,밥,,,
2024-08-24(토),팽이버섯된장국,모듬어묵국,미소된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]","[19.0, 2.7, 9.0, [1, 0, 0, 0, 0]]","[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]"
2024-08-24(토),무침만두,투움바떡볶이,콩나물불고기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.0, 9.69, 10.21, [1, 0, 0, 0, 0]]"
2024-07-26(금),삼색계란찜,크리스피팽이,미트볼라따뚜이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[28.0, 5.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-26(금),연근떡갈비조림,소불고기,햄구이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[5.0, 6.83, 18.84, [1, 0, 0, 0, 0]]","[2.78, 0.73, 0.94, [1, 0, 0, 0, 0]]"
2024-07-26(금),깍두기,와사비마요,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[66.0, 19.0, 9.0, [1, 0, 0, 0, 0]]",
2024-07-26(금),,배추김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-26(금),,우유),,"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-27(토),에그마요샌드위치,계란볶음밥,밥,"[45.0, 26.0, 16.4, [1, 0, 0, 0, 0]]",,
2024-07-27(토),고구마크로켓,마라탕,두부된장국,"[43.51, 0.0, 3.17, [1, 0, 0, 0, 0]]","[16.1, 8.99, 10.08, [1, 0, 0, 0, 0]]","[15.81, 4.71, 11.2, [1, 0, 0, 0, 0]]"
2024-07-27(토),훈제닭다리,꿔바로우,돼지고기김치볶음,"[5.0, 14.0, 27.0, [1, 0, 0, 0, 0]]","[33.18, 17.39, 22.49, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]"
2024-07-27(토),우유),단무지,계란장조림,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]","[1.62, 4.63, 9.75, [1, 0, 0, 0, 0]]"
2024-07-27(토),"냉동빵, 푸드코아, 우유생크림빵, 105gx3개/봉","웅진식품,자연은납작복숭아,340ml",깍두기,"[15.67, 0.43, 1.18, [1, 0, 0, 0, 0]]","[42.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-07-28(일),밥,밥,밥,,,
2024-07-28(일),김치어묵국,참치김치찌개,굴림만두버섯들깨탕,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]","[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-28(일),꽈리고추어묵볶음,닭순살카레볶음,햄감자채볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[18.0, 7.0, 4.0, [1, 0, 0, 0, 0]]"
2024-07-28(일),깻잎제육볶음,모듬버섯볶음,돼지고기버섯볶음,"[34.0, 3.4, 5.0, [1, 0, 0, 0, 0]]","[6.3, 2.39, 3.27, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]"
2024-07-28(일),배추김치,깍두기,배추김치,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2024-07-28(일),,,우유),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]"
2024-07-29(월),간장계란밥,흑미밥,밥,,,
2024-07-29(월),유부장국,얼큰고기짬뽕탕,쇠고기무국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[16.0, 15.0, 16.0, [1, 0, 0, 0, 0]]","[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]"
2024-07-29(월),진미채볶음,짜장불고기,돼지고기청경채볶음,"[22.53, 17.62, 12.23, [1, 0, 0, 0, 0]]","[85.0, 17.0, 20.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-29(월),햄구이,군만두,매콤감자조림,"[2.78, 0.73, 0.94, [1, 0, 0, 0, 0]]","[7.5, 2.99, 4.55, [1, 0, 0, 0, 0]]","[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]"
2024-07-29(월),배추김치,단무지,깍두기,,"[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-07-29(월),에너지드링크,우유),,"[6.0, 0.2, 1.0, [1, 0, 0, 0, 0]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-30(화),밥,콩나물밥/양념장,밥,,,
2024-07-30(화),모듬어묵국,청국장찌개,감자수제비국,"[19.0, 2.7, 9.0, [1, 0, 0, 0, 0]]","[11.05, 4.19, 10.03, [1, 0, 0, 0, 0]]","[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]"
2024-07-30(화),애호박볶음,가자미구이,닭봉간장조림,"[6.99, 10.24, 1.6, [1, 0, 0, 0, 0]]","[0.1, 2.17, 23.15, [1, 0, 0, 0, 0]]","[8.0, 1.5, 9.0, [1, 0, 0, 0, 0]]"
2024-07-30(화),안동찜닭,도토리묵무침,김치전,"[31.64, 15.39, 27.85, [1, 0, 0, 0, 0]]","[8.78, 0.82, 0.66, [1, 0, 0, 0, 0]]","[17.22, 6.71, 6.32, [1, 0, 0, 0, 0]]"
2024-07-30(화),배추김치,배추김치,배추김치,,,
2024-07-30(화),,수박,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.55, 0.15, 0.61, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-31(수),뉴욕핫도그,햄야채볶음밥,오징어덮밥,"[15.0, 8.1, 15.0, [1, 0, 0, 0, 0]]",,
2024-07-31(수),모닝빵&딸기잼,등심돈까스,팽이버섯계란국,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]","[24.56, 18.98, 51.77, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-31(수),시리얼우유,오이피클,치킨가라아게,"[18.0, 3.0, 4.0, [1, 0, 0, 0, 0]]","[9.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[2.05, 5.26, 6.48, [1, 0, 0, 0, 0]]"
2024-07-31(수),우유),머쉬룸크림스프,배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[11.0, 9.0, 3.0, [1, 0, 0, 0, 0]]",
2024-07-31(수),,양상추샐러드&드레싱,튜브형 아이스크림,"[0, 0, 0, [0, 0, 0, 0, 1]]","[8.84, 3.66, 1.45, [1, 0, 0, 0, 0]]","[6.49, 0.08, 0.0, [1, 0, 0, 0, 0]]"
2024-08-01(목),밥,밥,밥,,,
2024-08-01(목),호박된장찌개,찹쌀새알미역국,부대찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]"
2024-08-01(목),돈육고추장불고기,콩나물잡채,진미채볶음,"[8.35, 8.39, 15.95, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[22.53, 17.62, 12.23, [1, 0, 0, 0, 0]]"
2024-08-01(목),알감자조림,돼지갈비구이,지파이,"[14.9, 0.88, 1.84, [1, 0, 0, 0, 0]]","[3.38, 18.3, 27.29, [1, 0, 0, 0, 0]]","[0.0, 6.8, 20.0, [1, 0, 0, 0, 0]]"
2024-08-01(목),깍두기,배추김치,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,
2024-08-01(목),우유),"케이크또는파이또는패스트리, 신세계푸드, 그린티레이어케익, 100g",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[77.0, 13.0, 8.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-02(금),밥,카레라이스,밥,,"[71.72, 14.91, 34.54, [1, 0, 0, 0, 0]]",
2024-08-02(금),순두부백탕,사모사,두부된장국,"[6.0, 7.0, 11.0, [1, 0, 0, 0, 0]]","[32.21, 17.86, 4.67, [1, 0, 0, 0, 0]]","[15.81, 4.71, 11.2, [1, 0, 0, 0, 0]]"
2024-08-02(금),꽈리고추멸치볶음,탄두리치킨,닭갈비,"[4.7, 2.46, 4.98, [1, 0, 0, 0, 0]]","[4.4, 11.84, 23.36, [1, 0, 0, 0, 0]]","[14.39, 8.99, 13.4, [1, 0, 0, 0, 0]]"
2024-08-02(금),돼지고기김치볶음,인도난,우엉채튀김무침,"[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[18.8, 5.1, 3.74, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-02(금),깍두기,단무지,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]",
2024-08-02(금),,우유),,"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-03(토),새우볼튀김,떡갈비마요덮밥,밥,"[15.0, 11.0, 7.0, [1, 0, 0, 0, 0]]",,
2024-08-03(토),오이피클,미소된장국,팽이버섯계란국,"[9.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-03(토),피자치킨버거,뿌링클감자튀김,닭고기야채조림,"[19.0, 11.0, 11.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-03(토),파인애플샐러드,베이컨떡말이,콩나물무침,"[27.0, 0.0, 2.0, [1, 0, 0, 0, 0]]","[10.0, 47.0, 26.0, [1, 0, 0, 0, 0]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]"
2024-08-03(토),,배추김치,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]",,
2024-08-03(토),,콜라,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[23.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-04(일),밥,밥,밥,,,
2024-08-04(일),물만두국,감자옹심이국,돼지고기김치찌개,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]","[48.72, 5.3, 5.23, [1, 0, 0, 0, 0]]","[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]"
2024-08-04(일),닭순살떡조림,깻잎제육볶음,햄구이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[34.0, 3.4, 5.0, [1, 0, 0, 0, 0]]","[2.78, 0.73, 0.94, [1, 0, 0, 0, 0]]"
2024-08-04(일),숙주나물,모듬쌈,삼색계란찜,"[2.58, 0.88, 1.45, [1, 0, 0, 0, 0]]","[2.32, 0.11, 0.55, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-04(일),배추김치,배추김치,깍두기,,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-08-04(일),,대추방울토마토,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.54, 0.18, 0.79, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-05(월),밥,참치야채비빔밥,밥,,,
2024-08-05(월),쇠고기무국,두부된장국,사골떡국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[15.81, 4.71, 11.2, [1, 0, 0, 0, 0]]","[0.42, 1.8, 5.57, [1, 0, 0, 0, 0]]"
2024-08-05(월),오리훈제야채볶음,데리야끼닭꼬치,매콤사각어묵볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[13.0, 5.0, 16.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-05(월),열무된장무침,열무김치,파채너비아니구이,"[8.8, 2.68, 2.01, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-05(월),배추김치,우유),깍두기,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-08-05(월),,팥빙수,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[79.24, 2.96, 10.26, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-06(화),밥,흑미밥,김가루주먹밥,,,
2024-08-06(화),돼지고기얼큰무국,도토리묵국,우동장국,"[0, 0, 0, [0, 0, 0, 0, 1]]","[10.0, 0.2, 0.2, [1, 0, 0, 0, 0]]","[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]"
2024-08-06(화),미트볼라따뚜이,갈비맛장각구이,라볶이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[67.71, 13.83, 10.32, [1, 0, 0, 0, 0]]"
2024-08-06(화),애호박볶음,배추김치,무침만두,"[6.99, 10.24, 1.6, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-06(화),배추김치,복숭아,단무지,,"[9.35, 0.24, 0.89, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2024-08-06(화),,,튜브형 아이스크림,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[6.49, 0.08, 0.0, [1, 0, 0, 0, 0]]"
2024-08-07(수),에그마요샌드위치,돈까스덮밥,밥,"[45.0, 26.0, 16.4, [1, 0, 0, 0, 0]]",,
2024-08-07(수),치즈함박스테이크소스,고구마튀김,순두부찌개,"[52.0, 23.0, 19.0, [1, 0, 0, 0, 0]]","[7.54, 1.46, 0.82, [1, 0, 0, 0, 0]]","[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]"
2024-08-07(수),시리얼우유,오이탕탕이,순살안동찜닭,"[18.0, 3.0, 4.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[42.0, 13.0, 25.0, [1, 0, 0, 0, 0]]"
2024-08-07(수),우유),배추김치,부추전,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[20.56, 5.49, 10.48, [1, 0, 0, 0, 0]]"
2024-08-07(수),,수박,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.55, 0.15, 0.61, [1, 0, 0, 0, 0]]",
2024-08-08(목),밥,콩나물비빔면,밥,,"[74.51, 11.55, 13.56, [1, 0, 0, 0, 0]]",
2024-08-08(목),설렁탕,밥,유부감자호박국,"[42.7, 12.93, 32.67, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-08(목),돼지고기버섯볶음,오이냉국,돈육고추장불고기,"[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[3.15, 0.08, 0.97, [1, 0, 0, 0, 0]]","[8.35, 8.39, 15.95, [1, 0, 0, 0, 0]]"
2024-08-08(목),꽈리고추메추리알장조림,보쌈수육,부추겉절이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.0, 23.0, 23.0, [1, 0, 0, 0, 0]]","[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]"
2024-08-08(목),깍두기,양파간장절임,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[8.0, 0.0, 1.0, [1, 0, 0, 0, 0]]",
2024-08-08(목),,배추김치,바나나,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[26.95, 0.39, 1.29, [1, 0, 0, 0, 0]]"
2024-08-09(금),밥,잡곡밥,밥,,,
2024-08-09(금),두부맑은국,참깨수제비,호박된장찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]","[116.0, 4.7, 14.0, [1, 0, 0, 0, 0]]","[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]"
2024-08-09(금),진미채볶음,고갈비구이,낙곱새볶음,"[22.53, 17.62, 12.23, [1, 0, 0, 0, 0]]","[9.0, 51.2, 29.4, [1, 0, 0, 0, 0]]","[73.0, 13.0, 18.0, [1, 0, 0, 0, 0]]"
2024-08-09(금),돈육간장불고기,가지무침,오이양파무침,"[16.0, 22.0, 22.0, [1, 0, 0, 0, 0]]","[7.0, 3.35, 1.37, [1, 0, 0, 0, 0]]","[7.72, 1.55, 1.58, [1, 0, 0, 0, 0]]"
2024-07-11(목),깍두기,열무김치,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,
2024-07-11(목),,,수박,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[7.55, 0.15, 0.61, [1, 0, 0, 0, 0]]"
2024-07-12(금),밥,밥,밥,,,
