날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2023-11-18(토),씨리얼,157.32kcal,배추김치(09),10kcal,깍두기(다수공급자)(09),27.2kcal,,,3578.62kcal
2023-11-18(토),"가공우유,남양유업,우유듬뿍딸기에몽,200mL(02)(05)",82.5kcal,워터젤리,334kcal,,,,,3578.62kcal
2023-11-18(토),"우유(백색우유(200ML,연간))(02)",130kcal,,,,,,,3578.62kcal
2023-11-19(일),밥,250kcal,밥,250kcal,밥,250kcal,,,3153.93kcal
2023-11-19(일),호박된장국(05)(06)(16),86.4kcal,계란파국(01)(02)(05)(06)(16),115.74kcal,어묵김치국(09),61.95kcal,,,3153.93kcal
2023-11-19(일),고추잡채,58.5kcal,돼지갈비찜(완)(05)(10),782.7kcal,제육볶음(10),315.2kcal,,,3153.93kcal
2023-11-19(일),베이컨양배추볶음(01)(05)(10),123.88kcal,즉석자장소스,0kcal,햄콘샐러드(05)(06)(10),342.01kcal,,,3153.93kcal
2023-11-19(일),가공우유(초코맛)(02),126kcal,배추김치(09),10kcal,총각김치(09),17.55kcal,,,3153.93kcal
2023-11-19(일),오이김치,0kcal,"아이스크림 콘,완제품(02)",270kcal,,,,,3153.93kcal
2023-11-19(일),"가공우유,남양유업,우유듬뿍초코에몽,200mL(02)",94kcal,,,,,,,3153.93kcal
2023-11-20(월),밥,250kcal,밥,250kcal,전주식콩나물국밥(05)(09)(17),364.13kcal,,,2565.65kcal
2023-11-20(월),쇠고기당면국(05)(06)(16),78.16kcal,순두부찌개(01)(10)(16),93.17kcal,대패삼겹살배추찜,21kcal,,,2565.65kcal
2023-11-20(월),햄계란찜(01)(05)(06)(10),122.7kcal,비엔나소시지야채볶음(10),464.28kcal,깻잎지(완)(05)(06),13.5kcal,,,2565.65kcal
2023-11-20(월),스팸감자조림(10)(13)(16),209.11kcal,조미김(8절형),30kcal,배추김치(09),10kcal,,,2565.65kcal
2023-11-20(월),깍두기(다수공급자)(09),27.2kcal,고등어유자청구이(07),444.43kcal,감귤,47.97kcal,,,2565.65kcal
2023-11-20(월),"우유(백색우유(200ML,연간))(02)",130kcal,배추김치(09),10kcal,,,,,2565.65kcal
2023-11-21(화),간장계란밥(01)(05),582.55kcal,감바스라이스(완)(02)(06)(07)(08)(09)(10)(15)(16)(17)(18),568.2kcal,폴드포크핫도그(01)(02)(05)(06)(10)(12)(16),837.41kcal,,,4337.40kcal
2023-11-21(화),감자수제비국(01)(02)(05)(06)(16),196.23kcal,북어채콩나물국(05)(06)(16),93.6kcal,후라이드치킨(01)(02)(05)(06)(12)(15),962.4kcal,,,4337.40kcal
2023-11-21(화),두부김치(09)(10),226.94kcal,바베큐폭립,0kcal,치킨무,5kcal,,,4337.40kcal
2023-11-21(화),조미김(8절형),30kcal,할라피뇨,52.5kcal,씨리얼,157.32kcal,,,4337.40kcal
2023-11-21(화),무말랭이무침(완),42.7kcal,나쵸샐러드(12),177.55kcal,탄산음료,112kcal,,,4337.40kcal
2023-11-21(화),"웅진식품,웅진자연은샤인머스켓,340ml",153kcal,배추김치(09),10kcal,"우유(백색우유(200ML,연간))(02)",130kcal,,,4337.40kcal
2023-11-22(수),펜네파스타(02)(06),177.3kcal,흑미밥,261.25kcal,밥,250kcal,,,3345.35kcal
2023-11-22(수),피자오믈렛,173kcal,호박된장찌개(05)(06),120.89kcal,쇠고기육개장(05)(06)(16),94.03kcal,,,3345.35kcal
2023-11-22(수),오이피클(05)(06),3.6kcal,삼겹살구이(10),636.25kcal,양념닭갈비(완),114.14kcal,,,3345.35kcal
2023-11-22(수),가공우유(커피맛),122kcal,모듬쌈(05)(06),39.49kcal,햄샐러드(01)(02)(05)(10)(16),60.72kcal,,,3345.35kcal
2023-11-22(수),와플(02),666.06kcal,콩나물파채초무침(05),42.21kcal,깍두기(다수공급자)(09),27.2kcal,,,3345.35kcal
2023-11-22(수),씨리얼,157.32kcal,명이나물절임(05)(06),19.25kcal,,,,,3345.35kcal
2023-11-22(수),"가공우유,남양유업,우유듬뿍커피에몽,200mL",122kcal,배추겉절이(09),11.01kcal,,,,,3345.35kcal
2023-11-22(수),사과(후지),42.63kcal,"매일유업,피크닉청포도,200ml",75kcal,,,,,3345.35kcal
2023-11-22(수),"우유(백색우유(200ML,연간))(02)",130kcal,,,,,,,3345.35kcal
2023-10-28(토),씨리얼,157.32kcal,락교,37.2kcal,제육볶음(10),315.2kcal,,,2531.88kcal
2023-10-28(토),가공우유(딸기맛)(02),116kcal,양배추샐러드,70.99kcal,오이무침,33.94kcal,,,2531.88kcal
2023-10-28(토),"가공우유,남양유업,우유듬뿍딸기에몽,200mL(02)(05)",82.5kcal,단무지,9kcal,깍두기(다수공급자)(09),27.2kcal,,,2531.88kcal
2023-10-28(토),핫바(06),100kcal,레몬에이드,26kcal,,,,,2531.88kcal
2023-10-28(토),"우유(백색우유(200ML,연간))(02)",130kcal,,,,,,,2531.88kcal
2023-10-29(일),밥,250kcal,참치마요덮밥(01)(05),595.75kcal,밥,250kcal,,,2906.44kcal
2023-10-29(일),사골우거지국(05)(06)(16),219.59kcal,콩나물김치국(05)(09)(16),33.43kcal,감자짜글이(05)(06)(10)(13)(16),302.35kcal,,,2906.44kcal
2023-10-29(일),멸치아몬드볶음,100.9kcal,닭봉오븐구이(01)(05),275.3kcal,족발(05)(06)(09)(10),360.99kcal,,,2906.44kcal
2023-10-29(일),꽈리고추메추리알조림(01),168.02kcal,할라피뇨,4.62kcal,모듬쌈(05)(06),39.19kcal,,,2906.44kcal
2023-10-29(일),깍두기(다수공급자)(09),27.2kcal,배추김치(09),10kcal,오징어젓갈무침(17)(17),44.59kcal,,,2906.44kcal
2023-10-29(일),"우유(백색우유(200ML,연간))(02)",130kcal,"코카콜라음료,미닛메이도포도,180ml",84.51kcal,배추김치(09),10kcal,,,2906.44kcal
2023-10-30(월),밥,250kcal,잡곡밥,279.47kcal,밥,250kcal,,,2588.14kcal
2023-10-30(월),오징어무국(05)(06)(16)(17),96.9kcal,해물누룽지탕(08)(09)(17)(18),330.28kcal,돈육김치찌개(09),141.21kcal,,,2588.14kcal
2023-10-30(월),청경채굴소스볶음,139.16kcal,고추잡채,58.5kcal,돼지갈비찜(완),769.8kcal,,,2588.14kcal
2023-10-30(월),조미김(8절형),30kcal,도토리묵&양념장,11.36kcal,시금치무침(16),22.72kcal,,,2588.14kcal
2023-10-30(월),오이양파장아찌,14.71kcal,배추김치(09),10kcal,배추김치(09),10kcal,,,2588.14kcal
2023-10-30(월),배추김치(09),10kcal,배(신고),34.03kcal,,,,,2588.14kcal
2023-10-30(월),"우유(백색우유(200ML,연간))(02)",130kcal,,,,,,,2588.14kcal
2023-10-31(화),식빵(02)(10),524.57kcal,순대국밥(05)(06)(09)(10)(16),1135.13kcal,흑미밥,261.25kcal,,,3815.73kcal
2023-10-31(화),계란후라이(01),106.98kcal,부추겉절이,14.82kcal,닭볶음탕(15),292.01kcal,,,3815.73kcal
2023-10-31(화),씨리얼,157.32kcal,"채소스틱(오이,양파,당근)(05)(06)",57.13kcal,콘치즈버터구이(02)(05)(06)(10),142.92kcal,,,3815.73kcal
2023-10-31(화),가공우유(초코맛)(02),126kcal,갓김치,0kcal,떡갈비스테이크(05)(12),518.6kcal,,,3815.73kcal
2023-10-31(화),"가공우유,남양유업,우유듬뿍초코에몽,200mL(02)",94kcal,커피음료(02),245kcal,배추김치(09),10kcal,,,3815.73kcal
2023-10-31(화),"우유(백색우유(200ML,연간))(02)",130kcal,,,,,,,3815.73kcal
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
2023-11-01(수),밥,250kcal,흑미밥,261.25kcal,추가밥,125kcal,,,3540.19kcal
2023-11-01(수),쇠고기미역국(05)(06)(16),39.25kcal,쇠고기육개장(05)(06)(16),94.03kcal,꼬치어묵탕(05)(06)(09),225.43kcal,,,3540.19kcal
2023-11-01(수),베이컨양배추볶음(01)(05)(10),123.88kcal,코다리강정,386.28kcal,로제떡볶이(02)(10)(12),447.25kcal,,,3540.19kcal
2023-11-01(수),꽈리고추메추리알조림(01),168.02kcal,한식잡채,268.2kcal,닭다리후라이드(15),759.6kcal,,,3540.19kcal
2023-11-01(수),배추김치(09),10kcal,배추김치(09),10kcal,치킨무,5kcal,,,3540.19kcal
2023-11-01(수),유산균 발효 음료(02),68kcal,,,김자반,6kcal,,,3540.19kcal
2023-11-01(수),,,,,순대(05)(06)(10),181kcal,,,3540.19kcal
2023-11-01(수),,,,,탄산음료,112kcal,,,3540.19kcal
2023-11-02(목),밥,250kcal,불낙비빔밥(05)(16)(17),613.2kcal,돈까스덮밥(01)(05)(06)(10),683.98kcal,,,3067.08kcal
2023-11-02(목),북어채국(01),111.21kcal,사골우거지국(05)(06)(16),220.04kcal,우동장국(01)(05)(06),187.75kcal,,,3067.08kcal
2023-11-02(목),너비아니구이(05)(06)(10)(12),429.3kcal,가공우유(바나나맛)(02),167kcal,파인애플샐러드,6.77kcal,,,3067.08kcal
2023-11-02(목),오이무침,33.94kcal,연두부양념장(05),72.09kcal,즉석카레소스,0kcal,,,3067.08kcal
2023-11-02(목),배추김치(09),10kcal,단무지,9kcal,배추김치(09),10kcal,,,3067.08kcal
2023-11-02(목),"메론(봄, 가을)",46.8kcal,"가공우유,빙그레,빙그레바나나맛우유Light,240ml(02)",190kcal,레몬에이드,26kcal,,,3067.08kcal
2023-11-03(금),밥,250kcal,추가밥,125kcal,잡곡밥,279.47kcal,,,3303.57kcal
2023-11-03(금),사골곰탕(16),415.71kcal,잔치국수(01)(05)(06),301.75kcal,새우계란탕(01)(02)(05)(06)(09)(16),114.9kcal,,,3303.57kcal
2023-11-03(금),비엔나소시지야채볶음(10),464.28kcal,삼겹보쌈(05)(06),305.85kcal,감자튀김,232.9kcal,,,3303.57kcal
2023-11-03(금),달걀말이(완)(01)(05),203kcal,부추겉절이,14.82kcal,돼지고기김치찜(09)(10),288.34kcal,,,3303.57kcal
2023-11-03(금),배추김치(09),10kcal,김자반,6kcal,깍두기(다수공급자)(09),27.2kcal,,,3303.57kcal
2023-11-03(금),"우유(백색우유(200ML,연간))(02)",130kcal,"채소스틱(오이,양파,당근)(05)(06)",57.13kcal,,,,,3303.57kcal
2023-11-03(금),,,명이나물절임(05)(06),19.25kcal,,,,,3303.57kcal
2023-11-03(금),,,배추김치(09),10kcal,,,,,3303.57kcal
2023-11-03(금),,,감귤,47.97kcal,,,,,3303.57kcal
2023-11-04(토),뉴욕핫도그(01)(02)(05)(06)(10)(12)(16),756.9kcal,치즈불닭마요덮밥(01)(05)(15),958.19kcal,밥,250kcal,,,4788.73kcal
2023-11-04(토),가공우유(초코맛)(02),126kcal,두부된장국(05)(06)(16),93.39kcal,해물순두부찌개(01)(05)(06)(10)(17)(18),160.72kcal,,,4788.73kcal
2023-11-04(토),씨리얼,157.32kcal,무초절이,11.17kcal,돼지갈비찜(완)(05)(10),782.7kcal,,,4788.73kcal
2023-11-04(토),"우유(백색우유(200ML,연간))(02)",130kcal,어묵바(까망베르치즈)(01)(05),104.5kcal,콘샐러드,229.64kcal,,,4788.73kcal
2023-11-04(토),"가공우유,남양유업,우유듬뿍초코에몽,200mL(02)",94kcal,배추김치(09),10kcal,깍두기(다수공급자)(09),27.2kcal,,,4788.73kcal
2023-11-04(토),,,스트링치즈,742kcal,,,,,4788.73kcal
2023-11-04(토),,,"웅진식품,자연은납작복숭아,340ml(11)",155kcal,,,,,4788.73kcal
2023-11-05(일),밥,250kcal,돼지고기야채비빔밥(05),638.43kcal,쇠고기국밥(05)(06)(16),349.85kcal,,,2681.13kcal
2023-11-05(일),두부김치국(05)(06)(09)(16),41.16kcal,팽이버섯된장국(05)(06),60.61kcal,계란부추볶음(01),222.12kcal,,,2681.13kcal
2023-11-05(일),햄감자채볶음(10),208.79kcal,소떡소떡(05)(06)(12),56kcal,닭감자찜(15),341.31kcal,,,2681.13kcal
2023-11-05(일),쇠고기야채볶음(16),180.88kcal,계란후라이(01),106.98kcal,배추김치(09),10kcal,,,2681.13kcal
2023-11-05(일),배추김치(09),10kcal,배추김치(09),10kcal,,,,,2681.13kcal
2023-11-05(일),"우유(백색우유(200ML,연간))(02)",130kcal,"남양유업,과수원오렌지,190ml",65kcal,,,,,2681.13kcal
2023-11-06(월),밥,250kcal,흑미밥,261.25kcal,밥,250kcal,,,2736.86kcal
2023-11-06(월),중화식계란탕(01)(06)(08)(10),93.43kcal,대구탕(05)(06),105.74kcal,돈육김치찌개(09)(10),141.21kcal,,,2736.86kcal
2023-11-06(월),두부김치(09)(10),226.94kcal,삼겹살대파볶음(10),338.76kcal,오리훈제야채볶음(01)(02)(05),425.55kcal,,,2736.86kcal
2023-11-06(월),어묵애호박볶음,98.59kcal,브로콜리&초고추장,45.86kcal,고구마맛탕,329.53kcal,,,2736.86kcal
2023-11-06(월),조미김(8절형),30kcal,갓김치,0kcal,배추김치(09),10kcal,,,2736.86kcal
2023-11-06(월),"우유(백색우유(200ML,연간))(02)",130kcal,,,,,,,2736.86kcal
2023-11-07(화),밥,250kcal,잡곡밥,279.47kcal,차슈덮밥(02)(05)(06)(10)(16)(18),790.65kcal,,,3997.67kcal
2023-11-07(화),순두부백탕(01)(18),68.46kcal,사골떡만둣국(01)(05)(06)(10)(16),1016.3kcal,어묵탕(05)(06)(09),82.1kcal,,,3997.67kcal
2023-11-07(화),소불고기(완제품)(16),311.67kcal,동그랑땡(01)(05)(06)(10),336.33kcal,생선가스(05)(06),510.2kcal,,,3997.67kcal
2023-11-07(화),진미채볶음,26.79kcal,골뱅이야채무침(05)(06),63.17kcal,배추김치(09),10kcal,,,3997.67kcal
2023-11-07(화),가공우유(딸기맛)(02),116kcal,배추김치(09),10kcal,배(신고),34.03kcal,,,3997.67kcal
2023-11-07(화),배추김치(09),10kcal,,,,,,,3997.67kcal
2023-11-07(화),"가공우유,남양유업,우유듬뿍딸기에몽,200mL(02)(05)",82.5kcal,,,,,,,3997.67kcal
2023-11-08(수),밥,250kcal,밥,250kcal,밥,250kcal,,,2565.70kcal
2023-11-08(수),쇠고기감자국(05)(06)(16),124.3kcal,굴국(18),49.78kcal,뼈없는감자탕(05)(06)(10),538.99kcal,,,2565.70kcal
2023-11-08(수),돈육간장불고기(05)(06)(10),269.82kcal,오리불고기,484.54kcal,양념닭갈비(완),114.14kcal,,,2565.70kcal
2023-11-08(수),시금치무침(16),22.72kcal,모둠채소쌈&우렁쌈장(05)(06)(18),127.71kcal,모짜렐라구슬치즈샐러드(05)(06)(12),10.5kcal,,,2565.70kcal
2023-11-08(수),깍두기(다수공급자)(09),27.2kcal,파김치,0kcal,배추김치(09),10kcal,,,2565.70kcal
2023-11-08(수),사인머스켓,36kcal,,,,,,,2565.70kcal
2023-11-09(목),간장계란밥(01)(05),582.55kcal,잡곡밥,279.47kcal,불고기크림스파게티(09)(16),427.65kcal,,,2942.98kcal
2023-11-09(목),쇠고기무국(05)(06)(16),54.54kcal,우럭매운탕(05),118.1kcal,할라피뇨&오이피클(05)(06),63.6kcal,,,2942.98kcal
2023-11-09(목),새우살야채볶음(02)(09)(16)(18),84.09kcal,쇠고기당면볶음(16),346.86kcal,치킨텐더샐러드(01)(05),609.31kcal,,,2942.98kcal
2023-11-09(목),배추김치(09),10kcal,오이부추무침,13.1kcal,탄산음료,112kcal,,,2942.98kcal
2023-11-09(목),"우유(백색우유(200ML,연간))(02)",130kcal,깍두기(다수공급자)(09),27.2kcal,,,,,2942.98kcal
2023-11-09(목),,,"코카콜라음료,미닛메이도포도,180ml",84.51kcal,,,,,2942.98kcal
2023-11-10(금),밥,250kcal,잡곡밥,279.47kcal,밥,250kcal,,,2858.05kcal
2023-11-10(금),건새우아욱된장국(05)(06)(09),54.13kcal,버섯매운탕(05)(06)(16),89.75kcal,설렁탕/소면(05)(06)(16),242.78kcal,,,2858.05kcal
2023-10-15(일),콩나물국(05),27.3kcal,두부된장국(05)(06)(16),47.8kcal,버섯매운탕(05)(06)(16),70.57kcal,,,2804.89kcal
2023-10-15(일),비엔나소시지야채볶음(10),464.28kcal,오징어실채볶음(17),118.79kcal,삼겹보쌈(05)(06),287.85kcal,,,2804.89kcal
2023-10-15(일),애호박무침,17.78kcal,어묵바(까망베르치즈)(01)(05),142kcal,오이부추무침,13.1kcal,,,2804.89kcal
2023-10-15(일),배추김치(09),10kcal,오이피클(05)(06),3.6kcal,명이나물절임(05)(06),19.25kcal,,,2804.89kcal
2023-10-15(일),"우유(백색우유(200ML,연간))(02)",130kcal,단무지,9kcal,배추김치(09),10kcal,,,2804.89kcal
2023-10-16(월),밥,250kcal,잡곡밥,279.47kcal,밥,250kcal,,,2468.40kcal
2023-10-16(월),조갯살미역국(18),64.56kcal,햄듬뿍부대찌개(09)(10)(13),233.16kcal,시금치된장국(05)(06)(16),49.31kcal,,,2468.40kcal
2023-10-16(월),햄감자채볶음(10),167.84kcal,새우살야채볶음(18),59.34kcal,쇠고기당면볶음,229.86kcal,,,2468.40kcal
2023-10-16(월),두부김치(09)(10),226.94kcal,조미김(8절형),30kcal,김치전(완)(05)(06),150.84kcal,,,2468.40kcal
2023-10-16(월),농후 발효유(02),96kcal,동그랑땡(01)(05)(06)(10),336.33kcal,깍두기(다수공급자)(09),27.2kcal,,,2468.40kcal
2023-10-16(월),,,총각김치(09),17.55kcal,,,,,2468.40kcal
2023-10-17(화),밥,250kcal,밥,250kcal,폴드포크핫도그(01)(02)(05)(06)(10)(12)(16),764.91kcal,,,3022.28kcal
2023-10-17(화),감자수제비국(01)(05)(06)(16),158.43kcal,갈비탕(05)(06),53.98kcal,후라이드치킨(05)(06)(15),716.4kcal,,,3022.28kcal
2023-10-17(화),사각어묵볶음,45.66kcal,오이풋고추된장무침(05)(06),22.15kcal,치킨무,5kcal,,,3022.28kcal
2023-10-17(화),달걀말이(완)(01)(05),203kcal,오징어초무침(17),96.42kcal,씨리얼,157.32kcal,,,3022.28kcal
2023-10-17(화),배추김치(09),10kcal,배추겉절이(09),11.01kcal,"우유(백색우유(200ML,연간))(02)",130kcal,,,3022.28kcal
2023-10-17(화),,,사인머스켓,36kcal,탄산음료,112kcal,,,3022.28kcal
2023-10-18(수),흑미밥,261.25kcal,불낙비빔밥(05)(17),527.4kcal,전주식콩나물국밥(05)(09)(17),364.13kcal,,,3789.90kcal
2023-10-18(수),너비아니구이(05)(06)(10)(12),429.3kcal,무두부조개탕(09)(18),65.78kcal,돼지갈비구이(완)(05),1224.37kcal,,,3789.90kcal
2023-10-18(수),선택스프,0kcal,치즈스틱(01)(02)(05)(06),516.15kcal,조미김(8절형),30kcal,,,3789.90kcal
2023-10-18(수),햄샐러드(01)(02)(05)(10)(16),85.72kcal,갓김치,0kcal,쌈무,5kcal,,,3789.90kcal
2023-10-18(수),배추김치(09),10kcal,단무지,9kcal,배추김치(09),10kcal,,,3789.90kcal
2023-10-18(수),"우유(백색우유(200ML,연간))(02)",130kcal,"매일유업,피크닉청포도,200ml",75kcal,"메론(봄, 가을)",46.8kcal,,,3789.90kcal
2023-10-19(목),밥,250kcal,쇠고기국밥(05)(06)(16),338.95kcal,사과에이드,0kcal,,,2921.57kcal
2023-10-19(목),두부김치국(05)(06)(09)(16),21.98kcal,계란부추볶음(01),222.12kcal,닭가슴살샐러드(01)(02)(05)(15)(16),165.87kcal,,,2921.57kcal
2023-10-19(목),밥싸먹는훈제오리(01)(05),285.35kcal,오징어볶음(17),310.47kcal,할라피뇨&오이피클(05)(06),8.88kcal,,,2921.57kcal
2023-10-19(목),돈육감자조림,322.67kcal,파김치,0kcal,토마토스파게티(12)(16),481.73kcal,,,2921.57kcal
2023-10-19(목),깍두기(다수공급자)(09),27.2kcal,배(신고),34.03kcal,스콘,0kcal,,,2921.57kcal
2023-10-19(목),떠먹는 토핑형 발효유(02),165kcal,,,씨리얼,157.32kcal,,,2921.57kcal
2023-10-19(목),,,,,"우유(백색우유(200ML,연간))(02)",130kcal,,,2921.57kcal
2023-10-20(금),밥,250kcal,추가밥,125kcal,잡곡밥,279.47kcal,,,3542.14kcal
2023-10-20(금),쇠고기무국(05)(06)(16),54.54kcal,꼬치어묵탕(05)(06)(09),225.43kcal,해물순두부찌개(01)(05)(06)(08)(09)(10)(17)(18),145.47kcal,,,3542.14kcal
2023-10-20(금),베이컨양배추볶음(01)(05)(10),168.88kcal,떡볶이,537.65kcal,돼지고기김치찜(09),458.34kcal,,,3542.14kcal
2023-10-20(금),달걀장조림,84.23kcal,모듬튀김(05)(06)(17),452.96kcal,햄콘샐러드(05)(06)(10),249.61kcal,,,3542.14kcal
2023-10-20(금),배추김치(09),10kcal,순대(05)(06)(10),181kcal,깍두기(다수공급자)(09),27.2kcal,,,3542.14kcal
2023-10-20(금),사과(홍로),39.36kcal,김자반,6kcal,과일푸딩,126kcal,,,3542.14kcal
2023-10-20(금),"생수(500ML,후식)",0kcal,오이김치,0kcal,,,,,3542.14kcal
2023-10-20(금),,,단무지,9kcal,,,,,3542.14kcal
2023-10-20(금),,,탄산음료,112kcal,,,,,3542.14kcal
2023-10-21(토),치즈불고기버거(02)(05)(06)(10),1325.33kcal,대패삼겹살볶음밥(완)(02)(05)(06)(09)(10)(16),660kcal,잡곡밥,279.47kcal,,,3740.79kcal
2023-10-21(토),씨리얼,157.32kcal,어묵김치국(09),11.25kcal,두부된장국(05)(06)(16),47.8kcal,,,3740.79kcal
2023-10-21(토),"우유(백색우유(200ML,연간))(02)",130kcal,스모크닭다리(01)(05)(15),457.6kcal,햄계란찜(01)(05)(06)(10),122.7kcal,,,3740.79kcal
2023-10-21(토),"남양유업,과수원오렌지,190ml",65kcal,깍두기(다수공급자)(09),27.2kcal,오삼불고기(10)(17),289.92kcal,,,3740.79kcal
2023-10-21(토),,,"두유, 고칼슘(05)",140kcal,깍두기(다수공급자)(09),27.2kcal,,,3740.79kcal
2023-10-22(일),밥,250kcal,스팸마요덮밥(01)(05)(10)(13),792.82kcal,밥,250kcal,,,3347.90kcal
2023-10-22(일),꼬리곰탕(완)(16),365.47kcal,팽이버섯된장국(05)(06),37.15kcal,쇠고기당면국(05)(06)(16),78.16kcal,,,3347.90kcal
2023-10-22(일),돈육메추리알장조림(01),305.27kcal,훈제삼겹살&무쌈(01)(05)(06)(10)(16),577.8kcal,양념닭갈비(완)(15),526.64kcal,,,3347.90kcal
2023-10-22(일),오징어젓갈무침(17)(17),44.59kcal,배추김치(09),10kcal,명엽채조림,28.8kcal,,,3347.90kcal
2023-10-22(일),깍두기(다수공급자)(09),27.2kcal,"웅진식품,가야농장 제주감귤,340ml",44kcal,배추김치(09),10kcal,,,3347.90kcal
2023-10-23(월),밥,250kcal,잡곡밥,279.47kcal,흑미밥,261.25kcal,,,3230.88kcal
2023-10-23(월),순두부백탕(01)(18),68.51kcal,쇠고기육개장(05)(06)(16),93.67kcal,감자탕(05)(06),329.5kcal,,,3230.88kcal
2023-10-23(월),콩나물불고기(05)(10),260.37kcal,고구마고로케,388.6kcal,깐쇼새우(05)(06)(09)(12),531.84kcal,,,3230.88kcal
2023-10-23(월),감자샐러드(완),262.5kcal,고등어김치조림(07)(09)(16),208.14kcal,조미김(8절형),30kcal,,,3230.88kcal
2023-10-23(월),배추김치(09),10kcal,무말랭이무침(완),42.7kcal,"채소스틱(오이,양파,당근)(05)(06)",57.13kcal,,,3230.88kcal
2023-10-23(월),"우유(백색우유(200ML,연간))(02)",130kcal,,,깍두기(다수공급자)(09),27.2kcal,,,3230.88kcal
2023-10-24(화),단팥크림빵,0kcal,밥,250kcal,잡곡밥,279.47kcal,,,3110.82kcal
2023-10-24(화),"모듬왕만두찜(고기,김치)",141.91kcal,설렁탕/소면(05)(06)(16),228.78kcal,김치도토리묵사발(05)(09),32.42kcal,,,3110.82kcal
2023-10-24(화),인절미크림떡,109.13kcal,왕새우튀김,245.4kcal,돼지목살폭찹(05)(10)(12),625.09kcal,,,3110.82kcal
2023-10-24(화),가공우유(초코맛)(02),126kcal,고추튀김,297.14kcal,나쵸샐러드(12),171.04kcal,,,3110.82kcal
2023-10-24(화),씨리얼,157.32kcal,불고기샐러드(05)(06)(12)(18),185.92kcal,배추김치(09),10kcal,,,3110.82kcal
2023-10-24(화),"가공우유,남양유업,우유듬뿍초코에몽,200mL(02)",94kcal,깍두기(다수공급자)(09),27.2kcal,,,,,3110.82kcal
2023-10-24(화),"우유(백색우유(200ML,연간))(02)",130kcal,,,,,,,3110.82kcal
2023-10-25(수),밥,250kcal,밥,250kcal,돈까스덮밥(01)(02)(05)(06)(10),970.48kcal,,,3677.06kcal
2023-10-25(수),쇠고기미역국(05)(06)(16),39.25kcal,호박된장찌개(05)(06),61.18kcal,우동장국(01)(06),23.43kcal,,,3677.06kcal
2023-10-25(수),베이컨감자채볶음(01)(05)(10),160.85kcal,삼겹살구이(10),636.25kcal,딸기요거트드레싱,0kcal,,,3677.06kcal
2023-10-25(수),언양식바싹불고기(05)(06)(10),715.8kcal,모듬쌈(05)(06),42.13kcal,파인애플샐러드,6.77kcal,,,3677.06kcal
2023-10-25(수),배추김치(09),10kcal,콩나물파채초무침(05),42.21kcal,즉석카레소스,228kcal,,,3677.06kcal
2023-10-25(수),사과(홍로),39.36kcal,명이나물절임(05)(06),19.25kcal,단무지,9kcal,,,3677.06kcal
2023-10-25(수),,,배추김치(09),10kcal,배추김치(09),10kcal,,,3677.06kcal
2023-10-25(수),,,"해태에이치티비,코코팜망고코넛,340ml",41.1kcal,탄산음료,112kcal,,,3677.06kcal
2023-10-26(목),잡곡밥,279.47kcal,추가밥,125kcal,차슈덮밥(02)(05)(06)(10)(16)(18),790.65kcal,,,3404.39kcal
2023-10-26(목),어묵탕(05)(06)(09),14.5kcal,닭장각짬뽕탕(06)(08)(09)(17)(18),522.31kcal,순두부찌개(01)(10)(16),93.17kcal,,,3404.39kcal
2023-10-26(목),조랭이떡닭살간장조림,86.31kcal,후루츠탕수육(05)(06)(10),589.93kcal,회오리감자(05),289.8kcal,,,3404.39kcal
2023-10-26(목),진미채고추장무침,0kcal,배추김치(09),10kcal,비엔나소시지&토마토케찹(10),331.05kcal,,,3404.39kcal
2023-10-26(목),깍두기(다수공급자)(09),27.2kcal,단무지,9kcal,배추김치(09),10kcal,,,3404.39kcal
2023-10-26(목),"우유(백색우유(200ML,연간))(02)",130kcal,사인머스켓,36kcal,이온음료,60kcal,,,3404.39kcal
2023-10-27(금),간장계란밥(01)(05),582.55kcal,추가밥,125kcal,쇠고기볶음밥(01)(05),408.45kcal,,,3515.96kcal
2023-10-27(금),북어채콩나물국(05)(06)(16),93.6kcal,수제비만두전골(05)(06)(16),304.41kcal,중화식계란탕(01)(08)(10),91.51kcal,,,3515.96kcal
2023-10-27(금),두부김치(09)(10),226.94kcal,분짜&느억맘소스,837.34kcal,미트볼케찹조림(10),525.46kcal,,,3515.96kcal
2023-10-27(금),무말랭이무침(완),42.7kcal,배추김치(09),10kcal,사과에이드,0kcal,,,3515.96kcal
2023-10-27(금),"생수(500ML,후식)",0kcal,아이스샌드(02),190kcal,배추김치(09),10kcal,,,3515.96kcal
2023-10-27(금),유산균 발효 음료(02),68kcal,,,,,,,3515.96kcal
2023-10-28(토),모닝빵샌드위치(01)(02)(05)(06),494.54kcal,셀프 크래미유부초밥(01)(05)(08),448.83kcal,밥,250kcal,,,2531.88kcal
2023-10-28(토),초코롤빵,0kcal,바베큐폭립,0kcal,햄듬뿍부대찌개(09)(10)(13),233.16kcal,,,2531.88kcal
2023-10-01(일),비엔나소시지야채볶음(10),464.28kcal,돼지갈비구이(완)(05),1224.37kcal,느타리버섯피망볶음,49.27kcal,,,3278.32kcal
