날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count,breakfast_kobert,lunch_kobert,dinner_kobert,breakfast_cuisine,lunch_cuisine,dinner_cuisine
2024-01-01(월),떡국,"66.59, 3.21, 11.18",순두부찌개,"5.62, 17.99, 18.25",버섯매운탕,"78.0, 8.0, 38.0",20,9,6,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-02(화),콩나물국,"5.87, 1.54, 2.17",오징어무국,"3.8, 0.96, 10.35",두부고추장찌개,"13.53, 2.9, 6.9",29,10,12,[ 9.60663005  1.56568599 -0.01280718],[8.1071573  0.97286524 0.35508318],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-03(수),시금치된장국,"17.48, 2.8, 7.91",호박된장찌개,"16.77, 5.6, 15.01",맑은쇠고기무국,"0.0, 2.5, 20.0",12,3,3,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-04(목),감자계란국,"15.002559652928412, 4.838047722342731, 11.0410845986985",해물볶음우동,"77.0, 8.0, 19.0",육개장,"10.45, 7.57, 14.32",15,4,37,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[9.07671105 0.46366652 2.50736934],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-05(금),얼큰황태채국,"15.002559652928412, 4.838047722342731, 11.0410845986985",닭꼬치,"0.84, 8.5, 13.92",부대찌개,"41.11, 38.55, 27.7",18,1,42,[10.15846621 -0.48168947  0.9615986 ],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-06(토),감자계란국,"15.002559652928412, 4.838047722342731, 11.0410845986985",버섯매운탕,"78.0, 8.0, 38.0",스팸김치찌개,"19.0, 20.0, 19.0",15,8,15,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-07(일),배추된장국,"8.64, 2.01, 3.8",모듬어묵국,"19.0, 2.7, 9.0",쇠고기미역국,"16.08, 6.78, 15.06",23,18,12,[-2.73089524  0.01501581  0.07112982],[ 7.72289815  0.48065934 -0.02738378],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-08(월),아욱된장국,"4.88, 0.73, 2.68",게맛살계란국,"28.60179324894517, 6.863291139240503, 11.440843881856539",돼지고기김치찌개,"6.38, 8.09, 8.17",10,17,28,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-09(화),팽이버섯된장국,"15.002559652928412, 4.838047722342731, 11.0410845986985",차돌쌀국수,"28.60179324894517, 6.863291139240503, 11.440843881856539",콩나물국,"5.87, 1.54, 2.17",14,2,9,[-2.73089524  0.01501581  0.07112982],[7.97482835 0.77728314 0.3782856 ],[ 9.23905378  0.05491836 -0.77010861],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-10(수),얼큰쇠고기무국,"9.6, 3.4, 10.0",돼지고기애호박찌개,"28.60179324894517, 6.863291139240503, 11.440843881856539",순두부찌개,"5.62, 17.99, 18.25",24,2,26,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-11(목),누룽지탕,"52.27, 0.33, 5.09",잔치국수,"83.16, 3.94, 20.78",육개장,"10.45, 7.57, 14.32",2,3,37,[ 8.81885764 -1.09881416 -0.46786877],[7.11053153 1.40772531 0.39511431],[9.07671105 0.46366652 2.50736934],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-12(금),쇠고기미역국,"16.08, 6.78, 15.06",코다리순살매운탕,"28.60179324894517, 6.863291139240503, 11.440843881856539",모닝빵&딸기잼,"17.42, 1.43, 3.28",61,3,6,[-2.73089524  0.01501581  0.07112982],[ 8.50216148 -1.17889288 -0.17713805],[-0.67350898  0.05907281 -1.26628721],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-13(토),맑은쇠고기무국,"0.0, 2.5, 20.0",반미샌드위치,"34.0, 22.0, 13.0",쇠고기전골,"47.0, 7.0, 13.0",44,5,30,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-14(일),근대된장국,"5.82, 1.36, 3.47",참치김치찌개,"6.11, 4.71, 9.71",해물짬뽕국,"69.0, 8.0, 18.0",7,3,13,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-15(월),호박고추장찌개,"13.53, 2.9, 6.9",모듬어묵국,"19.0, 2.7, 9.0",두부찌개,"2.36, 6.78, 6.98",7,18,17,[-2.73089524  0.01501581  0.07112982],[ 7.72289815  0.48065934 -0.02738378],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-16(화),얼큰콩나물국,"5.87, 1.54, 2.17",조각피자,"26.0, 11.0, 12.0",계란파국,"0.97, 1.08, 1.58",5,9,5,[10.23776307 -0.26362262  0.38020827],[ 7.24948785 -0.68911377 -0.6129925 ],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-17(수),배추된장국,"8.64, 2.01, 3.8",삼색감자옹심이국,"28.60179324894517, 6.863291139240503, 11.440843881856539",모듬어묵국,"19.0, 2.7, 9.0",23,3,20,[-2.73089524  0.01501581  0.07112982],[8.58927783 0.27582918 0.12614397],[ 9.25760191  0.15679874 -2.02959642],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-18(목),시금치된장국,"17.48, 2.8, 7.91",모닝빵&딸기잼,"17.42, 1.43, 3.28",나가사끼짬뽕국,"74.0, 9.0, 9.0",12,11,14,[-2.73089524  0.01501581  0.07112982],[-2.2062588  -3.03490139  4.91401341],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-19(금),쇠고기감자국,"7.0, 2.4, 13.0",쇠고기미역국,"16.08, 6.78, 15.06",돼지고기김치찌개,"6.38, 8.09, 8.17",16,7,28,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-20(토),닭죽,"5.52, 12.18, 27.21",스팸김치찌개,"19.0, 20.0, 19.0",팽이버섯된장국,"25.500476190476242, 9.815258799171845, 13.478695652173906",9,8,4,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-21(일),맑은황태채국,"15.002559652928412, 4.838047722342731, 11.0410845986985",오징어무국,"3.8, 0.96, 10.35",두부찌개,"2.36, 6.78, 6.98",24,10,17,[-2.73089524  0.01501581  0.07112982],[8.1071573  0.97286524 0.35508318],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-22(월),스팸감자짜글이,"32.0, 1.8, 5.0",해물짬뽕국,"69.0, 8.0, 18.0",부대찌개,"41.11, 38.55, 27.7",8,8,42,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-23(화),쇠고기미역국,"16.08, 6.78, 15.06",들깨시래기된장국,"7.83, 1.83, 5.21",돼지고기김치찌개,"6.38, 8.09, 8.17",61,13,28,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-24(수),감자수제비국,"66.44, 6.59, 15.81",청국장찌개,"11.05, 4.19, 10.03",순두부찌개,"5.62, 17.99, 18.25",12,13,26,[ 9.52812834 -0.10388295 -0.52940776],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-25(목),맑은쇠고기무국,"0.0, 2.5, 20.0",양지수육곰탕,"2.0, 1.1, 17.0",육개장,"10.45, 7.57, 14.32",44,2,37,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[9.07671105 0.46366652 2.50736934],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-26(금),맑은황태채국,"15.002559652928412, 4.838047722342731, 11.0410845986985",유부장국,"8.17, 2.48, 5.99",갈비탕,"11.63, 31.26, 33.29",24,15,2,[-2.73089524  0.01501581  0.07112982],[7.56380175 2.30695686 0.61104963],[ 7.97698049 -0.84138261 -0.1231211 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-27(토),감자된장국,"15.002559652928412, 4.838047722342731, 11.0410845986985",크림스프,"11.0, 2.4, 1.0",쇠고기전골,"47.0, 7.0, 13.0",7,2,30,[-2.73089524  0.01501581  0.07112982],[ 6.69746882 -3.48454747 -1.42420656],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-28(일),호박고추장찌개,"13.53, 2.9, 6.9",들깨미역국,"11.76, 5.28, 2.78",김치콩나물국,"6.11, 1.48, 2.34",7,1,1,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[ 9.50804956 -0.39665534 -1.33924125],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-29(월),팽이버섯계란국,"15.002559652928412, 4.838047722342731, 11.0410845986985",떡만두 설렁탕,"10.18, 3.16, 0.76",얼큰쇠고기무국,"9.6, 3.4, 10.0",17,1,7,[-2.73089524  0.01501581  0.07112982],[7.08069965 0.1889784  0.30940703],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-30(화),참치김치찌개,"6.11, 4.71, 9.71",순두부짬뽕국,"69.0, 7.0, 9.0",육개장,"10.45, 7.57, 14.32",13,7,37,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[9.07671105 0.46366652 2.50736934],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-01-31(수),감자계란국,"15.002559652928412, 4.838047722342731, 11.0410845986985",등뼈감자탕,"28.60179324894517, 6.863291139240503, 11.440843881856539",쇠고기미역국,"16.08, 6.78, 15.06",15,18,12,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-01(목),두부찌개,"2.36, 6.78, 6.98",미소장국,"7.78, 3.36, 6.02",호박된장찌개,"16.77, 5.6, 15.01",2,16,10,[-2.73089524  0.01501581  0.07112982],[7.70182131 2.17412999 0.24394263],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-02(금),쇠고기미역국,"16.08, 6.78, 15.06",푸팟퐁커리,"15.0, 15.0, 6.0",부대찌개,"41.11, 38.55, 27.7",61,2,42,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-03(토),,"15.002559652928412, 4.838047722342731, 11.0410845986985",스콘&딸기쨈,"19.1, 6.22, 3.83",,"25.500476190476242, 9.815258799171845, 13.478695652173906",5,1,13,[-1.73899969 -1.87102136 -5.47845175],[ 4.83030658 -2.16785276  1.02600126],[-2.13123446 -6.43338269  0.84430434],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-04(일),시금치된장국,"17.48, 2.8, 7.91",스팸김치찌개,"19.0, 20.0, 19.0",나가사끼짬뽕국,"74.0, 9.0, 9.0",12,8,14,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-05(월),맑은쇠고기무국,"0.0, 2.5, 20.0",김치수제비국,"112.0, 2.4, 14.0",두부고추장찌개,"13.53, 2.9, 6.9",44,3,12,[-2.73089524  0.01501581  0.07112982],[ 7.38918066 -0.93772803 -0.13055392],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-06(화),모듬어묵국,"19.0, 2.7, 9.0",해물누룽지탕,"58.13, 2.71, 13.08",두부찌개,"2.36, 6.78, 6.98",12,3,17,[9.57674031 0.23697142 0.52363245],[ 8.09528442 -1.04195439 -0.27553604],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-07(수),아욱된장국,"4.88, 0.73, 2.68",팽이버섯계란국,"28.60179324894517, 6.863291139240503, 11.440843881856539",설렁탕,"42.7, 12.93, 32.67",10,3,4,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[ 8.83274796 -0.11103167  0.16789321],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-08(목),콩나물국,"5.87, 1.54, 2.17",쫄면,"43.29, 1.54, 4.55",참치김치찌개,"6.11, 4.71, 9.71",29,2,13,[ 9.60663005  1.56568599 -0.01280718],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-09(금),호박된장찌개,"16.77, 5.6, 15.01",삼색감자옹심이국,"28.60179324894517, 6.863291139240503, 11.440843881856539",쇠고기감자국,"7.0, 2.4, 13.0",10,3,2,[-2.73089524  0.01501581  0.07112982],[8.58927783 0.27582918 0.12614397],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-10(토),팽이버섯된장국,"15.002559652928412, 4.838047722342731, 11.0410845986985",떡국,"66.59, 3.21, 11.18",스팸감자짜글이,"32.0, 1.8, 5.0",14,4,10,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-11(일),쇠고기미역국,"16.08, 6.78, 15.06",해물짬뽕국,"69.0, 8.0, 18.0",들깨시래기된장국,"7.83, 1.83, 5.21",61,8,3,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-12(월),배추된장국,"8.64, 2.01, 3.8",오징어무국,"3.8, 0.96, 10.35",버섯매운탕,"78.0, 8.0, 38.0",23,10,6,[-2.73089524  0.01501581  0.07112982],[8.1071573  0.97286524 0.35508318],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-13(화),얼큰황태채국,"15.002559652928412, 4.838047722342731, 11.0410845986985",모닝빵&딸기잼,"17.42, 1.43, 3.28",호박된장찌개,"16.77, 5.6, 15.01",18,11,10,[10.15846621 -0.48168947  0.9615986 ],[-2.2062588  -3.03490139  4.91401341],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-14(수),들깨미역국,"11.76, 5.28, 2.78",등뼈감자탕,"28.60179324894517, 6.863291139240503, 11.440843881856539",부대찌개,"41.11, 38.55, 27.7",2,18,42,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-15(목),콩나물국,"5.87, 1.54, 2.17",차돌짬뽕찌개,"14.67, 10.78, 19.1",육개장,"10.45, 7.57, 14.32",29,1,37,[ 9.60663005  1.56568599 -0.01280718],[-4.57592667  0.1044397  -0.07190806],[9.07671105 0.46366652 2.50736934],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-16(금),짜먹는요구르트,"12.0, 5.0, 6.0",,"28.60179324894517, 6.863291139240503, 11.440843881856539",,"25.500476190476242, 9.815258799171845, 13.478695652173906",2,6,13,[-2.73089524  0.01501581  0.07112982],[-3.64632767 -1.74902882 -2.96268585],[-2.13123446 -6.43338269  0.84430434],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-17(토),닭죽,"5.52, 12.18, 27.21",순두부짬뽕국,"69.0, 7.0, 9.0",쇠고기전골,"47.0, 7.0, 13.0",9,7,30,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-18(일),근대된장국,"5.82, 1.36, 3.47",버섯매운탕,"78.0, 8.0, 38.0",홍합살무국,"25.500476190476242, 9.815258799171845, 13.478695652173906",7,8,4,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[ 9.37437216  0.30575481 -0.46656031],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-19(월),얼큰콩나물국,"5.87, 1.54, 2.17",쇠고기미역국,"16.08, 6.78, 15.06",모듬어묵국,"19.0, 2.7, 9.0",5,7,20,[10.23776307 -0.26362262  0.38020827],[-4.57592667  0.1044397  -0.07190806],[ 9.25760191  0.15679874 -2.02959642],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-20(화),감자수제비국,"66.44, 6.59, 15.81",게맛살계란국,"28.60179324894517, 6.863291139240503, 11.440843881856539",육개장,"10.45, 7.57, 14.32",12,17,37,[ 9.52812834 -0.10388295 -0.52940776],[-4.57592667  0.1044397  -0.07190806],[9.07671105 0.46366652 2.50736934],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-21(수),맑은쇠고기무국,"0.0, 2.5, 20.0",계란파국,"0.97, 1.08, 1.58",돼지고기김치찌개,"6.38, 8.09, 8.17",44,15,28,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-22(목),쇠고기감자국,"7.0, 2.4, 13.0",조각피자,"26.0, 11.0, 12.0",순두부찌개,"5.62, 17.99, 18.25",16,9,26,[-2.73089524  0.01501581  0.07112982],[ 7.24948785 -0.68911377 -0.6129925 ],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-23(금),배추된장국,"8.64, 2.01, 3.8",들깨시래기된장국,"7.83, 1.83, 5.21",짜장볶음우동,"69.0, 4.3, 7.0",23,13,1,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-24(토),콩나물국,"5.87, 1.54, 2.17",멕시칸타코,"57.0, 20.0, 18.0",얼큰쇠고기무국,"9.6, 3.4, 10.0",29,3,7,[ 9.60663005  1.56568599 -0.01280718],[ 7.37847967 -1.66216217 -0.87333733],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-25(일),감자수제비국,"66.44, 6.59, 15.81",해물짬뽕국,"69.0, 8.0, 18.0",계란파국,"0.97, 1.08, 1.58",12,8,5,[ 9.52812834 -0.10388295 -0.52940776],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-26(월),맑은황태채국,"15.002559652928412, 4.838047722342731, 11.0410845986985",모듬어묵국,"19.0, 2.7, 9.0",참치김치찌개,"6.11, 4.71, 9.71",24,18,13,[-2.73089524  0.01501581  0.07112982],[ 7.72289815  0.48065934 -0.02738378],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-27(화),쇠고기미역국,"16.08, 6.78, 15.06",어묵김치우동,"82.27, 10.84, 12.02",부대찌개,"41.11, 38.55, 27.7",61,6,42,[-2.73089524  0.01501581  0.07112982],[ 8.01186187 -0.65524419  0.20528114],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-28(수),맑은쇠고기무국,"0.0, 2.5, 20.0",유부장국,"8.17, 2.48, 5.99",돼지고기김치찌개,"6.38, 8.09, 8.17",44,15,28,[-2.73089524  0.01501581  0.07112982],[7.56380175 2.30695686 0.61104963],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-02-29(목),감자계란국,"15.002559652928412, 4.838047722342731, 11.0410845986985",고추참치순두부찌개,"28.60179324894517, 6.863291139240503, 11.440843881856539",쇠고기전골,"47.0, 7.0, 13.0",15,2,30,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-03-01(금),모듬어묵국,"19.0, 2.7, 9.0",계란파국,"0.97, 1.08, 1.58",스팸감자짜글이,"32.0, 1.8, 5.0",12,15,10,[9.57674031 0.23697142 0.52363245],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-03-02(토),쇠고기미역국,"16.08, 6.78, 15.06",시금치된장국,"17.48, 2.8, 7.91",부대찌개,"41.11, 38.55, 27.7",61,4,42,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-03-04(월),맑은황태채국,"15.002559652928412, 4.838047722342731, 11.0410845986985",계란파국,"0.97, 1.08, 1.58",순두부찌개,"5.62, 17.99, 18.25",24,15,26,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-03-05(화),모듬어묵국,"19.0, 2.7, 9.0",홍합살무국,"28.60179324894517, 6.863291139240503, 11.440843881856539",나가사끼짬뽕국,"74.0, 9.0, 9.0",12,4,14,[9.57674031 0.23697142 0.52363245],[7.78638022 1.344346   0.40755977],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-03-06(수),쇠고기감자국,"7.0, 2.4, 13.0",돼지국밥,"28.60179324894517, 6.863291139240503, 11.440843881856539",굴림만두계란탕,"25.500476190476242, 9.815258799171845, 13.478695652173906",16,8,3,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-03-07(목),콩나물국,"5.87, 1.54, 2.17",어묵김치우동,"82.27, 10.84, 12.02",돼지고기애호박찌개,"25.500476190476242, 9.815258799171845, 13.478695652173906",29,6,11,[ 9.60663005  1.56568599 -0.01280718],[ 8.01186187 -0.65524419  0.20528114],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-03-08(금),두부고추장찌개,"13.53, 2.9, 6.9",냉이된장찌개,"16.77, 5.6, 15.01",부대찌개,"41.11, 38.55, 27.7",6,1,42,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-03-10(일),쇠고기미역국,"16.08, 6.78, 15.06",새우살애호박찌개,"28.60179324894517, 6.863291139240503, 11.440843881856539",스팸김치찌개,"19.0, 20.0, 19.0",61,2,15,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
