날짜,조식,중식,석식,breakfast_embedding,lunch_embedding,dinner_embedding
2024-07-16(화),가공우유,겉절이김치,약과,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[19.87, 3.99, 2.1, [1, 0, 0, 0, 0]]"
2024-07-16(화),깍두기,,깍두기,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-07-16(화),생수,,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-17(수),밥,치킨마요덮밥,보리밥,,,
2024-07-17(수),종합어묵국,얼큰콩나물국,부대찌개,"[26.0, 0.0, 12.0, [1, 0, 0, 0, 0]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]","[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]"
2024-07-17(수),오징어볶음,어묵핫바,돼지고기김치볶음,"[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[22.0, 1.7, 11.0, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]"
2024-07-17(수),깻잎장아찌,무말랭이무침,계란말이,"[4.25, 0.52, 1.99, [1, 0, 0, 0, 0]]","[30.6, 7.42, 4.62, [1, 0, 0, 0, 0]]","[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]"
2024-07-17(수),총각김치,겉절이김치,열무김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-07-17(수),우유),"㈜케이헬스바이오, 프로루틴단백질음료 코코아, 250mL",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[26.58, 5.82, 8.8, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-18(목),밥,낙지수제비,밥,,"[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-07-18(목),돼지고기애호박찌개,흑미밥,햄듬뿍찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-18(목),떡갈비바볶음,돼지고기채소볶음,소불고기당면볶음,"[68.0, 8.0, 8.0, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-18(목),모듬장조림,고구마조림,애호박나물,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.71, 5.0, 8.0, [1, 0, 0, 0, 0]]","[8.0, 1.08, 1.16, [1, 0, 0, 0, 0]]"
2024-07-18(목),가공우유,겉절이김치,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-07-18(목),배추김치,,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-18(목),생수,,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-19(금),밥,밀쌀밥,옛날도시락비빔밥,,,
2024-07-19(금),물만둣국,고기듬뿍돼지국밥,맑은콩나물국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",,"[3.0, 1.0, 5.0, [1, 0, 0, 0, 0]]"
2024-07-19(금),캐슈넛멸치볶음,삼치구이&깐풍소스,마늘쫑무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.21, 11.01, 18.64, [1, 0, 0, 0, 0]]","[11.05, 2.72, 2.29, [1, 0, 0, 0, 0]]"
2024-07-19(금),쇠고기폭찹,맛김,감자치즈핫도그케첩,"[0, 0, 0, [0, 0, 0, 0, 1]]","[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-19(금),배추김치,취나물무침,열무김치,,"[5.64, 1.18, 3.14, [1, 0, 0, 0, 0]]",
2024-07-19(금),우유),석박지,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-19(금),,과일젤리,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[18.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-20(토),불고기버거,셀프주먹밥,보리밥,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",,
2024-07-20(토),미니소시지구이,훈제닭다리,쇠고기샤브국,"[0, 0, 0, [0, 0, 0, 0, 1]]","[5.0, 14.0, 27.0, [1, 0, 0, 0, 0]]","[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]"
2024-07-20(토),콘샐러드,초코링도넛,돼지간장불고기,"[19.83, 7.59, 2.32, [1, 0, 0, 0, 0]]","[32.0, 8.0, 3.0, [1, 0, 0, 0, 0]]","[5.1, 12.36, 12.13, [1, 0, 0, 0, 0]]"
2024-07-20(토),우유),브로콜리샐러드,콩나물무침,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[17.0, 8.0, 11.0, [1, 0, 0, 0, 0]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]"
2024-07-20(토),"웅진식품, woongin815콜라, 250mL/캔",무피클,쌈무,"[28.97, 0.27, 0.15, [1, 0, 0, 0, 0]]","[2.68, 0.12, 0.4, [1, 0, 0, 0, 0]]","[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]"
2024-07-20(토),,,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-07-21(일),밥,날치알김치덮밥,현미밥,,,
2024-07-21(일),소고기된장찌개,부추달걀국,돈육콩나물국,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]"
2024-07-21(일),고추참치볶음,명엽채볶음,눈꽃치즈닭갈비,"[55.0, 9.0, 14.0, [1, 0, 0, 0, 0]]","[75.22, 6.21, 0.67, [1, 0, 0, 0, 0]]","[83.0, 39.0, 51.0, [1, 0, 0, 0, 0]]"
2024-07-21(일),맛김,소떡소떡,마카로니샐러드,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[43.32, 13.61, 10.46, [1, 0, 0, 0, 0]]","[29.0, 15.0, 8.0, [1, 0, 0, 0, 0]]"
2024-07-21(일),빨간메추리알,깍두기,겉절이김치,"[0.04, 1.0, 1.17, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-21(일),배추김치,대추방울토마토,,,"[3.54, 0.18, 0.79, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-21(일),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-22(월),참치마요오믈렛,찹쌀밥,물냉면vs비빔냉면,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-22(월),소시지구이,쇠고기미역국,훈제삼겹살구이,"[23.0, 20.0, 11.0, [1, 0, 0, 0, 0]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[0.62, 29.82, 18.21, [1, 0, 0, 0, 0]]"
2024-07-22(월),머쉬룸크림스프,대패삼겹살볶음,감자전,"[11.0, 9.0, 3.0, [1, 0, 0, 0, 0]]","[34.0, 6.0, 6.0, [1, 0, 0, 0, 0]]","[15.03, 8.18, 1.92, [1, 0, 0, 0, 0]]"
2024-07-22(월),시리얼,계란후라이,쌈무,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]"
2024-07-22(월),베이글크림치즈,감자샐러드,열무김치,"[33.0, 12.0, 10.0, [1, 0, 0, 0, 0]]","[18.0, 8.0, 2.0, [1, 0, 0, 0, 0]]",
2024-07-22(월),우유),배추김치,무알콜 맥주,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[32.0, 0.0, 3.0, [1, 0, 0, 0, 0]]"
2024-07-23(화),셀프참치마요주먹밥,밀쌀밥,닭순살간장덮밥,,,
2024-06-27(목),생수,,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-28(금),밥,흑미밥,비빔쫄면,,,"[82.0, 13.0, 9.0, [1, 0, 0, 0, 0]]"
2024-06-28(금),소고기된장찌개,김치물만둣국,삼겹살구이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.5, 55.0, 39.0, [1, 0, 0, 0, 0]]","[0.62, 29.82, 18.21, [1, 0, 0, 0, 0]]"
2024-06-28(금),베이컨버섯볶음,로제찜닭,명이나물절임,"[0, 0, 0, [0, 0, 0, 0, 1]]","[34.0, 30.4, 34.0, [1, 0, 0, 0, 0]]","[6.15, 0.14, 2.85, [1, 0, 0, 0, 0]]"
2024-06-28(금),고추장달걀조림,치즈핫도그케첩,겉절이김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[25.78, 22.6, 14.75, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-28(금),배추김치,갓김치,,,"[13.83, 1.75, 5.89, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-28(금),우유),"남양유업,과수원오렌지,190ml",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[22.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-29(토),셀프주먹밥,불고기버거,보리밥,,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",
2024-06-29(토),치즈함박스테이크,훈제닭다리,부추달걀국,"[77.0, 31.0, 35.0, [1, 0, 0, 0, 0]]","[5.0, 14.0, 27.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-29(토),감자샐러드,계란후라이,돼지고기채소볶음,"[18.0, 8.0, 2.0, [1, 0, 0, 0, 0]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]"
2024-06-29(토),시리얼,,진미채무침,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-29(토),우유),,겉절이김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-29(토),탄산음료,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-30(일),밥,현미밥,밥,,,
2024-06-30(일),얼큰쇠고기무국,돼지고기짜글이,얼큰새우탕,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]","[5.0, 8.0, 9.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-30(일),훈제오리야채볶음,쇠고기불고기,매콤찜닭,"[100.0, 23.0, 39.0, [1, 0, 0, 0, 0]]","[9.74, 13.22, 36.47, [1, 0, 0, 0, 0]]","[32.0, 1.5, 2.0, [1, 0, 0, 0, 0]]"
2024-06-30(일),계란말이,콩나물무침,양념깻잎,"[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]","[13.0, 3.0, 2.0, [1, 0, 0, 0, 0]]"
2024-06-30(일),쌈무,배추김치,총각김치,"[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]",,
2024-06-30(일),배추김치,,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-30(일),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-30(일),,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-30(일),,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-01(월),밥,찹쌀밥,밥,,,
2024-07-01(월),황태채국,쇠고기미역국,새우완자탕,"[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[10.0, 3.0, 8.0, [1, 0, 0, 0, 0]]"
2024-07-01(월),모듬장조림,낙지볶음&소면,탕수육,"[0, 0, 0, [0, 0, 0, 0, 1]]","[10.03, 7.63, 19.08, [1, 0, 0, 0, 0]]","[21.58, 7.98, 9.0, [1, 0, 0, 0, 0]]"
2024-07-01(월),연두부양념장,계란찜,짜장소스,"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.07, 10.11, 10.05, [1, 0, 0, 0, 0]]","[24.3, 4.3, 13.2, [1, 0, 0, 0, 0]]"
2024-07-01(월),깍두기,김가루,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0.0, 0.5, 0.0, [1, 0, 0, 0, 0]]",
2024-07-01(월),우유),배추김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-01(월),,대추방울토마토,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.54, 0.18, 0.79, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-02(화),셀프명란마요주먹밥,밀쌀밥,밥,,,
2024-07-02(화),얼큰콩나물국,쇠고기무국,부대찌개,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]","[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]"
2024-07-02(화),애호박나물,돼지고기채소볶음,맛김,"[8.0, 1.08, 1.16, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]"
2024-07-02(화),비엔나소시지구이&케첩,계란후라이,고구마떡닭갈비,"[10.0, 23.0, 12.0, [1, 0, 0, 0, 0]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-02(화),구운달걀,양배추쌈&쌈장,숙주나물무침,"[0.38, 4.95, 6.26, [1, 0, 0, 0, 0]]","[5.58, 0.12, 1.44, [1, 0, 0, 0, 0]]","[2.58, 0.88, 1.45, [1, 0, 0, 0, 0]]"
2024-07-02(화),가공우유,깍두기,석박지,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]"
2024-07-02(화),깍두기,,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-02(화),생수,,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-03(수),밥,삼색나물비빔밥,보리밥,,,
2024-07-03(수),닭곰탕,부추달걀국,만두육개장,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-03(수),오징어볶음,새송이떡갈비고구마크림,돼지간장불고기,"[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.1, 12.36, 12.13, [1, 0, 0, 0, 0]]"
2024-07-03(수),오복채무침,계란후라이,빨간메추리알,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[0.04, 1.0, 1.17, [1, 0, 0, 0, 0]]"
2024-07-03(수),겉절이김치,소고기고추장,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[34.0, 1.8, 3.0, [1, 0, 0, 0, 0]]",
2024-07-03(수),우유),배추김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-03(수),,아이스크림 팩형,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[6.49, 0.08, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-04(목),밥,밥,흑미밥,,,
2024-07-04(목),닭가슴살떡국,고기듬뿍순댓국,해물짬뽕국,"[0.0, 1.23, 22.98, [1, 0, 0, 0, 0]]","[5.0, 3.2, 6.0, [1, 0, 0, 0, 0]]","[69.0, 8.0, 18.0, [1, 0, 0, 0, 0]]"
2024-07-04(목),쇠고기버섯볶음,고등어카레구이,스팸짜글이,"[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]","[0.35, 12.6, 17.59, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-04(목),햄감자채볶음,오징어젓무침,어묵야채조림,"[18.0, 7.0, 4.0, [1, 0, 0, 0, 0]]","[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]","[19.46, 3.84, 5.02, [1, 0, 0, 0, 0]]"
2024-07-04(목),깍두기,팬케이크,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[10.75, 3.69, 2.43, [1, 0, 0, 0, 0]]",
2024-07-04(목),우유),석박지,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-04(목),,수박,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.55, 0.15, 0.61, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-05(금),밥,현미밥,후리카케밥,,,
2024-07-05(금),돈코츠숙주국,소고기된장찌개,매운어묵탕,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-05(금),미트볼채소볶음,모듬채소볶음,떡볶이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.72, 2.78, 3.53, [1, 0, 0, 0, 0]]","[60.42, 2.91, 6.97, [1, 0, 0, 0, 0]]"
2024-07-05(금),새우살야채볶음,훈제오리구이쌈무,모듬튀김,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[7.32, 2.88, 1.84, [1, 0, 0, 0, 0]]"
2024-07-05(금),배추김치,고구마샐러드,단무지,,"[29.0, 16.0, 1.0, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2024-07-05(금),우유),겉절이김치,"스포츠음료또는에너지음료, 광동제약, 비타500치어팩, 250mL","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[32.0, 0.0, 1.0, [1, 0, 0, 0, 0]]"
2024-07-05(금),생수,,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-06(토),어묵바,불고기또띠아,검은콩밥,"[11.0, 2.5, 8.0, [1, 0, 0, 0, 0]]","[26.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",
2024-07-06(토),소시지&치즈또띠아,구운야채,해물순두부찌개,"[0.97, 8.77, 5.12, [1, 0, 0, 0, 0]]","[15.39, 0.68, 4.18, [1, 0, 0, 0, 0]]","[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]"
2024-07-06(토),모닝빵딸기쨈,닭다리바베큐소스조림,애호박베이컨볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-06(토),콘샐러드,모듬피클,맛김,"[19.83, 7.59, 2.32, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]"
2024-07-06(토),우유),,스팸두부조림,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[2.51, 9.94, 6.42, [1, 0, 0, 0, 0]]"
2024-07-06(토),"청량음료, 코카콜라음료, 코카콜라제로, 250mL/캔",,총각김치,"[28.97, 0.27, 0.15, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-07-07(일),밥,대패삼겹살굴소스덮밥,보리밥,,,
2024-07-07(일),얼큰쇠고기무국,오징어무국,맑은콩나물국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]","[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]","[3.0, 1.0, 5.0, [1, 0, 0, 0, 0]]"
2024-07-07(일),소시지채소볶음,매운콩나물잡채,순살족발새우젓,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-07(일),쇠고기장조림,뿌링소떡,무말랭이무침,"[2.86, 7.38, 16.68, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[30.6, 7.42, 4.62, [1, 0, 0, 0, 0]]"
2024-07-07(일),배추김치,배추김치,깍두기,,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-07-07(일),생수,"아이스크림 콘,완제품",,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[3.16, 0.28, 0.32, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-08(월),밥,찹쌀밥,밥,,,
2024-07-08(월),게살계란탕,쇠고기미역국,돼지고기짜글이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[5.0, 8.0, 9.0, [1, 0, 0, 0, 0]]"
2024-07-08(월),쇠고기감자조림,볼어묵볶음,스팸김치볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[14.2, 4.9, 7.19, [1, 0, 0, 0, 0]]","[26.0, 6.0, 3.0, [1, 0, 0, 0, 0]]"
2024-07-08(월),마늘쫑무침,매운돼지갈비찜,돈육메추리알조림,"[11.05, 2.72, 2.29, [1, 0, 0, 0, 0]]","[13.8, 39.27, 31.04, [1, 0, 0, 0, 0]]","[8.13, 8.82, 8.06, [1, 0, 0, 0, 0]]"
2024-07-08(월),총각김치,콩나물무침,열무김치,,"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]",
2024-07-08(월),에너지바,배추김치,,"[19.0, 11.0, 6.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-08(월),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-09(화),밥,스팸김치볶음밥,밀쌀밥,,,
2024-07-09(화),얼큰쇠고기무국,유부장국,참치찌개,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]","[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]"
2024-07-09(화),진미채간장볶음,치킨가스소스,쇠고기야채볶음,"[22.53, 17.62, 12.23, [1, 0, 0, 0, 0]]","[27.0, 3.5, 2.0, [1, 0, 0, 0, 0]]","[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]"
2024-07-09(화),떡갈비야채볶음,취나물무침,찐만두간장,"[0, 0, 0, [0, 0, 0, 0, 1]]","[5.64, 1.18, 3.14, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-09(화),가공우유,깍두기,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2024-07-09(화),배추김치,,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-09(화),생수,,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-07-10(수),밥,쇠고기콩나물밥양념간장,보리밥,,,
2024-07-10(수),사골곰탕,두부김치국,쇠고기샤브국,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]","[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]","[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]"
2024-07-10(수),떡갈비구이,모듬버섯볶음,애호박나물,"[6.0, 7.0, 4.0, [1, 0, 0, 0, 0]]","[6.3, 2.39, 3.27, [1, 0, 0, 0, 0]]","[8.0, 1.08, 1.16, [1, 0, 0, 0, 0]]"
2024-06-15(토),돈육큐브토마토소스조림,바지락무국,꽃게해물탕,"[0, 0, 0, [0, 0, 0, 0, 1]]","[6.68, 2.29, 28.91, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-15(토),시리얼,치킨스테이크,돼지고기김치볶음,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[8.0, 7.0, 21.0, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]"
2024-06-15(토),모닝빵딸기쨈,깍두기,시금치무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[8.39, 3.14, 3.78, [1, 0, 0, 0, 0]]"
2024-06-15(토),고구마샐러드,,총각김치,"[29.0, 16.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-06-15(토),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-06-16(일),밥,날치알김치덮밥,현미밥,,,
2024-06-16(일),순두부찌개,배추쇠고기국,닭고기육개장,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]"
